time,lat,lon,depth,sst,sss,pc,pn
2019-04-11T06:07:03.000Z,24.46124623206311,-158.00075707320053,6,22.7245459319602,35.380477949825256,1.8847921519239048,0.3096212582694805
2019-04-11T10:07:32.000Z,25.05483856266764,-157.9997808977006,6,22.44988279737792,35.438133516007234,1.8921303791066488,0.3152053137430434
2019-04-11T12:08:03.000Z,25.35788379287027,-157.99956970701083,6,22.38457887907956,35.46668424244013,1.7718838559708892,0.306362991739859
2019-04-11T16:18:02.000Z,25.941376598599238,-158.0004262542303,6,21.83741219695086,35.514665810836966,2.7804771484500863,0.4447729433914681
2019-04-11T17:48:02.000Z,26.14284623573002,-157.99932932294442,6,21.841200000000004,35.51969899999995,2.3180555302663315,0.3919738094248421
2019-04-11T19:18:02.000Z,26.353628377577262,-157.9945511772111,6,21.841200000000004,35.51969899999995,2.4754137868371395,0.4158580904346064
2019-04-11T20:48:02.000Z,26.56895396460889,-157.99944884282786,6,21.841200000000004,35.51969899999995,2.7251284494853243,0.4338500383383447
2019-04-11T22:19:03.000Z,26.79737192574516,-158.00044404940772,6,21.841200000000004,35.51969899999995,2.334653794629805,0.3721813420391534
2019-04-11T23:49:03.000Z,27.003102273798703,-158.00075235581377,6,21.841200000000004,35.51969899999995,3.076044455953594,0.4357552997526674
2019-04-12T04:43:58.000Z,27.76049726283825,-158.0002354152448,6,21.199403297881044,35.56066981981545,3.1747165520029874,0.4410409602028585
2019-04-12T06:13:58.000Z,27.986654297856504,-157.99932495185624,6,21.171031958663978,35.55637161713161,2.0585391906955235,0.362614182442953
2019-04-12T07:43:58.000Z,28.21287205914568,-157.9997303190583,6,21.087993740413925,35.55842328124495,2.11526553324532,0.3690488537636027
2019-04-12T09:14:58.000Z,28.43873500639892,-158.00029688054417,6,21.132673164398213,35.54552345486059,2.297779868605053,0.3846468229465997
2019-04-12T10:44:58.000Z,28.661941604303465,-158.00026214934135,6,20.17080398310572,35.508405160951725,2.280043947704441,0.3756901617220887
2019-04-12T12:14:58.000Z,28.89188533667852,-158.00022784417476,6,19.87738897420085,35.493301460580106,2.11774691790512,0.3584321690886466
2019-04-12T13:44:58.000Z,29.138933666763364,-158.00035981243985,6,19.787039617104675,35.50146420609676,2.2083177190387846,0.3769459667723114
2019-04-12T15:26:03.000Z,29.40003145002199,-157.99967665310936,6,19.65829259962196,35.483364949220544,2.439834129187185,0.4619323452157882
2019-04-12T16:56:03.000Z,29.63621285475517,-158.00102683064128,6,19.65270538700712,35.49044726496141,2.402465369756862,0.3591384134751121
2019-04-12T18:26:03.000Z,29.819921936105857,-157.988123083402,6,19.605302412404917,35.47789069677944,1.754230954276574,0.3049734446569632
2019-04-12T19:56:03.000Z,30.015477773984944,-157.99707890241868,6,19.67139897963169,35.47993970964513,2.6470656712602043,0.6682893515011143
2019-04-12T21:26:03.000Z,30.23916072511457,-158.00017878394644,6,19.705550329984877,35.472334803356404,2.070150220808973,0.3398200853429369
2019-04-12T22:56:03.000Z,30.47516319680533,-157.99996923279932,6,19.55859134537009,35.453179250455044,1.9730564128223589,0.3182426125176247
2019-04-13T00:26:03.000Z,30.714947745176865,-158.00037656012128,6,18.622649012828564,35.239598599888545,2.2410654157750907,0.3559830626092951
2019-04-13T14:16:56.000Z,32.06571624492077,-158.0007908540668,6,18.03544194592472,35.0600745672294,1.9630094762293977,0.3208209823789659
2019-04-13T15:46:56.000Z,32.301931389545786,-158.0001571063525,6,17.91471022440068,35.01857744752547,2.4710027031765245,0.4053569151957016
2019-04-13T17:17:31.000Z,32.54043313674711,-158.00018235839266,6,17.522451535558826,34.96660414266858,2.54142240554883,0.3910440998391626
2019-04-13T18:47:57.000Z,32.768804248360304,-158.000120133655,6,17.497836269393193,34.923145861879085,2.4476612649238287,0.365535175473318
2019-04-13T20:17:57.000Z,32.99405506286915,-158.00020492671544,6,17.28074522310094,34.90797655658687,2.11175743856671,0.3146137594931683
2019-04-13T21:47:57.000Z,33.22466952465951,-157.99993944668506,6,17.4278821734735,34.92346493009678,2.183521805890293,0.3430421446165712
2019-04-13T23:17:57.000Z,33.446412630451135,-157.9999899514098,6,17.145699689711112,34.84285869205983,2.440943612858508,0.3871985472310508
2019-04-14T00:51:59.000Z,33.677653496861005,-158.0001499160444,6,17.039190326892733,34.775101171732665,2.4536278823501947,0.3741539976323161
2019-04-14T02:21:59.000Z,33.90774135146265,-157.99781800094578,6,16.420203017311675,34.62572311150813,2.996139370170969,0.408248446362796
2019-04-14T03:51:59.000Z,34.138197418049806,-157.99989998286566,6,15.639136522358294,34.38950777075082,1.9906650796201064,0.329790031895923
2019-04-14T05:21:59.000Z,34.36641985261156,-158.0003787800248,6,15.886406904415187,34.52713773193194,3.3798321717581885,0.5787229527631325
2019-04-14T06:51:59.000Z,34.590280483965195,-158.00030017199958,6,15.972486477154805,34.55977892996068,1.580998644954316,0.2698075166383531
2019-04-14T08:21:59.000Z,34.812682539014226,-157.99974281229535,6,15.794436566078456,34.52008351706571,3.9329377448043417,0.6635170608070095
2019-04-14T09:51:59.000Z,35.0417589314308,-158.00033145058262,6,15.224195383601923,34.34269963113094,2.790922516416209,0.5668081960536928
2019-04-14T11:51:04.000Z,35.3432922529807,-157.9999011142493,6,15.153462048107496,34.46059909297181,2.6127440711846885,0.5079943212960767
2019-04-14T13:21:04.000Z,35.5682346409155,-158.00053520203966,6,15.086085288166466,34.45826488178053,2.1896851674260924,0.4634366468218988
2019-04-14T14:51:04.000Z,35.795146481596625,-157.99661445143087,6,14.902271411696146,34.44798300655376,2.6345074121011507,0.5204974141523916
