time,lat,lon,depth,Station,Cast,RosPos,SiO4,NO3_plus_NO2,TN,TON,PO4,TP,T_OP,TOC,NH4,NO2
2019-04-13T15:06:00.000Z,32.191901666666666,-158.00110333333333,7,Underway13,,,2.8548356958806864,0.005836023147231447,4.214825351174968,4.208989328027736,0.06140539913011488,0.21191320087848703,0.15050780174837214,63.54515632088169,0.009362416107382553,0.0034827313558642653
2019-04-13T18:34:00.000Z,32.734195,-157.99994666666666,7,Underway14,,,3.3052605614967225,0.005439943185826202,4.126898543358141,4.121458600172315,0.06737851886959659,0.2149051754769271,0.14752665660733053,59.126837507827396,0.037684563758389265,0.009877896966622461
2019-04-13T23:55:00.000Z,33.5465,-158,7,Underway15,,,3.57783910120484,0.0021381066286156334,4.128086743463774,4.125948636835158,0.08760935661290443,0.23290102269401536,0.14529166608111094,59.44673357749831,0.007348993288590606,0
2019-04-14T03:01:00.000Z,34.00966666666667,-157.99833333333333,7,Underway16,,,3.7303639234240267,0.0014546750803635848,4.184002042552375,4.1825473674720115,0.10134861214386418,0.2588828021113518,0.1575341899674876,59.15847558065199,0.00969798657718121,0
2019-04-14T05:51:00.000Z,34.44494666666667,-158.00133333333332,7,Underway17,,,3.874212310528937,0.003024970808520333,4.241382293988604,4.238357323180083,0.11170387463036614,0.26576273006050416,0.15405885543013803,58.490560709910525,0.05775167785234899,0
2019-04-14T09:00:00.000Z,34.911335,-157.99913333333333,7,Underway18,,,4.08380585920777,0.007230013051760973,4.698532974406665,4.6913029613549035,0.14158093186651205,0.31274149370032917,0.17116056183381712,61.11300541292703,0.13016778523489933,0.0022943012147819235
2019-04-14T12:20:00.000Z,35.40913833333333,-157.99978666666667,7,Underway19,,,4.257117835082399,0.01238077561833784,4.673414805152925,4.661034029534587,0.1386732153699407,0.29618875939876466,0.15751554402882395,57.274252576876066,0.03426174496644296,0.0024085300926647442
2019-04-14T15:03:00.000Z,35.82816666666667,-157.996,7,Underway20,,,4.2330700488105215,0.009515529556324568,4.266978904561462,4.257463375005138,0.1357006427433343,0.287685414954884,0.15198477221154968,58.1952720302143,0.05781074413507299,0.0029035802368550974
2019-04-14T18:01:00.000Z,36.30193333333333,-157.99983333333333,7,Underway21,,,4.307372311131858,0.017972394886673067,4.3530983420028555,4.3351259471161825,0.1412998886363602,0.2965762816064936,0.15527639297013338,57.45001964812382,0.04895805477796206,0.0066058195240739056
2019-04-15T00:00:00.000Z,40.4548,-157.99897833333333,7,Underway27,,,5.802295529930191,3.1280493443990403,8.023221700963553,4.8951723565645135,0.4162034051449214,0.61325942976258,0.1970560246176586,56.51493882908576,0.0672670259483506,0.08696276960523644
2019-04-15T02:58:18.000Z,36.91,-158,988.6,3,3,1,132.03425857051536,45.00272907593591,47.54060322373165,2.5378741477957405,3.233627040111883,3.29959497962898,0.06596793951709712,,0.0024760750592086296,0.0034791445336539275
2019-04-15T03:05:00.000Z,36.91,-158,744.9,3,3,2,104.73711690421132,41.84553466082956,44.44195942385657,2.5964247630270094,3.0085429653945233,3.0669971494788015,0.05845418408427827,,0.0013441550321418216,0.0031362376855791118
2019-04-15T03:11:09.000Z,36.91,-158,495.5,3,3,3,59.07882402590221,31.13304147719813,34.10187538594032,2.9688339087421873,2.246034838428408,2.3220386061968545,0.07600376776844664,,0.0032542700778170628,0.00524576860922221
2019-04-15T03:14:21.000Z,36.91,-158,397.2,3,3,4,36.036025263053666,23.149964398473273,26.40847352547579,3.258509127002519,1.6407107910641312,1.724762991436098,0.08405220037196681,,0.0019101150456752307,0.007160141653757136
2019-04-15T03:16:24.000Z,36.91,-158,347.2,3,3,5,27.341742488085274,19.195913572919828,22.607289007296178,3.4113754343763496,1.3652308108811608,1.4479381863090381,0.08270737542787732,,0.0105410052520596,0.008278990143068458
2019-04-15T03:18:22.000Z,36.91,-158,297.2,3,3,6,20.804125256667703,15.720115909007369,19.185267526513435,3.4651516175060664,1.1291681005899281,1.2158968102979744,0.08672870970804625,,0.0019101150456752307,0.006495996255031071
2019-04-15T03:20:17.000Z,36.91,-158,248.8,3,3,7,16.861412611206283,14.083627493460742,17.554784573042213,3.47115707958147,1.002997564211633,1.0880236491292872,0.08502608491765407,,0.005942580142100706,0.009449883716856462
2019-04-15T03:22:06.000Z,36.91,-158,197.5,3,3,8,13.888172628174157,12.457239173222742,15.945593712383769,3.4883545391610262,0.8688580150414029,0.9621230417922116,0.09326502675080872,,0.0015563900372168552,0.009708077456664419
2019-04-15T03:23:14.000Z,36.91,-158,175,3,3,9,11.969195604508604,10.985627989200745,14.564337435041661,3.578709445840916,0.7838281579233315,0.8809629702921792,0.09713481236884769,,0.002405330057516949,0.011545506117494098
2019-04-15T03:25:15.000Z,36.91,-158,150.7,3,3,10,9.064248437094417,8.427301145080147,11.984445522559398,3.5571443774792506,0.6410202853054134,0.7361392113291481,0.09511892602373462,,0.0013441550321418316,0.018595587856580602
2019-04-15T03:27:13.000Z,36.91,-158,124,3,3,11,5.871642974177193,3.9090098599879406,7.80300606478738,3.893996204799439,0.38882328550227113,0.5043677729149029,0.11554448741263174,,0.019454875465210672,0.17732735846846967
2019-04-15T03:30:19.000Z,36.91,-158,99.7,3,3,12,4.253125793196749,1.0018202643963507,5.428391765064259,4.426571500667908,0.24597136357139254,0.3721877113221457,0.12621634775075313,,0.38464057419763775,0.11788078276829898
