time,lat,lon,depth,Station,Cast,RosPos,SiO4,NO3_NO2,TN,TON,PO4,TP,T_OP,TOC
2017-05-30T13:28:39.000Z,28.470833333333303,-157.997833333333,15.1276088049365,3                                                 ,1,5,2.27991897696163,0.003,4.65865753741497,4.65565753741497,0.0321151627585858,0.20662697957895498,0.17451181682036904,69.6963402571711
2017-05-30T16:00:00.000Z,30.32,-158,7,Underway2                                         ,,,2.45003468696735,0.0101269295292966,4.592485962223,4.5823590326937005,0.0319808720120574,0.199659512190773,0.167678640178716,72.49554896142429
2017-05-30T20:00:00.000Z,31.04,-158,7,Underway3                                         ,,,3.0434304313180203,0.0066403230346587,4.70662886947708,4.69998854644242,0.0401236435940748,0.218599853408647,0.17847620981457302,68.77151335311571
2017-05-31T04:39:00.000Z,32.26,-158,7,Underway4                                         ,,,3.55076370033115,0.00286779837965339,4.612935017268519,4.610067218888861,0.048900349071068,0.208533268288141,0.159632919217073,67.11473788328391
2017-05-31T09:29:00.000Z,33.02,-158,7,Underway5                                         ,,,3.97036012678227,0.00263237616930365,4.43521413887291,4.4325817627036,0.0693064625524458,0.21314851329355602,0.14384205074110998,64.3501483679525
2017-05-31T13:37:55.000Z,32.258166666666696,-157.999833333333,14.884698724358302,4                                                 ,1,10,3.6013295905100096,0.003,4.44736145585274,4.44436145585274,0.0508047719397188,0.200732266091533,0.149927494151814,63.692383778437204
2017-05-31T15:25:00.000Z,33.7,-158,7,Underway6                                         ,,,4.56308612424315,0.00349040444719149,4.68729521743405,4.68380481298685,0.0913629901397089,0.234396477014137,0.14303348687442902,66.4668644906034
2017-05-31T17:26:00.000Z,34.39,-158,7,Underway7                                         ,,,4.21481774155427,0.0043619582862847,4.37275157073386,4.36838961244758,0.08513295013736,0.230238297335346,0.14510534719798598,63.672601384767596
2017-05-31T21:55:00.000Z,35.22,-158,7,Underway8                                         ,,,4.11301621430675,0.00439958187599967,4.68599391393115,4.68159433205515,0.108391766146129,0.255109339864526,0.146717573718397,62.906033630069196
2017-06-01T08:39:00.000Z,36.64,-158,7,Underway10                                        ,,,4.57849030270824,0.00823893250358843,4.73730245204536,4.72906351954177,0.0999210977218828,0.27199846107999304,0.17207736335811,63.11869436201779
2017-06-01T12:45:00.000Z,37.34,-158,7,Underway11                                        ,,,5.04329464421994,0.00598902306399667,6.04604197495865,6.04005295189466,0.17668174848766502,0.38682218947558,0.210140440987915,67.38180019782389
2017-06-01T13:26:00.000Z,36.062,-158.000666666667,16.9544063252644,5                                                 ,1,9,5.19432256786675,1.6061564460780702,6.69410484485543,5.08794839877735,0.22939559955280497,0.36260845291909494,0.13321285336629,59.0682492581602
2017-06-01T16:39:00.000Z,38,-158,7,Underway13                                        ,,,5.45150537354469,0.214595036467771,5.42959591558643,5.215000879118651,0.15805720784906502,0.328997851690346,0.170940643841282,67.3372898120672
2017-06-01T20:39:00.000Z,38.68,-158,7,Underway14                                        ,,,4.8262966519291695,0.20123726966673397,6.0360033479363,5.83476607826957,0.23199794577167898,0.472092742727798,0.24009479695612,68.2126607319486
2017-06-02T10:00:00.000Z,40.67,-158,7,Underway15                                        ,,,5.17757889562209,1.4239978331698602,8.28948921395262,6.86549138078277,0.346346504551632,0.573761908064474,0.227415403512841,64.7853610286845
2017-06-02T13:28:50.000Z,39.7633333333333,-157.993833333333,15.678678957966099,6                                                 ,1,9,4.70842119932678,0.493024190311859,6.599557504011461,6.106533313699599,0.30763760248565397,0.5614018151414201,0.253764212655765,66.7883283877349
2017-06-02T14:30:00.000Z,41.41,-158,7,Underway17                                        ,,,1.5281280931765,1.94024352281903,8.23018695432062,6.28994343150158,0.40108341741437503,0.6640044402355689,0.26292102282119395,67.7131552917903
2017-06-02T18:30:00.000Z,42.07,-158,7,Underway18                                        ,,,1.7682323531648898,1.61138553758699,8.69642540935848,7.085039871771491,0.37798854982672,0.656000223052265,0.278011673225545,71.486646884273
2017-06-03T15:41:28.000Z,41.4166666666667,-158,792.061513490854,7                                                 ,2,1,111.353892827225,43.02357975188271,45.8997652527596,2.87618550087694,3.11997505875224,3.1830402812756904,0.0630652225234432,41.4423135081868
2017-06-03T15:46:09.000Z,41.4166666666667,-158,595.0482034194799,7                                                 ,2,2,82.99948850123201,38.699248255640796,41.5696890451311,2.8704407894903703,2.8371604715487404,2.9078162600589903,0.0706557885102459,42.6093579691627
2017-06-03T15:52:57.000Z,41.4166666666667,-158,397.569864544145,7                                                 ,2,3,49.850031317813794,28.957653921861702,31.9152228340484,2.9575689121867104,2.0884314807889597,2.17999206198831,0.0915605811993547,46.4712712257792
2017-06-03T15:59:32.000Z,41.4166666666667,-158,198.45492833160702,7                                                 ,2,4,19.268718583281103,14.2847035886596,17.8646162343916,3.57991264573198,1.0987262185715698,1.19830452964819,0.0995783110766237,50.2484796424861
2017-06-03T16:03:09.000Z,41.4166666666667,-158,117.394368009677,7                                                 ,2,5,11.755497973658303,9.73584962239252,13.5235293299388,3.78767970754632,0.8246983582630931,0.926339181328702,0.101640823065609,52.69550835098389
2017-06-03T16:06:21.000Z,41.4166666666667,-158,59.44458087734161,7                                                 ,2,7,8.544731384022759,6.31918252522896,11.6234660388302,5.3042835136012805,0.759926144669072,0.877877727724168,0.117951583055096,55.3527305511092
2017-06-03T16:08:26.000Z,41.4166666666667,-158,45.219929371411894,7                                                 ,2,8,7.4537137005608605,5.597742520265321,11.652668321712,6.05492580144665,0.7583447161998991,0.9181712702015179,0.15982655400161902,60.820898549714
2017-06-03T16:13:39.000Z,41.4166666666667,-158,26.1033770295228,7                                                 ,2,20,1.65939848357461,2.01304261504453,8.583556263436,6.5705136483914695,0.48569760096223497,0.7351900033263621,0.249492402364126,65.3259411463843
2017-06-03T16:15:43.000Z,41.4166666666667,-158,15.8548998218107,7                                                 ,2,23,1.91691616269745,1.9910212213960001,8.33892730355782,6.347906082161809,0.510392214750087,0.7486286129026021,0.238236398152514,64.6012441827138
2017-06-04T21:48:19.000Z,39.4998333333333,-158,800.829922786431,8                                                 ,2,1,99.5750542765534,42.3768716427899,45.253587194329796,2.8767155515399,3.01962674352312,3.1089468652394503,0.0893201217163298,41.19021638854971
2017-06-04T21:54:08.000Z,39.4998333333333,-158,601.613557997483,8                                                 ,2,2,72.56650632558579,35.8728279712561,38.9217763687814,3.04894839752526,2.62525817249402,2.73016321928514,0.10490504679112402,44.138981820648496
2017-06-04T22:00:06.000Z,39.4998333333333,-158,400.937508893765,8                                                 ,2,3,39.280755650096005,24.6957228669141,27.9785852949373,3.28286242802319,1.78282072117598,1.8851176346143201,0.102296913438344,48.1387172703839
2017-06-04T22:05:53.000Z,39.4998333333333,-158,201.731511377268,8                                                 ,2,4,15.618598033945801,12.2736067767168,15.7685575853335,3.49495080861668,0.8602600462275551,0.971363881539148,0.111103835311593,50.739687288020605
2017-06-04T22:09:14.000Z,39.4998333333333,-158,121.213483002824,8                                                 ,2,5,7.95535412101081,5.67372003386346,9.545400538657391,3.87168050479393,0.46817839056740096,0.580853329700609,0.112674939133208,55.9104985754986
2017-06-04T22:11:40.000Z,39.4998333333333,-158,91.1598623192482,8                                                 ,2,7,7.11951000255749,5.09154454619408,9.28349273980369,4.191948193609609,0.44065775739199,0.558372593075617,0.11771483568362699,57.7439200922534
2017-06-04T22:14:20.000Z,39.4998333333333,-158,60.84389029944921,8                                                 ,2,8,6.5438625507861605,3.79671414207856,8.95895481513714,5.16224067305858,0.473060026690182,0.59331080795777,0.12025078126758801,56.126547958214594
2017-06-04T22:16:08.000Z,39.4998333333333,-158,46.527557005179396,8                                                 ,2,9,6.21635632168066,2.78798953997171,8.3867432111198,5.59875367114809,0.39746565254724897,0.534647210081873,0.137181557534624,57.1661423144756
2017-06-04T22:18:23.000Z,39.4998333333333,-158,24.877533829159397,8                                                 ,2,12,4.70038423664935,0.192160613289405,6.8950074872139,6.7028468739245,0.229174796502377,0.47688680691604396,0.247712010413667,69.68404354904351
2017-06-04T22:21:18.000Z,39.4998333333333,-158,15.133283830883,8                                                 ,2,24,5.25393004105773,0.0792365985662484,7.96731115643379,7.88807455786754,0.226721869123688,0.5037072677762711,0.27698539865258304,70.6712569529236
2017-06-05T12:00:00.000Z,37.5,-158,7,Underway19                                        ,,,5.10424161119049,0.0126725199403514,4.46198381093249,4.4493112909921395,0.14567363710755402,0.335151511697566,0.189477874590013,65.4233432245302
2017-06-05T15:22:49.000Z,37.9998333333333,-158,792.425494359638,9                                                 ,2,1,96.849519308568,42.1543449078942,44.7653568953797,2.6110119874854196,3.0463435143633997,3.1202035758605597,0.0738600614971583,42.9154368471035
2017-06-05T15:29:31.000Z,37.9998333333333,-158,599.102016567306,9                                                 ,2,2,69.7097009672023,35.8690322060554,38.6427876265242,2.77375542046879,2.60178336703228,2.68145067774607,0.0796673107137877,46.7636731786732
2017-06-05T15:36:34.000Z,37.9998333333333,-158,400.81337202606596,9                                                 ,2,3,33.0825830585686,22.3950146845924,25.645138637758798,3.2501239531664803,1.5738234618265101,1.6613740481169,0.0875505862903894,48.3755779405779
2017-06-05T15:47:45.000Z,37.9998333333333,-158,121.319133495944,9                                                 ,2,5,7.62382941056659,5.856865704801019,9.61087748837082,3.7540117835697995,0.430125118217041,0.540725467666365,0.11060034944932401,54.5403927553928
2017-06-05T15:50:44.000Z,37.9998333333333,-158,61.2688437231638,9                                                 ,2,7,6.94135732987434,3.0404079258234704,8.00811563234216,4.9677077065186905,0.273980324761888,0.40977589910569606,0.135795574343808,57.0169359652693
2017-06-05T15:56:55.000Z,37.9998333333333,-158,37.821337437402796,9                                                 ,2,19,5.770974639972759,0.8440832865230891,6.503569200883629,5.65948591436054,0.21816931312402,0.41388821792826,0.19571890480423998,63.8832498982499
2017-06-05T15:59:09.000Z,37.9998333333333,-158,24.920590859493498,9                                                 ,2,20,5.246897698714981,0.00616811845126484,5.1185893732496295,5.1124212547983605,0.13803496043953697,0.32108318504067,0.18304822460113299,60.7401282051282
2017-06-05T16:01:17.000Z,37.9998333333333,-158,15.452910256028499,9                                                 ,2,23,5.427059612067491,0.00711705975145943,4.9677077065186905,4.960590646767231,0.141185938711485,0.31779332998261894,0.17660739127113398,63.9911864061864
2017-06-05T18:09:50.000Z,37.9998333333333,-158,201.411726939504,9                                                 ,3,1,12.4995867682109,11.081262033022302,14.7949438113339,3.7136817783115297,0.73921950259895,0.8291101608800541,0.0898906582811038,50.527341609008296
2017-06-05T23:04:13.000Z,37.4998333333333,-158,14.0442645169979,10                                                ,1,16,4.88623899856505,0.008,4.867274139682019,4.859274139682019,0.136765915232586,0.310258048450458,0.17349213321787196,66.9169139465875
2017-06-06T16:21:46.000Z,36.9998333333333,-158,802.195985352329,11                                                ,2,1,97.0012169791046,42.4743445694114,45.04997874651,2.57563417709861,3.0595519092292296,3.14612370024195,0.0865717910127191,42.1052108274691
2017-06-06T16:27:47.000Z,36.9998333333333,-158,602.362068812963,11                                                ,2,2,66.5210360249297,34.3114962708477,37.318352344671,3.00685607382334,2.50789381117932,2.59719546987341,0.0893016586940951,46.1196316943244
2017-06-06T16:33:14.000Z,36.9998333333333,-158,402.51340759621,11                                                ,2,3,29.4873817541957,20.5164446075508,23.7547703379885,3.2383257304377002,1.4628568147410501,1.5543712075548601,0.0915143928138063,48.3207585621586
2017-06-06T16:39:18.000Z,36.9998333333333,-158,203.135272823172,11                                                ,2,4,13.593618312676899,12.0859103115419,15.6193654778183,3.5334551662764198,0.637791170434568,0.7641799809843292,0.126388810549761,50.5878175872862
2017-06-06T16:42:34.000Z,36.9998333333333,-158,121.091859983416,11                                                ,2,5,7.9138298138440595,6.93869098923877,10.5819199090894,3.6432289198505803,0.510956002940586,0.6131800795698621,0.102224076629277,53.80493995953321
2017-06-06T16:44:51.000Z,36.9998333333333,-158,91.07116518132341,11                                                ,2,7,6.464162670901589,4.5619092673851505,8.49756826847837,3.93565900109322,0.39796302771494896,0.51121680152067,0.11325377380572099,55.3232863199044
2017-06-06T16:49:23.000Z,36.9998333333333,-158,51.271588122463896,11                                                ,2,15,4.8015160170070805,0.25182753463369695,4.94566751246202,4.69383997782833,0.0938107039911472,0.25174059819208605,0.157929894200939,63.658520670071
2017-06-06T16:50:48.000Z,36.9998333333333,-158,46.4089805536525,11                                                ,2,17,5.36443827787247,0.136629940283247,4.945217620029339,4.8085876797461,0.123153498144654,0.274124949837069,0.15097145169241502,62.523998909853894
2017-06-06T16:53:05.000Z,36.9998333333333,-158,26.6001040842178,11                                                ,2,20,4.22921729968468,0.00368757633449779,4.61184732741274,4.60815975107824,0.0881942234222016,0.273613688578047,0.18541946515584598,67.23129122438989
2017-06-06T16:55:06.000Z,36.9998333333333,-158,16.3475630264855,11                                                ,2,23,4.33704654894027,0.00372688327241853,4.57540604036558,4.57167915709316,0.10208063994699601,0.25868708268966,0.156606442742664,63.1496444358784
2017-06-07T15:45:28.000Z,35.9998333333333,-158,793.347228590246,12                                                ,2,1,96.4051422471948,42.960390172661,45.47204217336701,2.5116520007060803,2.6616343965907,2.7604550167164903,0.0988206201257893,42.5322169608675
2017-06-07T15:52:07.000Z,35.9998333333333,-158,593.289121483442,12                                                ,2,2,66.06326402576079,35.3168450610232,38.222426385441,2.9055813244178,2.55970292094152,2.6472067316741,0.0875038107325787,47.199384397367794
2017-06-07T15:58:57.000Z,35.9998333333333,-158,396.812394270345,12                                                ,2,3,28.6147015568042,21.1405603173786,24.3333621868893,3.1928018695107,1.48884977788555,1.58785248302576,0.0990027051402151,47.8235032030678
2017-06-07T16:05:57.000Z,35.9998333333333,-158,198.006153168033,12                                                ,2,4,11.976849320732699,11.1560032342797,14.526026291188199,3.37002305690845,0.665206508324531,0.789838919530375,0.12463241120584401,51.3768396665612
2017-06-07T16:09:50.000Z,35.9998333333333,-158,118.562733936315,12                                                ,2,6,7.596034914640451,6.4909022694646294,10.2064361293899,3.71553385992529,0.4192795093058279,0.544363944916646,0.125084435610818,53.887343176841796
2017-06-07T16:13:02.000Z,35.9998333333333,-158,89.04507293156799,12                                                ,2,7,5.799773756233571,2.90370099351702,6.85662662966476,3.9529256361477403,0.294255774795879,0.414694659903679,0.12043888510780001,59.572554100846794
2017-06-07T16:17:03.000Z,35.9998333333333,-158,52.9235627583084,12                                                ,2,15,5.23752124225797,0.999395873760269,5.88120497488933,4.881809101129071,0.21437287348323397,0.35788369731953396,0.14351082383629998,59.6070772875539
2017-06-07T16:19:18.000Z,35.9998333333333,-158,44.854893682412005,12                                                ,2,17,5.20336415087886,0.67122676618047,6.31227083389129,5.64104406771082,0.20604518674397698,0.415378464927989,0.20933327818401198,61.317192296845
2017-06-07T16:21:47.000Z,35.9998333333333,-158,24.4187977269886,12                                                ,2,20,4.51888282951726,0.0122265999770054,4.459204731180581,4.44697813120357,0.0840142146559484,0.248298427617328,0.16428421296138,61.7023832905803
2017-06-07T16:23:56.000Z,35.9998333333333,-158,14.8104477568542,12                                                ,2,23,4.41976028982888,0.00422254423566201,4.428179271317839,4.42395672708218,0.0926455149742415,0.24323606461477998,0.150590549640539,62.28573812133929
2017-06-09T01:24:21.000Z,34.5,-158,793.1737559563451,14                                                ,3,1,96.1650379872064,42.161572823315794,44.6927191826692,2.53114635935342,3.02964810877088,3.1197013170459598,0.0900532082750849,42.013969404186795
2017-06-09T01:30:20.000Z,34.5,-158,592.930901679816,14                                                ,3,2,66.3572829103769,34.6992812250147,37.6440105294661,2.9447293044513305,2.4517485876467298,2.5076958577861204,0.0559472701393884,45.5357085346216
2017-06-09T01:36:22.000Z,34.5,-158,394.912044699523,14                                                ,3,3,27.899746751957302,20.1948383474986,23.3039703855052,3.10913203800667,1.41459385681504,1.49960613655983,0.0850122797447885,47.970491143317204
2017-06-09T01:44:32.000Z,34.5,-158,199.281719553559,14                                                ,3,4,11.6533615729659,10.840744353670402,14.220602260608699,3.37985790693825,0.542641651682505,0.700468750307893,0.157827098625389,51.0332930756844
2017-06-09T01:48:41.000Z,34.5,-158,118.727032574766,14                                                ,3,6,6.15741859537946,4.22575915138538,8.02669414512206,3.8009349937366803,0.340789016797761,0.46227685524201706,0.121487838444256,56.2555152979066
2017-06-09T01:57:45.000Z,34.5,-158,79.91655912017559,14                                                ,3,9,4.622023850544349,0.18697775591416899,4.762995434542001,4.57601767862783,0.115872236582745,0.271777165331979,0.155904928749235,60.236191626408996
2017-06-09T02:04:20.000Z,34.5,-158,44.7317044233558,14                                                ,3,17,3.42150255060239,0.0016434172030217599,4.1793891496133595,4.177745732410339,0.0848553180419853,0.236633179684578,0.15177786164259302,62.888365539452494
2017-06-09T02:07:12.000Z,34.5,-158,25.106946959812497,14                                                ,3,20,3.7694360598463796,0.0018686941983617699,4.24870996034325,4.24684126614488,0.0929956046291405,0.243036247905595,0.150040643276454,61.7386070853462
2017-06-09T02:10:23.000Z,34.5,-158,16.0830963567152,14                                                ,3,23,3.63180307399529,0.0023481809199921303,4.22622753524166,4.22387935432167,0.0840170229462891,0.246994712147309,0.16297768920102,61.9366747181965
2017-06-09T15:24:55.000Z,34.0001666666667,-158,800.7145629756619,15                                                ,2,1,97.9532621829359,42.724570218568,45.3784331482675,2.65386292969957,3.08388991111517,3.16949034900828,0.0856004378931061,44.212037037037
2017-06-09T15:30:11.000Z,34.0001666666667,-158,600.707962341649,15                                                ,2,2,66.8066830734235,35.28335589379971,37.999982260241204,2.7166263664415,2.41694713192071,2.51270100251271,0.0957538705920089,46.6661433172303
2017-06-09T15:36:23.000Z,34.0001666666667,-158,401.300748820778,15                                                ,2,3,28.741283718973797,20.6238779598538,23.7592394938123,3.1353615339585095,1.45833314182675,1.5518495583031002,0.0935164164763494,48.540539452496006
2017-06-09T15:42:33.000Z,34.0001666666667,-158,201.571626930764,15                                                ,2,4,12.045163503490901,10.7348896021505,14.072124578167,3.3372349760164903,0.7809550022256779,0.873887299328212,0.0929322971025339,52.2893317230274
2017-06-09T15:45:23.000Z,34.0001666666667,-158,121.034225574126,15                                                ,2,6,8.26142844964315,7.4519871534628,10.9812595105553,3.5292723570925295,0.556675587549147,0.6623303701848811,0.10565478263573401,51.44392109500811
2017-06-09T15:47:04.000Z,34.0001666666667,-158,91.10490848715558,15                                                ,2,7,5.52015442974779,2.5456662588982,6.77938793584039,4.23372167694219,0.24457324601719,0.360187441633443,0.115614195616253,56.0188003220612
2017-06-09T15:49:33.000Z,34.0001666666667,-158,58.2232708417573,15                                                ,2,9,4.764010191179049,0.222955366835795,4.818264729583389,4.595309362747599,0.10654256070566699,0.264854390210786,0.15831182950511902,60.5260466988728
