time,lat,lon,depth,stnnbr,castno,rosette,ctdprs,ctdtmp,ctdsal,ctdoxy,ctdchl,theta,sigma,oxygen,chla,pheo,ctdtmp_flag,ctdsal_flag,ctdoxy_flag,ctdchl_flag,theta_flag,sigma_flag,oxygen_flag,chla_flag,pheo_flag
2017-05-29T14:26:32.000Z,25.768,-158.014,15.4982399981637,2,3,9,15.6,24.365,35.244,213.5,0.0515,24.362,23.7201,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,15.5975839074648,2,3,16,15.7,24.366,35.244,213.5,0.0517,24.363,23.7198,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,15.5975839074648,2,3,7,15.7,24.366,35.244,213.5,0.0518,24.363,23.7198,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,15.6969277685824,2,3,13,15.8,24.367,35.244,213.5,0.0521,24.364,23.7195,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,15.8956153462673,2,3,22,16,24.368,35.244,213.5,0.0527,24.365,23.7192,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,15.8956153462673,2,3,10,16,24.368,35.244,213.5,0.0527,24.365,23.7192,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,15.9949590628349,2,3,19,16.1,24.364,35.244,213.5,0.0523,24.361,23.7204,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,16.0943027312196,2,3,24,16.2,24.363,35.245,213.5,0.0522,24.36,23.7215,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,16.0943027312196,2,3,23,16.2,24.362,35.245,213.5,0.0521,24.359,23.7218,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,16.0943027312196,2,3,17,16.2,24.362,35.245,213.5,0.0521,24.359,23.7218,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,16.0943027312196,2,3,12,16.2,24.362,35.245,213.5,0.0521,24.359,23.7218,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,16.0943027312196,2,3,6,16.2,24.363,35.245,213.5,0.0522,24.36,23.7215,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,16.1936463514214,2,3,11,16.3,24.36,35.245,213.5,0.0519,24.357,23.7224,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,16.2929899234404,2,3,18,16.4,24.356,35.245,213.6,0.0516,24.353,23.7236,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,25.6310705775114,2,3,5,25.8,24.225,35.271,214.3,0.0593,24.22,23.783,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,26.3264425330878,2,3,4,26.5,24.212,35.273,214.6,0.0574,24.206,23.7884,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,45.6965699373771,2,3,3,46,23.6,35.249,219.3,0.0754,23.59,23.9523,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,45.7958992053721,2,3,2,46.1,23.585,35.249,219.4,0.0757,23.575,23.9567,,,,2,2,2,2,2,2,9,5,5
2017-05-29T14:26:32.000Z,25.768,-158.014,60.5954222424004,2,3,1,61,20.798,35.138,227.6,0.1139,20.786,24.6583,,,,2,2,2,2,2,2,9,5,5
2017-05-29T15:39:29.000Z,25.768,-158.014,15.2002079811574,2,4,24,15.3,24.207,35.274,214.7,0.0403,24.204,23.79,208.6,,,2,2,2,2,2,2,2,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,24.4389988766227,2,4,22,24.6,24.199,35.278,215,0.0471,24.194,23.796,207.9,,,2,2,2,2,2,2,2,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,25.3330533025846,2,4,23,25.5,24.197,35.278,215.1,0.0481,24.192,23.7966,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,45.1999228752872,2,4,20,45.5,24.027,35.285,215.8,0.0596,24.017,23.8537,207.9,,,2,2,2,2,2,2,2,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,45.5972406212413,2,4,21,45.9,24.025,35.285,215.8,0.0582,24.015,23.8543,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,60.9927101475668,2,4,19,61.4,21.249,35.151,231.1,0.0913,21.237,24.5455,208,,,2,2,2,2,2,2,3,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,95.0572853724049,2,4,18,95.7,18.784,34.964,210.6,0.5661,18.767,25.054,211.9,,,2,2,2,2,2,2,2,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,95.1565907318661,2,4,12,95.8,18.787,34.965,210.6,0.5643,18.77,25.054,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,95.3552013065768,2,4,13,96,18.792,34.965,210.6,0.5618,18.775,25.0527,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,95.3552013065768,2,4,9,96,18.793,34.965,210.6,0.5608,18.776,25.0525,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,95.4545065218266,2,4,15,96.1,18.788,34.965,210.7,0.557,18.771,25.0537,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,95.4545065218266,2,4,10,96.1,18.788,34.965,210.7,0.557,18.771,25.0537,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,95.6531168081158,2,4,16,96.3,18.781,34.964,210.7,0.5522,18.764,25.0548,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,95.6531168081158,2,4,14,96.3,18.779,34.964,210.7,0.5505,18.762,25.0553,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,95.7524218791555,2,4,17,96.4,18.775,34.964,210.7,0.5471,18.758,25.0563,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,95.7524218791555,2,4,11,96.4,18.775,34.964,210.7,0.5471,18.758,25.0563,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,95.9510318770256,2,4,8,96.6,18.768,34.963,210.7,0.5419,18.751,25.0573,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,120.974353568456,2,4,7,121.8,17.962,34.896,213.9,0.265,17.941,25.2079,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,121.172939156041,2,4,6,122,17.959,34.896,213.9,0.2645,17.938,25.2087,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,121.371524551491,2,4,5,122.2,17.95,34.894,213.9,0.2593,17.929,25.2094,213.2,,,2,2,2,2,2,2,2,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,199.003701018593,2,4,4,200.4,13.96,34.368,200.7,0.0097,13.931,25.7137,213.3,,,2,2,2,2,2,2,3,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,400.393067371313,2,4,3,403.4,8.941,34.07,180.7,0.0184,8.897,26.4065,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,594.849809524556,2,4,2,599.6,5.752,34.054,79,0.0357,5.701,26.8424,,,,2,2,2,2,2,2,5,9,9
2017-05-29T15:39:29.000Z,25.768,-158.014,791.697478499961,2,4,1,798.4,4.417,34.225,27.9,0.0431,4.356,27.1324,,,,2,2,2,2,2,2,5,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,14.3061093281796,2,5,20,14.4,24.141,35.285,214.8,0.0307,24.138,23.8179,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,14.3061093281796,2,5,7,14.4,24.141,35.285,214.8,0.0307,24.138,23.8179,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,14.4054538156947,2,5,21,14.5,24.141,35.285,214.8,0.0307,24.138,23.8179,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,14.4054538156947,2,5,11,14.5,24.141,35.285,214.8,0.0307,24.138,23.8179,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,14.5047982550245,2,5,10,14.6,24.14,35.285,214.8,0.0307,24.137,23.8182,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,14.6041426461692,2,5,16,14.7,24.139,35.285,214.7,0.0307,24.136,23.8185,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,14.6041426461692,2,5,15,14.7,24.139,35.285,214.7,0.0307,24.136,23.8185,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,14.7034869891289,2,5,24,14.8,24.138,35.285,214.7,0.0306,24.135,23.8188,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,14.7034869891289,2,5,17,14.8,24.139,35.285,214.7,0.0306,24.136,23.8185,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,15.0015197288994,2,5,14,15.1,24.134,35.285,214.7,0.0307,24.131,23.82,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,15.0015197288994,2,5,12,15.1,24.135,35.285,214.7,0.0307,24.132,23.8197,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,15.1008638791206,2,5,23,15.2,24.132,35.285,214.7,0.0308,24.129,23.8206,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,15.1008638791206,2,5,9,15.2,24.132,35.285,214.7,0.0308,24.129,23.8206,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,15.2002079811574,2,5,22,15.3,24.131,35.284,214.7,0.0308,24.128,23.8202,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,15.2002079811574,2,5,19,15.3,24.13,35.284,214.6,0.0309,24.127,23.8205,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,15.2002079811574,2,5,18,15.3,24.13,35.284,214.6,0.0309,24.127,23.8205,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,15.2995520350101,2,5,13,15.4,24.128,35.284,214.6,0.0309,24.125,23.8211,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,15.2995520350101,2,5,8,15.4,24.129,35.284,214.6,0.0309,24.126,23.8208,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,24.9356962616384,2,5,6,25.1,24.01,35.276,215.9,0.0457,24.005,23.8506,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,44.4052850725773,2,5,5,44.7,22.767,35.214,226,0.0749,22.758,24.1671,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,59.0062629224998,2,5,4,59.4,20.923,35.141,229.4,0.0985,20.912,24.6266,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,82.7430482061284,2,5,3,83.3,18.995,34.972,208.8,0.6761,18.98,25.006,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,118.492017511801,2,5,2,119.3,18.054,34.904,213.2,0.2582,18.034,25.1913,,,,2,2,2,2,2,2,9,9,9
2017-05-29T17:52:37.000Z,25.768,-158.014,200.194759134552,2,5,1,201.6,14.862,34.474,204.8,0.0143,14.832,25.6038,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.2002079811574,2,6,2,15.3,24.131,35.284,214.7,0.0308,24.128,23.8202,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.2995520350101,2,6,3,15.4,24.128,35.284,214.6,0.031,24.125,23.8211,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.3988960406788,2,6,19,15.5,24.126,35.284,214.6,0.031,24.123,23.8217,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.4982399981637,2,6,20,15.6,24.124,35.284,214.6,0.0311,24.121,23.8223,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.4982399981637,2,6,18,15.6,24.124,35.284,214.6,0.0311,24.121,23.8223,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.4982399981637,2,6,10,15.6,24.124,35.284,214.6,0.0311,24.121,23.8223,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.5975839074648,2,6,14,15.7,24.122,35.284,214.6,0.0312,24.119,23.8229,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.5975839074648,2,6,13,15.7,24.121,35.284,214.6,0.0312,24.118,23.8232,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.5975839074648,2,6,11,15.7,24.121,35.284,214.6,0.0312,24.118,23.8232,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.5975839074648,2,6,9,15.7,24.122,35.284,214.6,0.0312,24.119,23.8229,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.6969277685824,2,6,24,15.8,24.12,35.283,214.5,0.0312,24.117,23.8227,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.6969277685824,2,6,21,15.8,24.119,35.283,214.5,0.0313,24.116,23.823,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.6969277685824,2,6,8,15.8,24.119,35.283,214.5,0.0313,24.116,23.823,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.6969277685824,2,6,7,15.8,24.119,35.283,214.5,0.0313,24.116,23.823,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.7962715815165,2,6,17,15.9,24.118,35.283,214.5,0.0313,24.115,23.8233,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.7962715815165,2,6,12,15.9,24.118,35.283,214.5,0.0313,24.115,23.8233,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.7962715815165,2,6,6,15.9,24.118,35.283,214.5,0.0313,24.115,23.8233,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.7962715815165,2,6,4,15.9,24.117,35.283,214.5,0.0314,24.114,23.8236,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.8956153462673,2,6,15,16,24.116,35.283,214.5,0.0314,24.113,23.8239,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.9949590628349,2,6,23,16.1,24.112,35.282,214.6,0.0319,24.109,23.8243,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,15.9949590628349,2,6,5,16.1,24.112,35.282,214.6,0.0319,24.109,23.8243,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,16.0943027312196,2,6,16,16.2,24.11,35.282,214.7,0.0321,24.107,23.8249,,,,2,2,2,2,2,2,9,9,9
2017-05-29T18:58:18.000Z,25.768,-158.014,16.1936463514214,2,6,22,16.3,24.105,35.281,214.8,0.0326,24.102,23.8257,,,,2,2,2,2,2,2,9,9,9
2017-05-30T13:28:39.000Z,28.471,-157.998,15.0978113988174,3,13,20,15.2,22.878,35.294,220.2,0.0608,22.875,24.1942,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.0978113988174,3,13,5,15.2,22.877,35.294,220.2,0.0608,22.874,24.1945,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.0978113988174,3,13,2,15.2,22.878,35.294,220.2,0.0608,22.875,24.1942,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.1971354195265,3,13,18,15.3,22.877,35.294,220.2,0.0608,22.874,24.1945,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.1971354195265,3,13,12,15.3,22.877,35.294,220.2,0.0608,22.874,24.1945,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.1971354195265,3,13,10,15.3,22.877,35.294,220.2,0.0608,22.874,24.1945,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.2964593920616,3,13,23,15.4,22.876,35.294,220.2,0.0608,22.873,24.1948,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.2964593920616,3,13,15,15.4,22.876,35.294,220.2,0.0608,22.873,24.1948,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.2964593920616,3,13,14,15.4,22.876,35.294,220.2,0.0608,22.873,24.1948,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.3957833164229,3,13,24,15.5,22.876,35.294,220.2,0.0608,22.873,24.1948,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.3957833164229,3,13,22,15.5,22.875,35.294,220.2,0.0609,22.872,24.1951,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.3957833164229,3,13,16,15.5,22.875,35.294,220.2,0.0609,22.872,24.1951,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.3957833164229,3,13,8,15.5,22.875,35.294,220.2,0.0609,22.872,24.1951,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.4951071926105,3,13,7,15.6,22.875,35.294,220.2,0.0609,22.872,24.1951,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.5944310206246,3,13,9,15.7,22.874,35.294,220.2,0.0609,22.871,24.1954,,0.06,0.02,2,2,2,2,2,2,9,2,2
2017-05-30T13:28:39.000Z,28.471,-157.998,15.5944310206246,3,13,3,15.7,22.874,35.294,220.2,0.0609,22.871,24.1954,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.6937548004653,3,13,17,15.8,22.874,35.294,220.2,0.0609,22.871,24.1954,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.6937548004653,3,13,6,15.8,22.874,35.294,220.2,0.0609,22.871,24.1954,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.6937548004653,3,13,4,15.8,22.874,35.294,220.2,0.0609,22.871,24.1954,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.7930785321328,3,13,11,15.9,22.872,35.294,220.2,0.0609,22.869,24.196,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.8924022156272,3,13,21,16,22.872,35.294,220.2,0.0609,22.869,24.196,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.8924022156272,3,13,19,16,22.872,35.294,220.2,0.0608,22.869,24.196,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.8924022156272,3,13,13,16,22.872,35.294,220.2,0.0609,22.869,24.196,,,,2,2,2,2,2,2,9,5,5
2017-05-30T13:28:39.000Z,28.471,-157.998,15.8924022156272,3,13,1,16,22.872,35.294,220.2,0.0609,22.869,24.196,,,,2,2,2,2,2,2,9,5,5
2017-05-31T13:53:43.000Z,32.258,-158,13.9016868172311,4,17,20,14,19.777,34.788,234.4,0.0658,19.774,24.6605,,,,2,2,2,2,2,2,9,5,5
2017-05-31T13:53:43.000Z,32.258,-158,14.2988639970984,4,17,24,14.4,19.778,34.789,234.4,0.0667,19.775,24.661,,,,2,2,2,2,2,2,9,5,5
2017-05-31T13:53:43.000Z,32.258,-158,14.3981581716651,4,17,8,14.5,19.778,34.79,234.4,0.0669,19.775,24.6617,,,,2,2,2,2,2,2,9,5,5
2017-05-31T13:53:43.000Z,32.258,-158,14.3981581716651,4,17,3,14.5,19.778,34.79,234.4,0.0669,19.775,24.6617,,,,2,2,2,2,2,2,9,5,5
2017-05-31T13:53:43.000Z,32.258,-158,14.4974522980721,4,17,16,14.6,19.778,34.79,234.4,0.067,19.775,24.6617,,,,2,2,2,2,2,2,9,5,5
2017-05-31T13:53:43.000Z,32.258,-158,14.4974522980721,4,17,2,14.6,19.778,34.79,234.4,0.067,19.775,24.6617,,,,2,2,2,2,2,2,9,5,5
2017-05-31T13:53:43.000Z,32.258,-158,14.5967463763195,4,17,15,14.7,19.778,34.79,234.4,0.0674,19.775,24.6618,,,,2,2,2,2,2,2,9,5,5
2017-05-31T13:53:43.000Z,32.258,-158,14.5967463763195,4,17,14,14.7,19.778,34.79,234.4,0.0672,19.775,24.6617,,,,2,2,2,2,2,2,9,5,5
