time,lat,lon,depth,sst,sss,pp,pc,pn
2017-05-30T15:07:12.000Z,28.470985915493003,-158,5,23.2461971830986,33.2652112676056,0.01463,1.4747577907743403,0.23222388987416745
2017-05-30T16:19:12.000Z,28.5984285714286,-158,5,22.895714285714302,33.2221428571429,0.01463,1.8726176448933032,0.32830960593244607
2017-05-30T17:31:12.000Z,28.813857142857103,-158,5,22.635,33.3127142857143,0.01463,1.5544631655009724,0.2444227309779495
2017-05-30T18:43:12.000Z,29.0324285714285,-158,5,22.4622857142857,33.291857142857104,0.01463,2.051614893994949,0.3354389172502308
2017-05-30T20:09:36.000Z,29.2494285714286,-158,5,22.382428571428598,33.228,0.01463,2.19463949143226,0.37567533985011775
2017-05-30T21:21:36.000Z,29.4717391304348,-158,5,22.433913043478302,33.1465217391305,0.01463,2.6804080306972997,0.4397996880169302
2017-05-30T22:33:36.000Z,29.695714285714303,-158,5,22.5822857142857,33.3208571428571,0.01463,1.750273308905319,0.2525427567331717
2017-05-30T23:45:36.000Z,29.9175714285714,-158,5,22.537,33.2747142857143,0.01463,1.5047956443277737,0.2299051203682797
2017-05-31T01:12:00.000Z,30.1421126760564,-158,5,22.5830985915493,33.2525352112676,0.020880000000000003,1.7279529437070718,0.25751514583917684
2017-05-31T02:24:00.000Z,30.359857142857198,-158,5,22.463,33.148714285714306,0.020880000000000003,1.7936360389973498,0.2457886841652093
2017-05-31T03:36:00.000Z,30.5814084507042,-158,5,21.6649295774648,32.9730985915493,0.01642,1.9867663950997791,0.2805426254408825
2017-05-31T04:48:00.000Z,30.804285714285697,-158,5,21.6802857142857,33.0475714285714,0.0213,2.562256497981371,0.382153709337747
2017-05-31T06:14:24.000Z,31.0262857142857,-158,5,21.586285714285697,33.2688571428571,0.02102,2.1201668152501343,0.29268936725776823
2017-05-31T07:26:24.000Z,31.2505633802817,-157.998591549296,5,21.042676056338,33.0359154929577,0.01735,2.249288209548939,0.3257920533609891
2017-05-31T15:50:24.000Z,32.3788571428572,-158,5,19.9134285714286,32.7855714285714,0.01735,1.846842614831776,0.2913597454122264
2017-05-31T17:02:24.000Z,32.6014285714286,-158,5,18.9761428571429,32.653,0.02249,2.180536690885739,0.33399075788462684
2017-05-31T18:14:24.000Z,32.819714285714305,-157.999857142857,5,18.601571428571397,32.6422857142857,0.02069,2.1786368339565816,0.3397909971135879
2017-05-31T19:40:48.000Z,33.0316901408451,-157.995492957746,5,17.955211267605602,32.4452112676056,0.023010000000000003,2.3260554498220727,0.3359148498944742
2017-05-31T20:52:48.000Z,33.2468571428571,-158,5,17.727,32.2835714285714,0.023010000000000003,2.7242976203585783,0.35178124067540617
2017-05-31T22:04:48.000Z,33.4605714285714,-158,5,17.4135714285714,32.2274285714286,0.01915,2.9178225858180005,0.3997027821151671
2017-05-31T23:16:48.000Z,33.68,-158,5,17.2681428571429,32.2312857142857,0.033260000000000005,2.108129229702018,0.35635032482385737
2017-06-01T00:43:12.000Z,33.9122535211268,-158,5,17.1218309859155,32.292676056338,0.029210000000000003,2.015956485437892,0.3301933379088809
2017-06-01T01:55:12.000Z,34.1325714285714,-158,5,17.1711428571429,32.2894285714286,0.06422,2.6665641863953957,0.4871361805458157
2017-06-01T03:50:24.000Z,34.486338028169,-158,5,17.342253521126803,32.3040845070422,0.0244,2.284172690078856,0.3601564128466003
2017-06-01T05:16:48.000Z,34.707,-158,5,17.237000000000002,32.165285714285694,0.03207,4.966930642880075,0.8879866424198047
2017-06-01T06:28:48.000Z,34.928000000000004,-157.999142857143,5,17.098,32.1004285714286,0.03002,2.8829033382739864,0.4741540893066819
2017-06-01T07:40:48.000Z,35.1471830985916,-158,5,16.808591549295798,32.1376056338028,0.04376,4.639005013363113,0.9127730191094752
2017-06-01T08:52:48.000Z,35.3651428571429,-158,5,16.395285714285702,32.1664285714286,0.03961,3.2309053552702083,0.5977663708026344
2017-06-01T15:21:36.000Z,36.1204285714286,-158,5,15.4148571428572,32.0035714285714,0.038,1.9868465991345223,0.3777455384707787
2017-06-01T16:33:36.000Z,36.297857142857104,-158,5,15.4112857142857,32.0455714285714,0.0381,2.8105468039883523,0.5595316532649812
2017-06-01T18:00:00.000Z,36.5072857142857,-158,5,15.3172857142857,31.9954285714286,0.043230000000000005,2.8062705153124465,0.5112737746307431
2017-06-01T19:12:00.000Z,36.7278873239437,-158,5,15.403098591549302,32.0625352112676,0.0504,3.0087605111771207,0.5331165889379418
2017-06-01T20:24:00.000Z,36.9448571428572,-158,5,15.071857142857098,32.066,0.04299,3.5636805992729674,0.5532069177910847
2017-06-01T21:36:00.000Z,37.157285714285706,-158,5,15.0422857142857,31.9847142857143,0.0502,4.8549661035131635,0.7742162447254965
2017-06-01T23:02:24.000Z,37.37585714285721,-158,5,15.119857142857098,32.0255714285714,0.04668,4.271863491680757,0.7536893957231288
2017-06-02T00:14:24.000Z,37.5948571428571,-158,5,14.961142857142901,31.971857142857104,0.04668,4.811711639922255,0.8217519089306913
2017-06-02T02:38:24.000Z,37.9997142857143,-158,5,15.1154285714286,32.093,0.05404,4.953730757955027,0.7806707010899832
2017-06-02T03:50:24.000Z,38.2125714285714,-158,5,14.955142857142901,32.066,0.08696,6.383818395248343,1.0967524947464775
2017-06-02T05:02:24.000Z,38.427714285714295,-158,5,14.376142857142902,31.934571428571502,0.10529,8.939178393967557,1.3323872051606316
2017-06-02T06:28:48.000Z,38.6428571428571,-158,5,14.2772857142857,32.0035714285715,0.08066,7.519786527057063,1.2695814816816808
2017-06-02T07:40:48.000Z,38.8577464788732,-158,5,13.975915492957801,31.900422535211302,0.12170999999999998,11.304927028547974,1.9844884352978407
2017-06-02T15:21:36.000Z,39.8833802816901,-157.999154929578,5,12.352112676056302,31.416478873239498,0.1016,15.960773671260092,2.673115732540518
2017-06-02T16:33:36.000Z,40.090857142857104,-158,5,12.242,31.091714285714303,0.1016,13.57307106795948,2.290427180451069
2017-06-02T17:45:36.000Z,40.2955714285714,-158,5,12.102,31.056714285714303,0.07790000000000001,9.606544128973828,1.7369888639589612
2017-06-02T18:57:36.000Z,40.5015714285715,-158,5,11.675999999999998,30.9802857142857,0.08225,9.992667373986123,1.7439884753445
2017-06-02T20:09:36.000Z,40.7044285714286,-158,5,11.665428571428599,31.0831428571428,0.07234,9.368475431461619,1.6587750650409887
2017-06-02T21:36:00.000Z,40.90774647887329,-158,5,11.673098591549302,30.7319718309859,0.10353,13.119236559971025,2.2455686758055324
2017-06-02T22:48:00.000Z,41.1204285714286,-158,5,11.5242857142857,30.412,0.10005,11.940270912400553,2.03807769733733
2017-06-03T00:14:24.000Z,41.358000000000004,-158,5,11.136,29.885428571428598,0.0947,11.320361095286113,1.9709033617954628
2017-06-03T01:26:24.000Z,41.571690140845,-158,5,10.8664788732394,29.8371830985916,0.08353000000000001,14.348879622874223,2.3895279886270564
2017-06-03T02:38:24.000Z,41.784142857142896,-158,5,10.8794285714286,29.8337142857143,0.10121000000000001,18.230758117101548,2.627322342240228
2017-06-03T04:04:48.000Z,41.9954929577465,-158,5,10.8595774647887,29.4605633802817,0.11759000000000001,13.55971212536397,2.2301601230804238
2017-06-03T05:16:48.000Z,42.209285714285706,-158,5,10.8021428571429,29.456,0.11759000000000001,13.481434747603993,2.3490391261689645
2017-06-03T06:28:48.000Z,42.381714285714295,-157.987285714286,5,10.4334285714286,29.094,0.09545,11.326949451277466,1.949147720389261
2017-06-03T07:40:48.000Z,42.2285915492958,-157.995070422535,5,10.740985915492999,28.7402816901409,0.11216,11.962972266275887,2.0139810676316725
2017-06-03T09:07:12.000Z,42.023999999999994,-158,5,10.836857142857099,28.448,0.11650999999999999,12.625159167351091,2.285825345420627
2017-06-03T14:24:00.000Z,41.42,-158,5,10.9867142857143,29.650285714285697,0.11650999999999999,13.52607721917443,2.352229373445528
2017-06-03T15:36:00.000Z,41.42,-158,5,10.993,29.578000000000003,0.09817,12.325696602222452,2.2545779039437592
2017-06-03T16:48:00.000Z,41.42,-158,5,11.0188732394366,29.777042253521103,0.12276,12.84926050423213,2.26922514985034
2017-06-04T10:48:00.000Z,40.496285714285705,-158,5,11.766571428571401,29.5048571428571,0.08613,9.747986425392588,1.750666888044034
