MF,FinalBMIS,Orig_RSD,Cruise,FinalRSD,SampID,runDate,type,samp,replicate,Area,Adjusted_Area
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU2_C,220623,Smp,MU2,C,51335744,51335744
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU3_A,220623,Smp,MU3,A,43333292,43333292
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU3_B,220623,Smp,MU3,B,51609956,51609956
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU3_C,220623,Smp,MU3,C,75097848,75097848
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU4_A,220623,Smp,MU4,A,55877784,55877784
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU4_B,220623,Smp,MU4,B,58917840,58917840
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU4_C,220623,Smp,MU4,C,46068292,46068292
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU5_A,220623,Smp,MU5,A,34953592,34953592
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU5_B,220623,Smp,MU5,B,39376860,39376860
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU5_C,220623,Smp,MU5,C,54295132,54295132
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU6_A,220623,Smp,MU6,A,44810600,44810600
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU6_B,220623,Smp,MU6,B,54055912,54055912
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU6_C,220623,Smp,MU6,C,50226196,50226196
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU7_A,220623,Smp,MU7,A,43287876,43287876
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU7_B,220623,Smp,MU7,B,72453328,72453328
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU7_C,220623,Smp,MU7,C,61206936,61206936
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU8_A,220623,Smp,MU8,A,76992936,76992936
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU8_B,220623,Smp,MU8,B,72962904,72962904
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU8_C,220623,Smp,MU8,C,50731440,50731440
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU9_A,220623,Smp,MU9,A,51795828,51795828
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU9_B,220623,Smp,MU9,B,11528272,11528272
Dimethylsulfoniopropionate,Inj_vol,0.07701934048253532,KM1906,0.07701934048253532,220623_Smp_MU9_C,220623,Smp,MU9,C,47428472,47428472
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Poo_PooKinDissSept23_Full1,240102,Poo,PooKinDissSept23,Full1,439020768,439020768
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Poo_PooKinDissSept23_Full2,240102,Poo,PooKinDissSept23,Full2,444897824,444897824
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Poo_PooKinDissSept23_Full3,240102,Poo,PooKinDissSept23,Full3,475373216,475373216
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Poo_PooKinDissSept23_Full4,240102,Poo,PooKinDissSept23,Full4,491453984,491453984
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Poo_PooKinDissSept23_Half1,240102,Poo,PooKinDissSept23,Half1,240530512,481061024
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Poo_PooKinDissSept23_Half2,240102,Poo,PooKinDissSept23,Half2,230417792,460835584
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Poo_PooKinDissSept23_Half3,240102,Poo,PooKinDissSept23,Half3,232355936,464711872
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Poo_PooKinDissSept23_Half4,240102,Poo,PooKinDissSept23,Half4,232442496,464884992
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_G5_Mix1_Kin_A,240102,Smp,G5,Mix1,339400608,339400608
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_G5_Mix1_Kin_B,240102,Smp,G5,Mix1,299849216,299849216
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_G5_Mix1_Kin_C,240102,Smp,G5,Mix1,515141120,515141120
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_G5_Mix1iN_Kin_A,240102,Smp,G5,Mix1iN,204494928,204494928
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_G5_Mix1iN_Kin_B,240102,Smp,G5,Mix1iN,462897248,462897248
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_G5_Mix1iN_Kin_C,240102,Smp,G5,Mix1iN,248574912,248574912
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_G5_Mix2_Kin_A,240102,Smp,G5,Mix2,420418144,420418144
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_G5_Mix2_Kin_B,240102,Smp,G5,Mix2,460358080,460358080
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_G5_Mix2_Kin_C,240102,Smp,G5,Mix2,696574720,696574720
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_G5_Mix2iN_Kin_A,240102,Smp,G5,Mix2iN,613571328,613571328
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_G5_Mix2iN_Kin_B,240102,Smp,G5,Mix2iN,648416448,648416448
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_G5_Mix2iN_Kin_C,240102,Smp,G5,Mix2iN,828989248,828989248
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_G5_UKG1_A,240102,Smp,G5,UKG1,187824608,187824608
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_G5_UKG1_B,240102,Smp,G5,UKG1,270171776,270171776
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_G5_UKG1_C,240102,Smp,G5,UKG1,224352192,224352192
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_LabBlk1_A,240102,Smp,LabBlk1,A,75784,75784
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_LabBlk1_B,240102,Smp,LabBlk1,B,0,0
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_LabBlk1_C,240102,Smp,LabBlk1,C,163353,163353
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_LabBlk2_A,240102,Smp,LabBlk2,A,51006,51006
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_LabBlk2_B,240102,Smp,LabBlk2,B,56754,56754
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_LabBlk2_C,240102,Smp,LabBlk2,C,439105,439105
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_LabBlk3_A,240102,Smp,LabBlk3,A,116592,116592
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_LabBlk3_B,240102,Smp,LabBlk3,B,93137,93137
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_LabBlk3_C,240102,Smp,LabBlk3,C,229609,229609
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_LabBlk4_A,240102,Smp,LabBlk4,A,454958,454958
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_LabBlk4_B,240102,Smp,LabBlk4,B,0,0
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_LabBlk4_C,240102,Smp,LabBlk4,C,0,0
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_LabBlk5_A,240102,Smp,LabBlk5,A,0,0
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_LabBlk5_B,240102,Smp,LabBlk5,B,107343,107343
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_LabBlk5_C,240102,Smp,LabBlk5,C,44605,44605
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC078_CXBLK_A,240102,Smp,RC078,CXBLK,1697871,1697871
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC078_CXBLK_B,240102,Smp,RC078,CXBLK,849031,849031
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC078_CXBLK_C,240102,Smp,RC078,CXBLK,866110,866110
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC078_S7_C3_D6_A,240102,Smp,RC078,S7,572249536,572249536
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC078_S7_C3_D6_B,240102,Smp,RC078,S7,72293104,72293104
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC078_S7_C3_D6_C,240102,Smp,RC078,S7,20322308,20322308
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC078_UKH1_A,240102,Smp,RC078,UKH1,573339840,573339840
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC078_UKH1_B,240102,Smp,RC078,UKH1,793715840,793715840
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC078_UKH1_C,240102,Smp,RC078,UKH1,903884160,903884160
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC078_UKH2_A,240102,Smp,RC078,UKH2,665710208,665710208
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC078_UKH2_B,240102,Smp,RC078,UKH2,426061824,426061824
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC078_UKH2_C,240102,Smp,RC078,UKH2,566548352,566548352
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC104_UCH1_A,240102,Smp,RC104,UCH1,862642048,862642048
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC104_UCH1_B,240102,Smp,RC104,UCH1,774456192,774456192
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC104_UCH1_C,240102,Smp,RC104,UCH1,793601792,793601792
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC104_UKH1_A,240102,Smp,RC104,UKH1,426496960,426496960
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC104_UKH1_B,240102,Smp,RC104,UKH1,538303808,538303808
Dimethylsulfoniopropionate,Inj_vol,0.03776456428991048,KinExp,0.03776456428991048,240102_Smp_RC104_UKH1_C,240102,Smp,RC104,UKH1,592083136,592083136
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Poo_D1-CXSPE_Full1,240415,Poo,D1-CXSPE,Full1,120122312,120122312
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Poo_D1-CXSPE_Full2,240415,Poo,D1-CXSPE,Full2,124902800,124902800
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Poo_D1-CXSPE_Full3,240415,Poo,D1-CXSPE,Full3,123997704,123997704
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Poo_D1-CXSPE_Half1,240415,Poo,D1-CXSPE,Half1,60243368,120486736
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Poo_D1-CXSPE_Half2,240415,Poo,D1-CXSPE,Half2,60681016,121362032
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Poo_D1-CXSPE_Half3,240415,Poo,D1-CXSPE,Half3,62514596,125029192
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_BottleBlk_1,240415,Smp,BottleBlk,1,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_BottleBlk_2,240415,Smp,BottleBlk,2,450383,450383
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_FilterBlk_1,240415,Smp,FilterBlk,1,9203,9203
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_FilterBlk_2,240415,Smp,FilterBlk,2,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_FilterBlk_3,240415,Smp,FilterBlk,3,510214,510214
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_FilterBlk_4,240415,Smp,FilterBlk,4,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_MQBlk1_A,240415,Smp,MQBlk1,A,19659,19659
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_MQBlk1_B,240415,Smp,MQBlk1,B,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_MQBlk1_C,240415,Smp,MQBlk1,C,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_MQBlk2_A,240415,Smp,MQBlk2,A,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_MQBlk2_B,240415,Smp,MQBlk2,B,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_MQBlk2_C,240415,Smp,MQBlk2,C,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_MQBlk3_A,240415,Smp,MQBlk3,A,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_MQBlk3_B,240415,Smp,MQBlk3,B,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_MQBlk3_C,240415,Smp,MQBlk3,C,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_MQBlk4_A,240415,Smp,MQBlk4,A,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_MQBlk4_B,240415,Smp,MQBlk4,B,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_MQBlk5_A,240415,Smp,MQBlk5,A,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_MQBlk5_B,240415,Smp,MQBlk5,B,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_MQBlk5_C,240415,Smp,MQBlk5,C,0,0
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S2_C4_D5_A,240415,Smp,S2,C4,217118960,217118960
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S2_C4_D5_B,240415,Smp,S2,C4,183024096,183024096
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S2_C4_D5_C,240415,Smp,S2,C4,118523456,118523456
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S2_C4_D6_A,240415,Smp,S2,C4,168776528,168776528
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S2_C4_D6_B,240415,Smp,S2,C4,195065296,195065296
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S2_C4_D6_C,240415,Smp,S2,C4,104506032,104506032
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S3_C2_D3_A,240415,Smp,S3,C2,313986112,313986112
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S3_C2_D3_B,240415,Smp,S3,C2,300604352,300604352
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S3_C2_D3_C,240415,Smp,S3,C2,415809280,415809280
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S3_C2_D4_A,240415,Smp,S3,C2,213253600,213253600
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S3_C2_D4_B,240415,Smp,S3,C2,594246656,594246656
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S3_C2_D4_C,240415,Smp,S3,C2,228347168,228347168
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S5_C3_D2_A,240415,Smp,S5,C3,163865984,163865984
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S5_C3_D2_B,240415,Smp,S5,C3,115902424,115902424
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S5_C3_D2_C,240415,Smp,S5,C3,190016144,190016144
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S5_C3_D3_A,240415,Smp,S5,C3,38425848,38425848
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S5_C3_D3_B,240415,Smp,S5,C3,91850672,91850672
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S5_C3_D3_C,240415,Smp,S5,C3,108957768,108957768
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S6_C1_D1_A,240415,Smp,S6,C1,296996832,296996832
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S6_C1_D1_B,240415,Smp,S6,C1,10571292,10571292
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S6_C1_D1_C,240415,Smp,S6,C1,1828328,1828328
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S6_C1_D2_A,240415,Smp,S6,C1,105356696,105356696
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S6_C1_D2_B,240415,Smp,S6,C1,82066416,82066416
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S6_C1_D2_C,240415,Smp,S6,C1,111759072,111759072
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S7_C3_D5_A,240415,Smp,S7,C3,35065536,35065536
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S7_C3_D5_B,240415,Smp,S7,C3,9435455,9435455
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S7_C3_D5_C,240415,Smp,S7,C3,4251340,4251340
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S7_C3_D6_A,240415,Smp,S7,C3,89703672,89703672
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S7_C3_D6_B,240415,Smp,S7,C3,8982617,8982617
Dimethylsulfoniopropionate,Inj_vol,0.01833299225859457,RC078,0.01833299225859457,240415_Smp_S7_C3_D6_C,240415,Smp,S7,C3,4960417,4960417
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Poo_TruePooG4-CXSPE_Full1,220602,Poo,TruePooG4-CXSPE,Full1,108850736,108850736
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Poo_TruePooG4-CXSPE_Full2,220602,Poo,TruePooG4-CXSPE,Full2,102332136,102332136
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Poo_TruePooG4-CXSPE_Full3,220602,Poo,TruePooG4-CXSPE,Full3,118064912,118064912
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Poo_TruePooG4-CXSPE_Full4,220602,Poo,TruePooG4-CXSPE,Full4,118800408,118800408
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Poo_TruePooG4-CXSPE_Half1,220602,Poo,TruePooG4-CXSPE,Half1,56130528,112261056
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Poo_TruePooG4-CXSPE_Half2,220602,Poo,TruePooG4-CXSPE,Half2,52419168,104838336
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Poo_TruePooG4-CXSPE_Half3,220602,Poo,TruePooG4-CXSPE,Half3,62615184,125230368
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Poo_TruePooG4-CXSPE_Half4,220602,Poo,TruePooG4-CXSPE,Half4,56255840,112511680
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_CXSPE_Blk1_A,220602,Smp,CXSPE,Blk1,0,0
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_CXSPE_Blk1_B,220602,Smp,CXSPE,Blk1,0,0
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_CXSPE_Blk1_C,220602,Smp,CXSPE,Blk1,0,0
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_CXSPE_Blk2_A,220602,Smp,CXSPE,Blk2,1726,1726
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_CXSPE_Blk2_B,220602,Smp,CXSPE,Blk2,0,0
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_CXSPE_Blk2_C,220602,Smp,CXSPE,Blk2,0,0
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_CXSPE_Blk3_A,220602,Smp,CXSPE,Blk3,0,0
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_CXSPE_Blk3_B,220602,Smp,CXSPE,Blk3,0,0
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_CXSPE_Blk3_C,220602,Smp,CXSPE,Blk3,0,0
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_CXSPE_Blk4_A,220602,Smp,CXSPE,Blk4,0,0
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_CXSPE_Blk4_B,220602,Smp,CXSPE,Blk4,0,0
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_CXSPE_Blk4_C,220602,Smp,CXSPE,Blk4,0,0
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_CXSPE_Blk5_A,220602,Smp,CXSPE,Blk5,0,0
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_CXSPE_Blk5_B,220602,Smp,CXSPE,Blk5,44601,44601
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_CXSPE_Blk5_C,220602,Smp,CXSPE,Blk5,7099,7099
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_KM1906_GBTK1_0nM_A,220602,Smp,KM1906,GBTK1,168381104,168381104
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_KM1906_GBTK1_0nM_B,220602,Smp,KM1906,GBTK1,222868912,222868912
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_KM1906_GBTK1_0nM_C,220602,Smp,KM1906,GBTK1,300577568,300577568
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_TN397_CXC_Blk_A,220602,Smp,TN397,CXC,829353,829353
Dimethylsulfoniopropionate,Inj_vol,0.06757401001925675,TN397,0.06757401001925675,220602_Smp_TN397_CXC_Blk_B,220602,Smp,TN397,CXC,71795,71795
