Rep,Compound,Area,Batch
211215_Poo_TruePooDiatoms_Half2,"Guanine, 13C, 15N2",70565640,Diatom
211215_Poo_TruePooDiatoms_Half3,"Guanine, 13C, 15N2",66122360,Diatom
211215_Blk_MediaBlk_A_pos,"Guanine, 13C, 15N2",237339984,Diatom
211215_Blk_MediaBlk_B_pos,"Guanine, 13C, 15N2",134961968,Diatom
211215_Blk_MediaBlk_Fc_pos,"Guanine, 13C, 15N2",123211776,Diatom
211215_Blk_MediaBlk_Pc55x_pos,"Guanine, 13C, 15N2",138587504,Diatom
211215_Blk_MediaBlk_Z_pos,"Guanine, 13C, 15N2",115845848,Diatom
211215_Smp_Cy_A_pos,"Guanine, 13C, 15N2",256732576,Diatom
211215_Smp_Cy_B_pos,"Guanine, 13C, 15N2",206110400,Diatom
211215_Smp_Cy_C_pos,"Guanine, 13C, 15N2",210084336,Diatom
211215_Smp_Fc_A_pos,"Guanine, 13C, 15N2",126979848,Diatom
211215_Smp_Fc_B_pos,"Guanine, 13C, 15N2",134683520,Diatom
211215_Smp_Fc_C_pos,"Guanine, 13C, 15N2",106883128,Diatom
211215_Smp_Np_A_pos,"Guanine, 13C, 15N2",159418096,Diatom
211215_Smp_Np_C_pos,"Guanine, 13C, 15N2",248763696,Diatom
211215_Smp_Np_F_pos,"Guanine, 13C, 15N2",124894552,Diatom
211215_Smp_Pc55x_A_pos,"Guanine, 13C, 15N2",120765264,Diatom
211215_Smp_Pc55x_B_pos,"Guanine, 13C, 15N2",183114368,Diatom
211215_Smp_Pc55x_C_pos,"Guanine, 13C, 15N2",166533648,Diatom
211215_Smp_Pt_C_pos,"Guanine, 13C, 15N2",212493808,Diatom
211215_Smp_Pt_F_pos,"Guanine, 13C, 15N2",142684368,Diatom
211215_Smp_To_A_pos,"Guanine, 13C, 15N2",210739856,Diatom
211215_Smp_To_B_pos,"Guanine, 13C, 15N2",191022064,Diatom
211215_Smp_To_C_pos,"Guanine, 13C, 15N2",240407456,Diatom
211215_Smp_Tp_A_pos,"Guanine, 13C, 15N2",221892912,Diatom
211215_Smp_Tp_E_pos,"Guanine, 13C, 15N2",145850224,Diatom
211215_Smp_Tp_F_pos,"Guanine, 13C, 15N2",149527632,Diatom
211215_Std_4uMStdsMix1InH2O_1,"Homarine, 2H3",NA,Diatom
211215_Std_4uMStdsMix1InH2O_2,"Homarine, 2H3",15622,Diatom
211215_Std_4uMStdsMix1InMatrix_1,"Homarine, 2H3",2576393728,Diatom
211215_Std_4uMStdsMix1InMatrix_2,"Homarine, 2H3",2222721024,Diatom
211215_Std_4uMStdsMix2InH2O_1,"Homarine, 2H3",NA,Diatom
211215_Std_4uMStdsMix2InH2O_2,"Homarine, 2H3",11392,Diatom
211215_Std_4uMStdsMix2InMatrix_1,"Homarine, 2H3",2424038912,Diatom
211215_Std_4uMStdsMix2InMatrix_2,"Homarine, 2H3",2263209216,Diatom
211215_Std_H2OinMatrix_1,"Homarine, 2H3",2366048256,Diatom
211215_Std_H2OinMatrix_2,"Homarine, 2H3",2325808384,Diatom
211215_Poo_TruePooDiatoms_Full1,"Homarine, 2H3",3737043200,Diatom
211215_Poo_TruePooDiatoms_Full2,"Homarine, 2H3",3768359424,Diatom
211215_Poo_TruePooDiatoms_Full3,"Homarine, 2H3",3526482944,Diatom
211215_Poo_TruePooDiatoms_Half1,"Homarine, 2H3",1965760128,Diatom
211215_Poo_TruePooDiatoms_Half2,"Homarine, 2H3",1965846784,Diatom
211215_Poo_TruePooDiatoms_Half3,"Homarine, 2H3",1946748160,Diatom
211215_Blk_MediaBlk_A_pos,"Homarine, 2H3",3439466752,Diatom
211215_Blk_MediaBlk_B_pos,"Homarine, 2H3",3240399104,Diatom
211215_Blk_MediaBlk_Fc_pos,"Homarine, 2H3",2563864064,Diatom
211215_Blk_MediaBlk_Pc55x_pos,"Homarine, 2H3",3202622720,Diatom
211215_Blk_MediaBlk_Z_pos,"Homarine, 2H3",3397068800,Diatom
211215_Smp_Cy_A_pos,"Homarine, 2H3",2563645952,Diatom
211215_Smp_Cy_B_pos,"Homarine, 2H3",2492276480,Diatom
211215_Smp_Cy_C_pos,"Homarine, 2H3",2001696896,Diatom
211215_Smp_Fc_A_pos,"Homarine, 2H3",2264829440,Diatom
211215_Smp_Fc_B_pos,"Homarine, 2H3",2719504384,Diatom
211215_Smp_Fc_C_pos,"Homarine, 2H3",2169496320,Diatom
211215_Smp_Np_A_pos,"Homarine, 2H3",3536069632,Diatom
211215_Smp_Np_C_pos,"Homarine, 2H3",3555379200,Diatom
211215_Smp_Np_F_pos,"Homarine, 2H3",3506927360,Diatom
211215_Smp_Pc55x_A_pos,"Homarine, 2H3",3567172352,Diatom
211215_Smp_Pc55x_B_pos,"Homarine, 2H3",3682942976,Diatom
211215_Smp_Pc55x_C_pos,"Homarine, 2H3",3806148608,Diatom
211215_Smp_Pt_C_pos,"Homarine, 2H3",3940968704,Diatom
211215_Smp_Pt_F_pos,"Homarine, 2H3",3767997696,Diatom
211215_Smp_To_A_pos,"Homarine, 2H3",3312058880,Diatom
211215_Smp_To_B_pos,"Homarine, 2H3",3080526848,Diatom
211215_Smp_To_C_pos,"Homarine, 2H3",3317585664,Diatom
211215_Smp_Tp_A_pos,"Homarine, 2H3",3457769216,Diatom
211215_Smp_Tp_E_pos,"Homarine, 2H3",3506214656,Diatom
211215_Smp_Tp_F_pos,"Homarine, 2H3",3524154112,Diatom
211218_Std_4uMStdsMix1InH2O_1,"Arsenobetaine, 13C2",NA,Dino_Green
211218_Std_4uMStdsMix1InMatrix_1,"Arsenobetaine, 13C2",696855296,Dino_Green
211218_Std_4uMStdsMix1InMatrix_2,"Arsenobetaine, 13C2",837834048,Dino_Green
211218_Std_4uMStdsMix2InH2O_1,"Arsenobetaine, 13C2",1751122,Dino_Green
211218_Std_4uMStdsMix2InMatrix_1,"Arsenobetaine, 13C2",716307776,Dino_Green
211218_Std_4uMStdsMix2InMatrix_2,"Arsenobetaine, 13C2",730269056,Dino_Green
211218_Std_H2OinMatrix_1,"Arsenobetaine, 13C2",735959552,Dino_Green
211218_Std_H2OinMatrix_2,"Arsenobetaine, 13C2",810484032,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"Arsenobetaine, 13C2",1220032640,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"Arsenobetaine, 13C2",1260417408,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"Arsenobetaine, 13C2",1258673280,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"Arsenobetaine, 13C2",616858880,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"Arsenobetaine, 13C2",653320576,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"Arsenobetaine, 13C2",648833920,Dino_Green
211218_Blk_MediaBlk_21_pos,"Arsenobetaine, 13C2",1297372160,Dino_Green
211218_Blk_MediaBlk_49_pos,"Arsenobetaine, 13C2",1153992576,Dino_Green
211218_Blk_MediaBlk_71_pos,"Arsenobetaine, 13C2",1116669568,Dino_Green
211218_Blk_MediaBlk_3430_pos,"Arsenobetaine, 13C2",1120572288,Dino_Green
211218_Blk_MediaBlk_N_pos,"Arsenobetaine, 13C2",1128280960,Dino_Green
211218_Blk_MediaBlk_O_pos,"Arsenobetaine, 13C2",1074860800,Dino_Green
211218_Smp_449_A_pos,"Arsenobetaine, 13C2",1184783232,Dino_Green
211218_Smp_449_B_pos,"Arsenobetaine, 13C2",1235503104,Dino_Green
211218_Smp_449_C_pos,"Arsenobetaine, 13C2",1168002944,Dino_Green
211218_Smp_1314_A_pos,"Arsenobetaine, 13C2",1322746496,Dino_Green
211218_Smp_1314_B_pos,"Arsenobetaine, 13C2",1166745856,Dino_Green
211218_Smp_1314_C_pos,"Arsenobetaine, 13C2",1204704640,Dino_Green
211218_Smp_1545_A_pos,"Arsenobetaine, 13C2",1126422400,Dino_Green
211218_Smp_1545_B_pos,"Arsenobetaine, 13C2",1186346240,Dino_Green
211218_Smp_1545_C_pos,"Arsenobetaine, 13C2",1121107456,Dino_Green
211218_Smp_1771_A_pos,"Arsenobetaine, 13C2",1249605376,Dino_Green
211218_Smp_1771_B_pos,"Arsenobetaine, 13C2",1201531520,Dino_Green
211218_Smp_1771_C_pos,"Arsenobetaine, 13C2",1073336960,Dino_Green
211218_Smp_2021_A_pos,"Arsenobetaine, 13C2",1042704128,Dino_Green
211218_Smp_2021_B_pos,"Arsenobetaine, 13C2",1210068224,Dino_Green
211218_Smp_2021_C_pos,"Arsenobetaine, 13C2",1233409792,Dino_Green
211218_Smp_3430_A_pos,"Arsenobetaine, 13C2",1221724160,Dino_Green
211218_Smp_3430_B_pos,"Arsenobetaine, 13C2",1125156480,Dino_Green
211218_Smp_3430_C_pos,"Arsenobetaine, 13C2",1080655488,Dino_Green
211218_Std_4uMStdsMix1InH2O_1,"Cytosine, 13C2, 15N3",NA,Dino_Green
211218_Std_4uMStdsMix1InMatrix_1,"Cytosine, 13C2, 15N3",116268016,Dino_Green
211218_Std_4uMStdsMix1InMatrix_2,"Cytosine, 13C2, 15N3",114134824,Dino_Green
211218_Std_4uMStdsMix2InH2O_1,"Cytosine, 13C2, 15N3",NA,Dino_Green
211218_Std_4uMStdsMix2InMatrix_1,"Cytosine, 13C2, 15N3",92866536,Dino_Green
211218_Std_4uMStdsMix2InMatrix_2,"Cytosine, 13C2, 15N3",88309176,Dino_Green
211218_Std_H2OinMatrix_1,"Cytosine, 13C2, 15N3",114008728,Dino_Green
211218_Std_H2OinMatrix_2,"Cytosine, 13C2, 15N3",107766768,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"Cytosine, 13C2, 15N3",187905824,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"Cytosine, 13C2, 15N3",185140288,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"Cytosine, 13C2, 15N3",179722048,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"Cytosine, 13C2, 15N3",96831568,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"Cytosine, 13C2, 15N3",93701192,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"Cytosine, 13C2, 15N3",94950784,Dino_Green
211218_Blk_MediaBlk_21_pos,"Cytosine, 13C2, 15N3",178025760,Dino_Green
211218_Blk_MediaBlk_49_pos,"Cytosine, 13C2, 15N3",170061712,Dino_Green
211218_Blk_MediaBlk_71_pos,"Cytosine, 13C2, 15N3",167184832,Dino_Green
211218_Blk_MediaBlk_3430_pos,"Cytosine, 13C2, 15N3",169386128,Dino_Green
211218_Blk_MediaBlk_N_pos,"Cytosine, 13C2, 15N3",178657664,Dino_Green
211218_Blk_MediaBlk_O_pos,"Cytosine, 13C2, 15N3",169809808,Dino_Green
211218_Smp_449_A_pos,"Cytosine, 13C2, 15N3",171724752,Dino_Green
211218_Smp_449_B_pos,"Cytosine, 13C2, 15N3",177595856,Dino_Green
211218_Smp_449_C_pos,"Cytosine, 13C2, 15N3",154007472,Dino_Green
211218_Smp_1314_A_pos,"Cytosine, 13C2, 15N3",200654032,Dino_Green
211218_Smp_1314_B_pos,"Cytosine, 13C2, 15N3",183029392,Dino_Green
211218_Smp_1314_C_pos,"Cytosine, 13C2, 15N3",194243888,Dino_Green
211218_Smp_1545_A_pos,"Cytosine, 13C2, 15N3",175163472,Dino_Green
211218_Smp_1545_B_pos,"Cytosine, 13C2, 15N3",177234560,Dino_Green
211218_Smp_1545_C_pos,"Cytosine, 13C2, 15N3",179029616,Dino_Green
211218_Smp_1771_A_pos,"Cytosine, 13C2, 15N3",183724624,Dino_Green
211218_Smp_1771_B_pos,"Cytosine, 13C2, 15N3",179210768,Dino_Green
211218_Smp_1771_C_pos,"Cytosine, 13C2, 15N3",156230384,Dino_Green
211218_Smp_2021_A_pos,"Cytosine, 13C2, 15N3",134853056,Dino_Green
211218_Smp_2021_B_pos,"Cytosine, 13C2, 15N3",148447856,Dino_Green
211218_Smp_2021_C_pos,"Cytosine, 13C2, 15N3",173682352,Dino_Green
211218_Smp_3430_A_pos,"Cytosine, 13C2, 15N3",190846384,Dino_Green
211218_Smp_3430_B_pos,"Cytosine, 13C2, 15N3",169974304,Dino_Green
211218_Smp_3430_C_pos,"Cytosine, 13C2, 15N3",166009376,Dino_Green
211218_Std_4uMStdsMix1InH2O_1,"DL-Alanine, 2H3",6619,Dino_Green
211218_Std_4uMStdsMix1InMatrix_1,"DL-Alanine, 2H3",16290093,Dino_Green
211218_Std_4uMStdsMix1InMatrix_2,"DL-Alanine, 2H3",17898796,Dino_Green
211218_Std_4uMStdsMix2InH2O_1,"DL-Alanine, 2H3",NA,Dino_Green
211218_Std_4uMStdsMix2InMatrix_1,"DL-Alanine, 2H3",17300922,Dino_Green
211218_Std_4uMStdsMix2InMatrix_2,"DL-Alanine, 2H3",19246114,Dino_Green
211218_Std_H2OinMatrix_1,"DL-Alanine, 2H3",16380763,Dino_Green
211218_Std_H2OinMatrix_2,"DL-Alanine, 2H3",18927134,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"DL-Alanine, 2H3",28773088,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"DL-Alanine, 2H3",28915708,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"DL-Alanine, 2H3",31257298,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"DL-Alanine, 2H3",15016784,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"DL-Alanine, 2H3",16865720,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"DL-Alanine, 2H3",18318884,Dino_Green
211218_Blk_MediaBlk_21_pos,"DL-Alanine, 2H3",15773519,Dino_Green
211218_Blk_MediaBlk_49_pos,"DL-Alanine, 2H3",20469506,Dino_Green
211218_Blk_MediaBlk_71_pos,"DL-Alanine, 2H3",16364381,Dino_Green
211218_Blk_MediaBlk_3430_pos,"DL-Alanine, 2H3",20910950,Dino_Green
211218_Blk_MediaBlk_N_pos,"DL-Alanine, 2H3",14269035,Dino_Green
211218_Blk_MediaBlk_O_pos,"DL-Alanine, 2H3",27832630,Dino_Green
211218_Smp_449_A_pos,"DL-Alanine, 2H3",23443510,Dino_Green
211218_Smp_449_B_pos,"DL-Alanine, 2H3",14299791,Dino_Green
211218_Smp_449_C_pos,"DL-Alanine, 2H3",22207454,Dino_Green
211218_Smp_1314_A_pos,"DL-Alanine, 2H3",13308834,Dino_Green
211218_Smp_1314_B_pos,"DL-Alanine, 2H3",14687162,Dino_Green
211218_Smp_1314_C_pos,"DL-Alanine, 2H3",18372704,Dino_Green
211218_Smp_1545_A_pos,"DL-Alanine, 2H3",19275456,Dino_Green
211218_Smp_1545_B_pos,"DL-Alanine, 2H3",20851000,Dino_Green
211218_Smp_1545_C_pos,"DL-Alanine, 2H3",17595804,Dino_Green
211218_Smp_1771_A_pos,"DL-Alanine, 2H3",15419775,Dino_Green
211218_Smp_1771_B_pos,"DL-Alanine, 2H3",16283284,Dino_Green
211218_Smp_1771_C_pos,"DL-Alanine, 2H3",19192156,Dino_Green
211218_Smp_2021_A_pos,"DL-Alanine, 2H3",4474691,Dino_Green
211218_Smp_2021_B_pos,"DL-Alanine, 2H3",1079025,Dino_Green
211218_Smp_2021_C_pos,"DL-Alanine, 2H3",14522003,Dino_Green
211218_Smp_3430_A_pos,"DL-Alanine, 2H3",15659010,Dino_Green
211218_Smp_3430_B_pos,"DL-Alanine, 2H3",19524830,Dino_Green
211218_Smp_3430_C_pos,"DL-Alanine, 2H3",15144121,Dino_Green
211218_Std_4uMStdsMix1InH2O_1,"DL-Histidine, 15N",2544924,Dino_Green
211218_Std_4uMStdsMix1InMatrix_1,"DL-Histidine, 15N",49803056,Dino_Green
211218_Std_4uMStdsMix1InMatrix_2,"DL-Histidine, 15N",57946184,Dino_Green
211218_Std_4uMStdsMix2InH2O_1,"DL-Histidine, 15N",NA,Dino_Green
211218_Std_4uMStdsMix2InMatrix_1,"DL-Histidine, 15N",46426780,Dino_Green
211218_Std_4uMStdsMix2InMatrix_2,"DL-Histidine, 15N",51530660,Dino_Green
211218_Std_H2OinMatrix_1,"DL-Histidine, 15N",37113224,Dino_Green
211218_Std_H2OinMatrix_2,"DL-Histidine, 15N",45695016,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"DL-Histidine, 15N",68372168,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"DL-Histidine, 15N",68921128,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"DL-Histidine, 15N",80514336,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"DL-Histidine, 15N",34958748,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"DL-Histidine, 15N",37392224,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"DL-Histidine, 15N",47795172,Dino_Green
211218_Blk_MediaBlk_21_pos,"DL-Histidine, 15N",26909822,Dino_Green
211218_Blk_MediaBlk_49_pos,"DL-Histidine, 15N",38439412,Dino_Green
211218_Blk_MediaBlk_71_pos,"DL-Histidine, 15N",32458146,Dino_Green
211218_Blk_MediaBlk_3430_pos,"DL-Histidine, 15N",50288736,Dino_Green
211218_Blk_MediaBlk_N_pos,"DL-Histidine, 15N",26215786,Dino_Green
211218_Blk_MediaBlk_O_pos,"DL-Histidine, 15N",59735920,Dino_Green
211218_Smp_449_A_pos,"DL-Histidine, 15N",46940820,Dino_Green
211218_Smp_449_B_pos,"DL-Histidine, 15N",28378046,Dino_Green
211218_Smp_449_C_pos,"DL-Histidine, 15N",40343356,Dino_Green
211218_Smp_1314_A_pos,"DL-Histidine, 15N",28052326,Dino_Green
211218_Smp_1314_B_pos,"DL-Histidine, 15N",30099082,Dino_Green
211218_Smp_1314_C_pos,"DL-Histidine, 15N",57298836,Dino_Green
211218_Smp_1545_A_pos,"DL-Histidine, 15N",59535952,Dino_Green
211218_Smp_1545_B_pos,"DL-Histidine, 15N",55769588,Dino_Green
211218_Smp_1545_C_pos,"DL-Histidine, 15N",59792268,Dino_Green
211218_Smp_1771_A_pos,"DL-Histidine, 15N",29710060,Dino_Green
211218_Smp_1771_B_pos,"DL-Histidine, 15N",34342480,Dino_Green
211218_Smp_1771_C_pos,"DL-Histidine, 15N",37404828,Dino_Green
211218_Smp_2021_A_pos,"DL-Histidine, 15N",26926618,Dino_Green
211218_Smp_2021_B_pos,"DL-Histidine, 15N",18808408,Dino_Green
211218_Smp_2021_C_pos,"DL-Histidine, 15N",47051528,Dino_Green
211218_Smp_3430_A_pos,"DL-Histidine, 15N",45106240,Dino_Green
211218_Smp_3430_B_pos,"DL-Histidine, 15N",44392620,Dino_Green
211218_Smp_3430_C_pos,"DL-Histidine, 15N",37013100,Dino_Green
211218_Std_4uMStdsMix1InH2O_1,"DL-Proline, 2H7",NA,Dino_Green
211218_Std_4uMStdsMix1InMatrix_1,"DL-Proline, 2H7",29544982,Dino_Green
211218_Std_4uMStdsMix1InMatrix_2,"DL-Proline, 2H7",27921806,Dino_Green
211218_Std_4uMStdsMix2InH2O_1,"DL-Proline, 2H7",NA,Dino_Green
211218_Std_4uMStdsMix2InMatrix_1,"DL-Proline, 2H7",29058154,Dino_Green
211218_Std_4uMStdsMix2InMatrix_2,"DL-Proline, 2H7",25132134,Dino_Green
211218_Std_H2OinMatrix_1,"DL-Proline, 2H7",25600628,Dino_Green
211218_Std_H2OinMatrix_2,"DL-Proline, 2H7",25042350,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"DL-Proline, 2H7",49057448,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"DL-Proline, 2H7",47124444,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"DL-Proline, 2H7",46395164,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"DL-Proline, 2H7",22807496,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"DL-Proline, 2H7",22078348,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"DL-Proline, 2H7",22916966,Dino_Green
211218_Blk_MediaBlk_21_pos,"DL-Proline, 2H7",34107168,Dino_Green
211218_Blk_MediaBlk_49_pos,"DL-Proline, 2H7",36630584,Dino_Green
211218_Blk_MediaBlk_71_pos,"DL-Proline, 2H7",34869996,Dino_Green
211218_Blk_MediaBlk_3430_pos,"DL-Proline, 2H7",40829436,Dino_Green
211218_Blk_MediaBlk_N_pos,"DL-Proline, 2H7",34364368,Dino_Green
211218_Blk_MediaBlk_O_pos,"DL-Proline, 2H7",44391228,Dino_Green
211218_Smp_449_A_pos,"DL-Proline, 2H7",38291260,Dino_Green
211218_Smp_449_B_pos,"DL-Proline, 2H7",31696692,Dino_Green
211218_Smp_449_C_pos,"DL-Proline, 2H7",38584172,Dino_Green
211218_Smp_1314_A_pos,"DL-Proline, 2H7",36610600,Dino_Green
211218_Smp_1314_B_pos,"DL-Proline, 2H7",36709356,Dino_Green
211218_Smp_1314_C_pos,"DL-Proline, 2H7",42514848,Dino_Green
211218_Smp_1545_A_pos,"DL-Proline, 2H7",42123844,Dino_Green
211218_Smp_1545_B_pos,"DL-Proline, 2H7",43787308,Dino_Green
211218_Smp_1545_C_pos,"DL-Proline, 2H7",42838900,Dino_Green
211218_Smp_1771_A_pos,"DL-Proline, 2H7",34531656,Dino_Green
211218_Smp_1771_B_pos,"DL-Proline, 2H7",35485104,Dino_Green
211218_Smp_1771_C_pos,"DL-Proline, 2H7",36300308,Dino_Green
211218_Smp_2021_A_pos,"DL-Proline, 2H7",36879784,Dino_Green
211218_Smp_2021_B_pos,"DL-Proline, 2H7",31739310,Dino_Green
211218_Smp_2021_C_pos,"DL-Proline, 2H7",40646020,Dino_Green
211218_Smp_3430_A_pos,"DL-Proline, 2H7",40245368,Dino_Green
211218_Smp_3430_B_pos,"DL-Proline, 2H7",41632260,Dino_Green
211218_Smp_3430_C_pos,"DL-Proline, 2H7",39656436,Dino_Green
211218_Std_4uMStdsMix1InH2O_1,"Glycine betaine, 13C5, 15N",6718,Dino_Green
211218_Std_4uMStdsMix1InMatrix_1,"Glycine betaine, 13C5, 15N",442691904,Dino_Green
211218_Std_4uMStdsMix1InMatrix_2,"Glycine betaine, 13C5, 15N",516088576,Dino_Green
211218_Std_4uMStdsMix2InH2O_1,"Glycine betaine, 13C5, 15N",5997,Dino_Green
211218_Std_4uMStdsMix2InMatrix_1,"Glycine betaine, 13C5, 15N",479197760,Dino_Green
211218_Std_4uMStdsMix2InMatrix_2,"Glycine betaine, 13C5, 15N",480259616,Dino_Green
211218_Std_H2OinMatrix_1,"Glycine betaine, 13C5, 15N",478855584,Dino_Green
211218_Std_H2OinMatrix_2,"Glycine betaine, 13C5, 15N",513091808,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"Glycine betaine, 13C5, 15N",797027840,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"Glycine betaine, 13C5, 15N",789450560,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"Glycine betaine, 13C5, 15N",825708288,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"Glycine betaine, 13C5, 15N",406517408,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"Glycine betaine, 13C5, 15N",413012288,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"Glycine betaine, 13C5, 15N",413543328,Dino_Green
211218_Blk_MediaBlk_21_pos,"Glycine betaine, 13C5, 15N",789113344,Dino_Green
211218_Blk_MediaBlk_49_pos,"Glycine betaine, 13C5, 15N",704877440,Dino_Green
211218_Blk_MediaBlk_71_pos,"Glycine betaine, 13C5, 15N",691956672,Dino_Green
211218_Blk_MediaBlk_3430_pos,"Glycine betaine, 13C5, 15N",688384576,Dino_Green
211218_Blk_MediaBlk_N_pos,"Glycine betaine, 13C5, 15N",688930944,Dino_Green
211218_Blk_MediaBlk_O_pos,"Glycine betaine, 13C5, 15N",668084672,Dino_Green
211218_Smp_449_A_pos,"Glycine betaine, 13C5, 15N",736755392,Dino_Green
211218_Smp_449_B_pos,"Glycine betaine, 13C5, 15N",771995072,Dino_Green
211218_Smp_449_C_pos,"Glycine betaine, 13C5, 15N",724860544,Dino_Green
211218_Smp_1314_A_pos,"Glycine betaine, 13C5, 15N",805941760,Dino_Green
211218_Smp_1314_B_pos,"Glycine betaine, 13C5, 15N",718089728,Dino_Green
211218_Smp_1314_C_pos,"Glycine betaine, 13C5, 15N",737507904,Dino_Green
211218_Smp_1545_A_pos,"Glycine betaine, 13C5, 15N",695864832,Dino_Green
211218_Smp_1545_B_pos,"Glycine betaine, 13C5, 15N",727515072,Dino_Green
211218_Smp_1545_C_pos,"Glycine betaine, 13C5, 15N",687755968,Dino_Green
211218_Smp_1771_A_pos,"Glycine betaine, 13C5, 15N",763306048,Dino_Green
211218_Smp_1771_B_pos,"Glycine betaine, 13C5, 15N",740508352,Dino_Green
211218_Smp_1771_C_pos,"Glycine betaine, 13C5, 15N",668663360,Dino_Green
211218_Smp_2021_A_pos,"Glycine betaine, 13C5, 15N",639980160,Dino_Green
211218_Smp_2021_B_pos,"Glycine betaine, 13C5, 15N",727986432,Dino_Green
211218_Smp_2021_C_pos,"Glycine betaine, 13C5, 15N",763202880,Dino_Green
211218_Smp_3430_A_pos,"Glycine betaine, 13C5, 15N",733772224,Dino_Green
211218_Smp_3430_B_pos,"Glycine betaine, 13C5, 15N",676937088,Dino_Green
211218_Smp_3430_C_pos,"Glycine betaine, 13C5, 15N",652111488,Dino_Green
211218_Std_4uMStdsMix1InH2O_1,"Guanine, 13C, 15N2",NA,Dino_Green
211218_Std_4uMStdsMix1InMatrix_1,"Guanine, 13C, 15N2",44338344,Dino_Green
211218_Std_4uMStdsMix1InMatrix_2,"Guanine, 13C, 15N2",46740460,Dino_Green
211218_Std_4uMStdsMix2InH2O_1,"Guanine, 13C, 15N2",146702,Dino_Green
211218_Std_4uMStdsMix2InMatrix_1,"Guanine, 13C, 15N2",40947640,Dino_Green
211218_Std_4uMStdsMix2InMatrix_2,"Guanine, 13C, 15N2",41290668,Dino_Green
211218_Std_H2OinMatrix_1,"Guanine, 13C, 15N2",45135992,Dino_Green
211218_Std_H2OinMatrix_2,"Guanine, 13C, 15N2",43042212,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"Guanine, 13C, 15N2",57006700,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"Guanine, 13C, 15N2",52598196,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"Guanine, 13C, 15N2",53153220,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"Guanine, 13C, 15N2",36933776,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"Guanine, 13C, 15N2",37374720,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"Guanine, 13C, 15N2",41145288,Dino_Green
211218_Blk_MediaBlk_21_pos,"Guanine, 13C, 15N2",103752816,Dino_Green
211218_Blk_MediaBlk_49_pos,"Guanine, 13C, 15N2",91242688,Dino_Green
211218_Blk_MediaBlk_71_pos,"Guanine, 13C, 15N2",94923176,Dino_Green
211218_Blk_MediaBlk_3430_pos,"Guanine, 13C, 15N2",90237816,Dino_Green
211218_Blk_MediaBlk_N_pos,"Guanine, 13C, 15N2",173114416,Dino_Green
211218_Blk_MediaBlk_O_pos,"Guanine, 13C, 15N2",86176280,Dino_Green
211218_Smp_449_A_pos,"Guanine, 13C, 15N2",96080192,Dino_Green
211218_Smp_449_B_pos,"Guanine, 13C, 15N2",93700104,Dino_Green
211218_Smp_449_C_pos,"Guanine, 13C, 15N2",89785872,Dino_Green
211218_Smp_1314_A_pos,"Guanine, 13C, 15N2",98728072,Dino_Green
211218_Smp_1314_B_pos,"Guanine, 13C, 15N2",69284736,Dino_Green
211218_Smp_1314_C_pos,"Guanine, 13C, 15N2",80312896,Dino_Green
