Rep,SampID,replicate,Cruise,Compound,min.area.flag,blk.lod.flag,smp.remove,Diss.Conc.nM,Diss.Nmol.C,Diss.Nmol.N,LOD.nM,LOD.nM.blk.sub
220623_Smp_MU4_B,MU4,B,KM1906,Homarine,NA,NA,NA,0.11548734904478575,0.8084114433135002,0.11548734904478575,0.00510037493789145,0.0017707001285433596
220623_Smp_MU4_C,MU4,C,KM1906,Homarine,NA,NA,NA,0.11688320659119966,0.8181824461383976,0.11688320659119966,0.00510037493789145,0.0017707001285433596
220623_Smp_MU5_A,MU5,A,KM1906,Homarine,NA,NA,NA,0.0837195142788445,0.5860365999519115,0.0837195142788445,0.00510037493789145,0.0017707001285433596
220623_Smp_MU5_B,MU5,B,KM1906,Homarine,NA,NA,NA,0.1317541760108489,0.9222792320759423,0.1317541760108489,0.00510037493789145,0.0017707001285433596
220623_Smp_MU5_C,MU5,C,KM1906,Homarine,NA,NA,NA,0.20643625818370695,1.4450538072859487,0.20643625818370695,0.00510037493789145,0.0017707001285433596
220623_Smp_MU6_A,MU6,A,KM1906,Homarine,NA,NA,NA,0.10190991351490235,0.7133693946043165,0.10190991351490235,0.00510037493789145,0.0017707001285433596
220623_Smp_MU6_B,MU6,B,KM1906,Homarine,NA,NA,NA,0.11605084952886305,0.8123559467020414,0.11605084952886305,0.00510037493789145,0.0017707001285433596
220623_Smp_MU6_C,MU6,C,KM1906,Homarine,NA,NA,NA,0.10057124350462507,0.7039987045323755,0.10057124350462507,0.00510037493789145,0.0017707001285433596
220623_Smp_MU7_A,MU7,A,KM1906,Homarine,NA,NA,NA,0.23403617787069025,1.6382532450948317,0.23403617787069025,0.00510037493789145,0.0017707001285433596
220623_Smp_MU7_B,MU7,B,KM1906,Homarine,NA,NA,NA,0.18059082865476786,1.264135800583375,0.18059082865476786,0.00510037493789145,0.0017707001285433596
220623_Smp_MU7_C,MU7,C,KM1906,Homarine,NA,NA,NA,0.2021236262243171,1.4148653835702196,0.2021236262243171,0.00510037493789145,0.0017707001285433596
220623_Smp_MU8_A,MU8,A,KM1906,Homarine,NA,NA,NA,1.9825326183752583,13.877728328626809,1.9825326183752583,0.00510037493789145,0.0017707001285433596
220623_Smp_MU8_B,MU8,B,KM1906,Homarine,NA,NA,NA,0.5659336880307767,3.961535816215437,0.5659336880307767,0.00510037493789145,0.0017707001285433596
220623_Smp_MU8_C,MU8,C,KM1906,Homarine,NA,NA,NA,0.6555519282069601,4.58886349744872,0.6555519282069601,0.00510037493789145,0.0017707001285433596
220623_Smp_MU9_A,MU9,A,KM1906,Homarine,NA,NA,NA,1.2171528680624084,8.520070076436859,1.2171528680624084,0.00510037493789145,0.0017707001285433596
220623_Smp_MU9_B,MU9,B,KM1906,Homarine,NA,NA,NA,1.4694046544165076,10.285832580915553,1.4694046544165076,0.00510037493789145,0.0017707001285433596
220623_Smp_MU9_C,MU9,C,KM1906,Homarine,NA,NA,NA,1.5340233442543656,10.73816340978056,1.5340233442543656,0.00510037493789145,0.0017707001285433596
220623_Smp_MU1_A,MU1,A,KM1906,Proline betaine,NA,NA,NA,0.01778740631036843,0.12451184417257902,0.01778740631036843,0.00504990516705742,0.0015060450238502002
220623_Smp_MU1_B,MU1,B,KM1906,Proline betaine,NA,NA,NA,0.01833870533125039,0.1283709373187527,0.01833870533125039,0.00504990516705742,0.0015060450238502002
220623_Smp_MU1_C,MU1,C,KM1906,Proline betaine,NA,NA,NA,0.02597178241696347,0.1818024769187443,0.02597178241696347,0.00504990516705742,0.0015060450238502002
220623_Smp_MU10_A,MU10,A,KM1906,Proline betaine,NA,NA,NA,0.06554083511853433,0.4587858458297403,0.06554083511853433,0.00504990516705742,0.0015060450238502002
220623_Smp_MU10_B,MU10,B,KM1906,Proline betaine,NA,NA,NA,0.0988558416642436,0.6919908916497053,0.0988558416642436,0.00504990516705742,0.0015060450238502002
220623_Smp_MU10_C,MU10,C,KM1906,Proline betaine,NA,NA,NA,0.12818878345495044,0.8973214841846531,0.12818878345495044,0.00504990516705742,0.0015060450238502002
220623_Smp_MU11_A,MU11,A,KM1906,Proline betaine,NA,NA,NA,0.06650316117259157,0.465522128208141,0.06650316117259157,0.00504990516705742,0.0015060450238502002
220623_Smp_MU11_B,MU11,B,KM1906,Proline betaine,NA,NA,NA,0.07652289800081633,0.5356602860057142,0.07652289800081633,0.00504990516705742,0.0015060450238502002
220623_Smp_MU11_C,MU11,C,KM1906,Proline betaine,NA,NA,NA,0.06823965850900172,0.4776776095630121,0.06823965850900172,0.00504990516705742,0.0015060450238502002
220623_Smp_MU12_A,MU12,A,KM1906,Proline betaine,NA,NA,NA,0.7547068650327182,5.282948055229028,0.7547068650327182,0.00504990516705742,0.0015060450238502002
220623_Smp_MU12_B,MU12,B,KM1906,Proline betaine,NA,NA,NA,0.2896585236155923,2.027609665309146,0.2896585236155923,0.00504990516705742,0.0015060450238502002
220623_Smp_MU12_C,MU12,C,KM1906,Proline betaine,NA,NA,NA,0.7078928028185941,4.955249619730159,0.7078928028185941,0.00504990516705742,0.0015060450238502002
220623_Smp_MU13_A,MU13,A,KM1906,Proline betaine,NA,NA,NA,0.03489562096412284,0.24426934674885986,0.03489562096412284,0.00504990516705742,0.0015060450238502002
220623_Smp_MU13_B,MU13,B,KM1906,Proline betaine,NA,NA,NA,0.02607792565221053,0.1825454795654737,0.02607792565221053,0.00504990516705742,0.0015060450238502002
220623_Smp_MU13_C,MU13,C,KM1906,Proline betaine,NA,NA,NA,0.01940474150961522,0.13583319056730656,0.01940474150961522,0.00504990516705742,0.0015060450238502002
220623_Smp_MU14_A,MU14,A,KM1906,Proline betaine,NA,NA,NA,0.059678703212749706,0.41775092248924794,0.059678703212749706,0.00504990516705742,0.0015060450238502002
220623_Smp_MU14_B,MU14,B,KM1906,Proline betaine,NA,NA,NA,0.05467541174776515,0.38272788223435605,0.05467541174776515,0.00504990516705742,0.0015060450238502002
220623_Smp_MU14_C,MU14,C,KM1906,Proline betaine,NA,NA,NA,0.05137533760215032,0.3596273632150523,0.05137533760215032,0.00504990516705742,0.0015060450238502002
220623_Smp_MU15_A,MU15,A,KM1906,Proline betaine,NA,NA,NA,0.02829296545124696,0.19805075815872872,0.02829296545124696,0.00504990516705742,0.0015060450238502002
220623_Smp_MU15_B,MU15,B,KM1906,Proline betaine,NA,NA,NA,0.05924960923015439,0.41474726461108075,0.05924960923015439,0.00504990516705742,0.0015060450238502002
220623_Smp_MU15_C,MU15,C,KM1906,Proline betaine,NA,NA,NA,0.03745494753644283,0.2621846327550998,0.03745494753644283,0.00504990516705742,0.0015060450238502002
220623_Smp_MU16_A,MU16,A,KM1906,Proline betaine,NA,NA,NA,0.08631419394439924,0.6041993576107947,0.08631419394439924,0.00504990516705742,0.0015060450238502002
220623_Smp_MU16_B,MU16,B,KM1906,Proline betaine,NA,NA,NA,0.05858725650518804,0.4101107955363163,0.05858725650518804,0.00504990516705742,0.0015060450238502002
220623_Smp_MU16_C,MU16,C,KM1906,Proline betaine,NA,NA,NA,0.04511791238183678,0.3158253866728575,0.04511791238183678,0.00504990516705742,0.0015060450238502002
220623_Smp_MU17_A,MU17,A,KM1906,Proline betaine,NA,NA,NA,0.07821202108348115,0.547484147584368,0.07821202108348115,0.00504990516705742,0.0015060450238502002
220623_Smp_MU17_B,MU17,B,KM1906,Proline betaine,NA,NA,NA,0.04839186753124639,0.3387430727187247,0.04839186753124639,0.00504990516705742,0.0015060450238502002
220623_Smp_MU2_A,MU2,A,KM1906,Proline betaine,NA,NA,NA,0.02527031079571108,0.17689217556997758,0.02527031079571108,0.00504990516705742,0.0015060450238502002
220623_Smp_MU2_B,MU2,B,KM1906,Proline betaine,NA,NA,NA,0.02919245259690019,0.20434716817830134,0.02919245259690019,0.00504990516705742,0.0015060450238502002
220623_Smp_MU2_C,MU2,C,KM1906,Proline betaine,NA,NA,NA,0.0246859451836908,0.1728016162858356,0.0246859451836908,0.00504990516705742,0.0015060450238502002
220623_Smp_MU3_A,MU3,A,KM1906,Proline betaine,NA,NA,NA,0.02709248710425072,0.18964740972975505,0.02709248710425072,0.00504990516705742,0.0015060450238502002
220623_Smp_MU3_B,MU3,B,KM1906,Proline betaine,NA,NA,NA,0.02818139743573357,0.197269782050135,0.02818139743573357,0.00504990516705742,0.0015060450238502002
220623_Smp_MU3_C,MU3,C,KM1906,Proline betaine,NA,NA,NA,0.028991344301950057,0.2029394101136504,0.028991344301950057,0.00504990516705742,0.0015060450238502002
220623_Smp_MU4_A,MU4,A,KM1906,Proline betaine,NA,NA,NA,0.025980939665193912,0.1818665776563574,0.025980939665193912,0.00504990516705742,0.0015060450238502002
220623_Smp_MU4_B,MU4,B,KM1906,Proline betaine,NA,NA,NA,0.0272378302331257,0.1906648116318799,0.0272378302331257,0.00504990516705742,0.0015060450238502002
220623_Smp_MU4_C,MU4,C,KM1906,Proline betaine,NA,NA,NA,0.03173671114125724,0.22215697798880069,0.03173671114125724,0.00504990516705742,0.0015060450238502002
220623_Smp_MU5_A,MU5,A,KM1906,Proline betaine,NA,NA,NA,0.02335520129130571,0.16348640903913997,0.02335520129130571,0.00504990516705742,0.0015060450238502002
220623_Smp_MU5_B,MU5,B,KM1906,Proline betaine,NA,NA,NA,0.02098213043338798,0.14687491303371586,0.02098213043338798,0.00504990516705742,0.0015060450238502002
220623_Smp_MU5_C,MU5,C,KM1906,Proline betaine,NA,NA,NA,0.02592360990715187,0.1814652693500631,0.02592360990715187,0.00504990516705742,0.0015060450238502002
220623_Smp_MU6_A,MU6,A,KM1906,Proline betaine,NA,NA,NA,0.02646783299718445,0.18527483098029116,0.02646783299718445,0.00504990516705742,0.0015060450238502002
220623_Smp_MU6_B,MU6,B,KM1906,Proline betaine,NA,NA,NA,0.023946487681944552,0.16762541377361187,0.023946487681944552,0.00504990516705742,0.0015060450238502002
220623_Smp_MU6_C,MU6,C,KM1906,Proline betaine,NA,NA,NA,0.01672188702452684,0.11705320917168788,0.01672188702452684,0.00504990516705742,0.0015060450238502002
220623_Smp_MU7_A,MU7,A,KM1906,Proline betaine,NA,NA,NA,0.02440429216038919,0.17083004512272432,0.02440429216038919,0.00504990516705742,0.0015060450238502002
220623_Smp_MU7_B,MU7,B,KM1906,Proline betaine,NA,NA,NA,0.0206757866807926,0.14473050676554822,0.0206757866807926,0.00504990516705742,0.0015060450238502002
220623_Smp_MU7_C,MU7,C,KM1906,Proline betaine,NA,NA,NA,0.0317031231503787,0.2219218620526509,0.0317031231503787,0.00504990516705742,0.0015060450238502002
220623_Smp_MU8_A,MU8,A,KM1906,Proline betaine,NA,NA,NA,0.08117725045556905,0.5682407531889834,0.08117725045556905,0.00504990516705742,0.0015060450238502002
220623_Smp_MU8_B,MU8,B,KM1906,Proline betaine,NA,NA,NA,0.02707045798296764,0.18949320588077348,0.02707045798296764,0.00504990516705742,0.0015060450238502002
220623_Smp_MU8_C,MU8,C,KM1906,Proline betaine,NA,NA,NA,0.03090051285610608,0.21630358999274257,0.03090051285610608,0.00504990516705742,0.0015060450238502002
220623_Smp_MU9_A,MU9,A,KM1906,Proline betaine,NA,NA,NA,0.02707537678909168,0.18952763752364177,0.02707537678909168,0.00504990516705742,0.0015060450238502002
220623_Smp_MU9_B,MU9,B,KM1906,Proline betaine,NA,NA,NA,0.07051796149919443,0.493625730494361,0.07051796149919443,0.00504990516705742,0.0015060450238502002
220623_Smp_MU9_C,MU9,C,KM1906,Proline betaine,NA,NA,NA,0.03424788233609765,0.23973517635268354,0.03424788233609765,0.00504990516705742,0.0015060450238502002
220623_Smp_MU1_A,MU1,A,KM1906,Trigonelline,NA,NA,NA,0.09834483905087808,0.6884138733561466,0.09834483905087808,0.03750271575316794,0.007624402353468267
220623_Smp_MU1_B,MU1,B,KM1906,Trigonelline,NA,NA,NA,0.043445460339255504,0.3041182223747885,0.043445460339255504,0.03750271575316794,0.007624402353468267
220623_Smp_MU1_C,MU1,C,KM1906,Trigonelline,NA,NA,NA,0.09481057436176674,0.6636740205323671,0.09481057436176674,0.03750271575316794,0.007624402353468267
220623_Smp_MU10_A,MU10,A,KM1906,Trigonelline,NA,NA,NA,0.7410365046940753,5.1872555328585275,0.7410365046940753,0.03750271575316794,0.007624402353468267
220623_Smp_MU10_B,MU10,B,KM1906,Trigonelline,NA,NA,NA,1.019143695019164,7.134005865134148,1.019143695019164,0.03750271575316794,0.007624402353468267
220623_Smp_MU10_C,MU10,C,KM1906,Trigonelline,NA,NA,NA,1.4052913653221828,9.83703955725528,1.4052913653221828,0.03750271575316794,0.007624402353468267
220623_Smp_MU11_A,MU11,A,KM1906,Trigonelline,NA,NA,NA,0.6388796450642898,4.472157515450029,0.6388796450642898,0.03750271575316794,0.007624402353468267
220623_Smp_MU11_B,MU11,B,KM1906,Trigonelline,NA,NA,NA,0.9739412845956862,6.817588992169803,0.9739412845956862,0.03750271575316794,0.007624402353468267
220623_Smp_MU11_C,MU11,C,KM1906,Trigonelline,NA,NA,NA,0.7765771363646821,5.436039954552775,0.7765771363646821,0.03750271575316794,0.007624402353468267
220623_Smp_MU12_A,MU12,A,KM1906,Trigonelline,NA,NA,NA,10.11134706525861,70.77942945681026,10.11134706525861,0.03750271575316794,0.007624402353468267
220623_Smp_MU12_B,MU12,B,KM1906,Trigonelline,NA,NA,NA,2.51414621058935,17.599023474125453,2.51414621058935,0.03750271575316794,0.007624402353468267
220623_Smp_MU12_C,MU12,C,KM1906,Trigonelline,NA,NA,NA,6.94941229852567,48.645886089679685,6.94941229852567,0.03750271575316794,0.007624402353468267
220623_Smp_MU13_A,MU13,A,KM1906,Trigonelline,NA,NA,NA,0.2174922120206151,1.5224454841443058,0.2174922120206151,0.03750271575316794,0.007624402353468267
220623_Smp_MU13_B,MU13,B,KM1906,Trigonelline,NA,NA,NA,0.14966032735036316,1.0476222914525422,0.14966032735036316,0.03750271575316794,0.007624402353468267
220623_Smp_MU13_C,MU13,C,KM1906,Trigonelline,NA,NA,NA,0.1317931244665685,0.9225518712659795,0.1317931244665685,0.03750271575316794,0.007624402353468267
220623_Smp_MU14_A,MU14,A,KM1906,Trigonelline,NA,NA,NA,2.0436794529998177,14.305756170998723,2.0436794529998177,0.03750271575316794,0.007624402353468267
220623_Smp_MU14_B,MU14,B,KM1906,Trigonelline,NA,NA,NA,0.7034098876840281,4.923869213788197,0.7034098876840281,0.03750271575316794,0.007624402353468267
220623_Smp_MU14_C,MU14,C,KM1906,Trigonelline,NA,NA,NA,0.4477215646203179,3.1340509523422253,0.4477215646203179,0.03750271575316794,0.007624402353468267
220623_Smp_MU15_A,MU15,A,KM1906,Trigonelline,NA,NA,NA,0.21591693444007248,1.5114185410805074,0.21591693444007248,0.03750271575316794,0.007624402353468267
220623_Smp_MU15_B,MU15,B,KM1906,Trigonelline,NA,NA,NA,0.6141966526005417,4.299376568203792,0.6141966526005417,0.03750271575316794,0.007624402353468267
220623_Smp_MU15_C,MU15,C,KM1906,Trigonelline,NA,NA,NA,0.32808825063708835,2.2966177544596187,0.32808825063708835,0.03750271575316794,0.007624402353468267
220623_Smp_MU16_A,MU16,A,KM1906,Trigonelline,NA,NA,NA,0.6252398654286073,4.376679058000251,0.6252398654286073,0.03750271575316794,0.007624402353468267
220623_Smp_MU16_B,MU16,B,KM1906,Trigonelline,NA,NA,NA,0.5230989933201827,3.661692953241279,0.5230989933201827,0.03750271575316794,0.007624402353468267
220623_Smp_MU16_C,MU16,C,KM1906,Trigonelline,NA,NA,NA,0.44556806319324677,3.1189764423527273,0.44556806319324677,0.03750271575316794,0.007624402353468267
220623_Smp_MU17_A,MU17,A,KM1906,Trigonelline,NA,NA,NA,0.17144352773294433,1.2001046941306104,0.17144352773294433,0.03750271575316794,0.007624402353468267
220623_Smp_MU17_B,MU17,B,KM1906,Trigonelline,NA,NA,NA,0.2549855271330842,1.7848986899315893,0.2549855271330842,0.03750271575316794,0.007624402353468267
220623_Smp_MU2_A,MU2,A,KM1906,Trigonelline,NA,NA,NA,0.23308897981189783,1.6316228586832848,0.23308897981189783,0.03750271575316794,0.007624402353468267
220623_Smp_MU2_B,MU2,B,KM1906,Trigonelline,NA,NA,NA,0.0936903359384589,0.6558323515692123,0.0936903359384589,0.03750271575316794,0.007624402353468267
220623_Smp_MU2_C,MU2,C,KM1906,Trigonelline,NA,NA,NA,0.1043977518839496,0.7307842631876472,0.1043977518839496,0.03750271575316794,0.007624402353468267
220623_Smp_MU3_A,MU3,A,KM1906,Trigonelline,NA,NA,NA,0.060560356525228454,0.4239224956765992,0.060560356525228454,0.03750271575316794,0.007624402353468267
220623_Smp_MU3_B,MU3,B,KM1906,Trigonelline,NA,NA,NA,0.09098701251247374,0.6369090875873161,0.09098701251247374,0.03750271575316794,0.007624402353468267
220623_Smp_MU3_C,MU3,C,KM1906,Trigonelline,NA,NA,NA,0.14817596439686112,1.0372317507780278,0.14817596439686112,0.03750271575316794,0.007624402353468267
220623_Smp_MU4_A,MU4,A,KM1906,Trigonelline,NA,NA,NA,0.10716797942168681,0.7501758559518077,0.10716797942168681,0.03750271575316794,0.007624402353468267
220623_Smp_MU4_B,MU4,B,KM1906,Trigonelline,NA,NA,NA,0.1017207368656138,0.7120451580592966,0.1017207368656138,0.03750271575316794,0.007624402353468267
220623_Smp_MU4_C,MU4,C,KM1906,Trigonelline,NA,NA,NA,0.10742720025020551,0.7519904017514386,0.10742720025020551,0.03750271575316794,0.007624402353468267
220623_Smp_MU5_A,MU5,A,KM1906,Trigonelline,NA,NA,NA,0.05785812219668442,0.40500685537679093,0.05785812219668442,0.03750271575316794,0.007624402353468267
220623_Smp_MU5_B,MU5,B,KM1906,Trigonelline,NA,NA,NA,0.06992540738768467,0.4894778517137927,0.06992540738768467,0.03750271575316794,0.007624402353468267
220623_Smp_MU5_C,MU5,C,KM1906,Trigonelline,NA,NA,NA,0.13649186153412224,0.9554430307388557,0.13649186153412224,0.03750271575316794,0.007624402353468267
220623_Smp_MU6_A,MU6,A,KM1906,Trigonelline,NA,NA,NA,0.09702126279930633,0.6791488395951443,0.09702126279930633,0.03750271575316794,0.007624402353468267
220623_Smp_MU6_B,MU6,B,KM1906,Trigonelline,NA,NA,NA,0.10078842432153136,0.7055189702507195,0.10078842432153136,0.03750271575316794,0.007624402353468267
220623_Smp_MU6_C,MU6,C,KM1906,Trigonelline,NA,NA,NA,0.1265103143006972,0.8855722001048805,0.1265103143006972,0.03750271575316794,0.007624402353468267
220623_Smp_MU7_A,MU7,A,KM1906,Trigonelline,NA,NA,NA,0.10315356270100305,0.7220749389070213,0.10315356270100305,0.03750271575316794,0.007624402353468267
220623_Smp_MU7_B,MU7,B,KM1906,Trigonelline,NA,NA,NA,0.3119492784101071,2.1836449488707497,0.3119492784101071,0.03750271575316794,0.007624402353468267
220623_Smp_MU7_C,MU7,C,KM1906,Trigonelline,NA,NA,NA,1.0610638563786747,7.427446994650723,1.0610638563786747,0.03750271575316794,0.007624402353468267
220623_Smp_MU8_A,MU8,A,KM1906,Trigonelline,NA,NA,NA,0.8221129361063295,5.754790552744307,0.8221129361063295,0.03750271575316794,0.007624402353468267
220623_Smp_MU8_B,MU8,B,KM1906,Trigonelline,NA,NA,NA,0.42192187672160686,2.9534531370512482,0.42192187672160686,0.03750271575316794,0.007624402353468267
220623_Smp_MU8_C,MU8,C,KM1906,Trigonelline,NA,NA,NA,0.20008430982707542,1.400590168789528,0.20008430982707542,0.03750271575316794,0.007624402353468267
220623_Smp_MU9_A,MU9,A,KM1906,Trigonelline,NA,NA,NA,0.20763327562367595,1.4534329293657318,0.20763327562367595,0.03750271575316794,0.007624402353468267
220623_Smp_MU9_B,MU9,B,KM1906,Trigonelline,NA,NA,NA,0.252482591510661,1.767378140574627,0.252482591510661,0.03750271575316794,0.007624402353468267
220623_Smp_MU9_C,MU9,C,KM1906,Trigonelline,NA,NA,NA,0.3272364359152465,2.290655051406725,0.3272364359152465,0.03750271575316794,0.007624402353468267
220623_Smp_MU1_A,MU1,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.196654818729841,3.5899644561895228,1.196654818729841,0.04353807507211862,0.01084608672213995
220623_Smp_MU1_B,MU1,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,2.6640078735641004,7.992023620692301,2.6640078735641004,0.04353807507211862,0.01084608672213995
220623_Smp_MU1_C,MU1,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,4.411035231368952,13.233105694106854,4.411035231368952,0.04353807507211862,0.01084608672213995
220623_Smp_MU10_A,MU10,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,15.618427872272706,46.85528361681812,15.618427872272706,0.04353807507211862,0.01084608672213995
220623_Smp_MU10_B,MU10,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,5.2392365787694475,15.717709736308343,5.2392365787694475,0.04353807507211862,0.01084608672213995
220623_Smp_MU10_C,MU10,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,4.882439918523544,14.647319755570631,4.882439918523544,0.04353807507211862,0.01084608672213995
220623_Smp_MU11_A,MU11,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,14.304515860136823,42.913547580410466,14.304515860136823,0.04353807507211862,0.01084608672213995
220623_Smp_MU11_B,MU11,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,17.129550185654605,51.38865055696381,17.129550185654605,0.04353807507211862,0.01084608672213995
220623_Smp_MU11_C,MU11,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,13.55143436494179,40.654303094825366,13.55143436494179,0.04353807507211862,0.01084608672213995
220623_Smp_MU12_A,MU12,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,51.70103991585241,155.10311974755723,51.70103991585241,0.04353807507211862,0.01084608672213995
220623_Smp_MU12_B,MU12,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,36.57414244179087,109.7224273253726,36.57414244179087,0.04353807507211862,0.01084608672213995
220623_Smp_MU12_C,MU12,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,37.26373529994124,111.79120589982372,37.26373529994124,0.04353807507211862,0.01084608672213995
220623_Smp_MU13_A,MU13,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,0.7478741374684363,2.2436224124053092,0.7478741374684363,0.04353807507211862,0.01084608672213995
220623_Smp_MU13_B,MU13,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,0.6678872202236691,2.0036616606710074,0.6678872202236691,0.04353807507211862,0.01084608672213995
220623_Smp_MU13_C,MU13,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,3.8477412340730663,11.5432237022192,3.8477412340730663,0.04353807507211862,0.01084608672213995
220623_Smp_MU14_A,MU14,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,2.1230290237517235,6.369087071255171,2.1230290237517235,0.04353807507211862,0.01084608672213995
220623_Smp_MU14_B,MU14,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.949685556658535,5.849056669975605,1.949685556658535,0.04353807507211862,0.01084608672213995
220623_Smp_MU14_C,MU14,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,4.503905485139441,13.511716455418323,4.503905485139441,0.04353807507211862,0.01084608672213995
220623_Smp_MU15_A,MU15,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,14.001958188941297,42.00587456682389,14.001958188941297,0.04353807507211862,0.01084608672213995
220623_Smp_MU15_B,MU15,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,15.3721036903162,46.1163110709486,15.3721036903162,0.04353807507211862,0.01084608672213995
220623_Smp_MU15_C,MU15,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,14.744188508954892,44.232565526864676,14.744188508954892,0.04353807507211862,0.01084608672213995
220623_Smp_MU16_A,MU16,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,27.146035698742768,81.43810709622831,27.146035698742768,0.04353807507211862,0.01084608672213995
220623_Smp_MU16_B,MU16,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,24.442229314001498,73.3266879420045,24.442229314001498,0.04353807507211862,0.01084608672213995
220623_Smp_MU16_C,MU16,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,112.86222323742867,338.586669712286,112.86222323742867,0.04353807507211862,0.01084608672213995
220623_Smp_MU17_A,MU17,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,0.9557246855964929,2.867174056789479,0.9557246855964929,0.04353807507211862,0.01084608672213995
220623_Smp_MU17_B,MU17,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,2.7209167455298564,8.16275023658957,2.7209167455298564,0.04353807507211862,0.01084608672213995
220623_Smp_MU2_A,MU2,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,4.003434118690208,12.010302356070625,4.003434118690208,0.04353807507211862,0.01084608672213995
220623_Smp_MU2_B,MU2,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,6.283164845475522,18.849494536426565,6.283164845475522,0.04353807507211862,0.01084608672213995
220623_Smp_MU2_C,MU2,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,8.752280148107314,26.25684044432194,8.752280148107314,0.04353807507211862,0.01084608672213995
220623_Smp_MU3_A,MU3,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,0.992526555688365,2.977579667065095,0.992526555688365,0.04353807507211862,0.01084608672213995
220623_Smp_MU3_B,MU3,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.4075393195769341,4.222617958730803,1.4075393195769341,0.04353807507211862,0.01084608672213995
220623_Smp_MU3_C,MU3,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,4.648975236125797,13.946925708377393,4.648975236125797,0.04353807507211862,0.01084608672213995
220623_Smp_MU4_A,MU4,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,2.9525749767299794,8.857724930189939,2.9525749767299794,0.04353807507211862,0.01084608672213995
220623_Smp_MU4_B,MU4,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.1318404998345177,3.395521499503553,1.1318404998345177,0.04353807507211862,0.01084608672213995
220623_Smp_MU4_C,MU4,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.512210712595932,4.536632137787796,1.512210712595932,0.04353807507211862,0.01084608672213995
220623_Smp_MU5_A,MU5,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.789974747976213,5.369924243928638,1.789974747976213,0.04353807507211862,0.01084608672213995
220623_Smp_MU5_B,MU5,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,3.3279525919985016,9.983857775995505,3.3279525919985016,0.04353807507211862,0.01084608672213995
220623_Smp_MU5_C,MU5,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,5.246476542071122,15.739429626213365,5.246476542071122,0.04353807507211862,0.01084608672213995
220623_Smp_MU6_A,MU6,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.3513228621511089,4.053968586453326,1.3513228621511089,0.04353807507211862,0.01084608672213995
220623_Smp_MU6_B,MU6,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,3.9889497317926867,11.96684919537806,3.9889497317926867,0.04353807507211862,0.01084608672213995
220623_Smp_MU6_C,MU6,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.6032652140352037,4.809795642105611,1.6032652140352037,0.04353807507211862,0.01084608672213995
220623_Smp_MU7_A,MU7,A,KM1906,Trimethylamine N-oxide,NA,NA,NA,2.7032263351611197,8.10967900548336,2.7032263351611197,0.04353807507211862,0.01084608672213995
220623_Smp_MU7_B,MU7,B,KM1906,Trimethylamine N-oxide,NA,NA,NA,2.1107589893338696,6.332276968001609,2.1107589893338696,0.04353807507211862,0.01084608672213995
220623_Smp_MU7_C,MU7,C,KM1906,Trimethylamine N-oxide,NA,NA,NA,1.5866775180898671,4.760032554269602,1.5866775180898671,0.04353807507211862,0.01084608672213995
