SampID,cruise,exp,treatment,rep,Area,Fragment_mz,blk.slope,slope,std.error.slope,intercept,std.error.intercept,std_error,treatment_conc,nM.in.vial,blk.conc,nM.in.vial.adj,se.nM.in.vial.adj,Cruise,Exp,Treatment,Vol_Filt_L,Spike_time,Filt_time_start,Filt_time_end,exp_time,filt_time,incubation_time1,incubation_time2,nM.in.smp,se.nM.in.smp,nM.per.hour.1,nM.per.hour.2,se.nM.per.hour.1,se.nM.per.hour.2
TN397_UKH2_10nM_C,TN397,UKH2,10nM,C,35176476,97.0954,0.2318965797530301,1076685.7205714288,70197.50880466419,31565448.199999943,8042134.942367566,0.06519777077326548,10,32.6710713515647,2.318965797530301,30.3521055540344,2.130081020896316,TN397,UKH2,10nM,2,2021-11-28T13:50:00Z,2021-11-28T14:23:00Z,2021-11-28T14:33:00Z,33,10,38,43,0.00607042111080688,3.957779240795786e-4,0.009584875438116126,0.008470355038335181,6.249125117045978e-4,5.522482661575515e-4
TN397_UKH2_50nM_A,TN397,UKH2,50nM,A,110597808,97.0954,0.2318965797530301,1076685.7205714288,70197.50880466419,31565448.199999943,8042134.942367566,0.06519777077326548,50,102.72060443162792,11.594828987651505,91.12577544397641,6.697154421424555,TN397,UKH2,50nM,2,2021-11-28T14:13:00Z,2021-11-28T14:45:00Z,2021-11-28T14:50:00Z,32,5,34.5,37,0.01822515508879528,0.0011882394837864877,0.03169592189355701,0.02955430554939775,0.002066503450063457,0.0019268748385726825
TN397_UKH2_50nM_B,TN397,UKH2,50nM,B,122085008,97.0954,0.2318965797530301,1076685.7205714288,70197.50880466419,31565448.199999943,8042134.942367566,0.06519777077326548,50,113.38964162653322,11.594828987651505,101.79481263888171,7.392751862829434,TN397,UKH2,50nM,2,2021-11-28T14:13:00Z,2021-11-28T14:45:00Z,2021-11-28T14:52:00Z,32,7,35.5,39,0.02035896252777634,0.0013273589720674635,0.03440951413145297,0.0313214808119636,0.0022434236147619102,0.002042090726257636
TN397_UKH2_50nM_Blk,TN397,UKH2,50nM,Blk,8201684,97.0954,0.2318965797530301,1076685.7205714288,70197.50880466419,31565448.199999943,8042134.942367566,0.06519777077326548,50,7.617528349542079,11.594828987651505,-3.9773006381094262,0.4966458671922958,TN397,UKH2,50nM_Blk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397_UKH2_50nM_C,TN397,UKH2,50nM,C,132032800,97.0954,0.2318965797530301,1076685.7205714288,70197.50880466419,31565448.199999943,8042134.942367566,0.06519777077326548,50,122.62891341210164,11.594828987651505,111.03408442445013,7.995131786816824,TN397,UKH2,50nM,2,2021-11-28T14:13:00Z,2021-11-28T14:45:00Z,2021-11-28T14:57:00Z,32,12,38,44,0.022206816884890023,0.001447834956864941,0.0350633950814053,0.030282023024850033,0.002286055195049907,0.0019743203957249197
TN397_UKH2_200nM_A,TN397,UKH2,200nM,A,156552960,97.0954,0.2318965797530301,1076685.7205714288,70197.50880466419,31565448.199999943,8042134.942367566,0.06519777077326548,200,145.40265279724593,46.37931595060602,99.02333684663992,9.479928826899549,TN397,UKH2,200nM,2,2021-11-28T14:29:00Z,2021-11-28T15:01:00Z,2021-11-28T15:11:00Z,32,10,37,42,0.019804667369327983,0.0012912201633862165,0.032115676815126455,0.028292381956182836,0.0020938705352208913,0.0018446002334088808
TN397_UKH2_200nM_B,TN397,UKH2,200nM,B,201671136,97.0954,0.2318965797530301,1076685.7205714288,70197.50880466419,31565448.199999943,8042134.942367566,0.06519777077326548,200,187.30733783017686,46.37931595060602,140.92802187957085,12.21202087600247,TN397,UKH2,200nM,2,2021-11-28T14:29:00Z,2021-11-28T15:01:00Z,2021-11-28T15:12:00Z,32,11,37.5,43,0.028185604375914167,0.0018376385732068003,0.045096967001462665,0.039328750291973254,0.0029402217171308805,0.0025641468463350704
TN397_UKH2_200nM_C,TN397,UKH2,200nM,C,186435536,97.0954,0.2318965797530301,1076685.7205714288,70197.50880466419,31565448.199999943,8042134.942367566,0.06519777077326548,200,173.15687617836446,46.37931595060602,126.77756022775844,11.28944232089172,TN397,UKH2,200nM,2,2021-11-28T14:29:00Z,2021-11-28T15:01:00Z,2021-11-28T15:12:00Z,32,11,37.5,43,0.025355512045551688,0.0016531228621846506,0.0405688192728827,0.035379784249607006,0.002644996579495441,0.002306683063513466
TN397_UKH2_1000nM_A,TN397,UKH2,1000nM,A,365642400,97.0954,0.2318965797530301,1076685.7205714288,70197.50880466419,31565448.199999943,8042134.942367566,0.06519777077326548,1000,339.5999343299016,231.8965797530301,107.7033545768715,22.141158673056935,TN397,UKH2,1000nM,2,2021-11-28T14:45:00Z,2021-11-28T15:16:00Z,2021-11-28T15:24:00Z,31,8,35,39,0.0215406709153743,0.0014044037246429204,0.03692686442635594,0.03313949371596046,0.0024075492422450063,0.002160621114835262
TN397_UKH2_1000nM_B,TN397,UKH2,1000nM,B,379650752,97.0954,0.2318965797530301,1076685.7205714288,70197.50880466419,31565448.199999943,8042134.942367566,0.06519777077326548,1000,352.6105573300519,231.8965797530301,120.71397757702181,22.98942228903811,TN397,UKH2,1000nM,2,2021-11-28T14:45:00Z,2021-11-28T15:16:00Z,2021-11-28T15:25:00Z,31,9,35.5,40,0.02414279551540436,0.0015740564478391552,0.040804724814767934,0.03621419327310654,0.0026603770949394172,0.002361084671758733
TN397_UKH2_1000nM_Blk,TN397,UKH2,1000nM,Blk,173022544,97.0954,0.2318965797530301,1076685.7205714288,70197.50880466419,31565448.199999943,8042134.942367566,0.06519777077326548,1000,160.6992093367523,231.8965797530301,-71.1973704162778,10.47723021378258,TN397,UKH2,1000nM_Blk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397_UKH2_1000nM_C,TN397,UKH2,1000nM,C,500793536,97.0954,0.2318965797530301,1076685.7205714288,70197.50880466419,31565448.199999943,8042134.942367566,0.06519777077326548,1000,465.12508379345286,231.8965797530301,233.22850404042276,30.32511859406144,TN397,UKH2,1000nM,2,2021-11-28T14:45:00Z,2021-11-28T15:16:00Z,2021-11-28T15:26:00Z,31,10,36,41,0.04664570080808455,0.003041195708843821,0.07774283468014091,0.06826200118256276,0.005068659514739702,0.004450530305625104
TN397_UKH3_0nM_A,TN397,UKH3,0nM,A,636509,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,0,0.5321149695841627,0,0.5321149695841627,0.036795486398130385,TN397,UKH3,0nM,2,2021-12-01T13:41:00Z,2021-12-01T14:12:00Z,2021-12-01T14:27:00Z,31,15,38.5,46,1.0642299391683254e-4,7.359097279626076e-6,1.65854016493765e-4,1.388126007610859e-4,1.1468723033183495e-5,9.598822538642707e-6
TN397_UKH3_0nM_B,TN397,UKH3,0nM,B,440417,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,0,0.36818407683056825,0,0.36818407683056825,0.02545974641836233,TN397,UKH3,0nM,2,2021-12-01T13:41:00Z,2021-12-01T14:12:00Z,2021-12-01T14:27:00Z,31,15,38.5,46,7.363681536611364e-5,5.091949283672465e-6,1.1475867329783943e-4,9.604802004275692e-5,7.935505377151893e-6,6.641672978703215e-6
TN397_UKH3_0nM_C,TN397,UKH3,0nM,C,412887,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,0,0.34516928031920396,0,0.34516928031920396,0.023868284647137528,TN397,UKH3,0nM,2,2021-12-01T13:41:00Z,2021-12-01T14:12:00Z,2021-12-01T14:31:00Z,31,19,40.5,50,6.903385606384079e-5,4.773656929427506e-6,1.022723793538382e-4,8.284062727660894e-5,7.0720843398926e-6,5.728388315313007e-6
TN397_UKH3_5nM_A,TN397,UKH3,5nM,A,27525560,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,5,23.011084717084984,1.1594828987651504,21.851601818319832,1.5912051024901797,TN397,UKH3,5nM,2,2021-12-01T13:41:00Z,2021-12-01T14:14:00Z,2021-12-01T14:26:00Z,33,12,39,45,0.004370320363663966,3.0220548695019425e-4,0.006723569790252255,0.005827093818218621,4.6493151838491423e-4,4.0294064926692567e-4
TN397_UKH3_5nM_B,TN397,UKH3,5nM,B,25256614,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,5,21.11426922542955,1.1594828987651504,19.954786326664397,1.4600412514195862,TN397,UKH3,5nM,2,2021-12-01T13:41:00Z,2021-12-01T14:14:00Z,2021-12-01T14:31:00Z,33,17,41.5,50,0.003990957265332879,2.759727167360755e-4,0.005770058696866813,0.0047891487183994545,3.989966988955309e-4,3.311672600832906e-4
TN397_UKH3_5nM_C,TN397,UKH3,5nM,C,22871218,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,5,19.12010273291148,1.1594828987651504,17.96061983414633,1.3221456268924316,TN397,UKH3,5nM,2,2021-12-01T13:41:00Z,2021-12-01T14:14:00Z,2021-12-01T14:25:00Z,33,11,38.5,44,0.0035921239668292655,2.483935918306446e-4,0.0055981152729806735,0.004898350863858089,3.8710689635944616e-4,3.3871853431451543e-4
TN397_UKH3_10nM_A,TN397,UKH3,10nM,A,41060556,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,10,34.32620199722048,2.318965797530301,32.007236199690176,2.3736398539497023,TN397,UKH3,10nM,2,2021-12-01T14:08:00Z,2021-12-01T14:41:00Z,2021-12-01T14:57:00Z,33,16,41,49,0.006401447239938035,4.426569036942571e-4,0.009367971570641027,0.007838506824413921,6.477905907720836e-4,5.420288616664373e-4
TN397_UKH3_10nM_B,TN397,UKH3,10nM,B,49087296,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,10,41.03647398231414,2.318965797530301,38.71750818478384,2.8376518356991025,TN397,UKH3,10nM,2,2021-12-01T14:08:00Z,2021-12-01T14:41:00Z,2021-12-01T14:59:00Z,33,18,42,51,0.007743501636956767,5.354593000441372e-4,0.011062145195652524,0.00911000192583149,7.649418572059103e-4,6.299521176989849e-4
TN397_UKH3_10nM_C,TN397,UKH3,10nM,C,47514768,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,10,39.72185676733329,2.318965797530301,37.40289096980299,2.746746706887602,TN397,UKH3,10nM,2,2021-12-01T14:08:00Z,2021-12-01T14:41:00Z,2021-12-01T14:57:00Z,33,16,41,49,0.0074805781939605975,5.172782742818371e-4,0.010947187600917948,0.009159891666074201,7.569925965100054e-4,6.334019685083719e-4
TN397_UKH3_50nM_A,TN397,UKH3,50nM,A,109510248,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,50,91.54943965234445,11.594828987651505,79.95461066469294,6.33059837447685,TN397,UKH3,50nM,2,2021-12-01T14:17:00Z,2021-12-01T14:48:00Z,2021-12-01T14:59:00Z,31,11,36.5,42,0.015990922132938585,0.0011057643394169533,0.026286447341816854,0.02284417447562655,0.0018176948045210192,0.001579663342024219
TN397_UKH3_50nM_B,TN397,UKH3,50nM,B,175200784,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,50,146.46605130372305,11.594828987651505,134.87122231607154,10.128054850149455,TN397,UKH3,50nM,2,2021-12-01T14:17:00Z,2021-12-01T14:48:00Z,2021-12-01T15:02:00Z,31,14,38,45,0.026974244463214305,0.0018652556345514742,0.04259091231033838,0.03596565928428574,0.002945140475607591,0.002487007512735299
TN397_UKH3_50nM_C,TN397,UKH3,50nM,C,181006272,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,50,151.31937949003498,11.594828987651505,139.72455050238347,10.463660088627636,TN397,UKH3,50nM,2,2021-12-01T14:17:00Z,2021-12-01T14:48:00Z,2021-12-01T14:58:00Z,31,10,36,41,0.02794491010047669,0.0019323766822471106,0.04657485016746115,0.040894990390941494,0.0032206278037451843,0.002827868315483576
TN397_UKH3_200nM_A,TN397,UKH3,200nM,A,307262144,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,200,256.8679883692526,46.37931595060602,210.4886724186466,17.762294076301167,TN397,UKH3,200nM,2,2021-12-01T14:44:00Z,2021-12-01T15:14:00Z,2021-12-01T15:27:00Z,30,13,36.5,43,0.04209773448372931,0.002911037473346567,0.06920175531571943,0.05874102486101764,0.004785267079473809,0.004061912753506838
TN397_UKH3_200nM_B,TN397,UKH3,200nM,B,356851904,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,200,298.3245170814718,46.37931595060602,251.9452011308658,20.628992488368475,TN397,UKH3,200nM,2,2021-12-01T14:44:00Z,2021-12-01T15:14:00Z,2021-12-01T15:26:00Z,30,12,36,42,0.05038904022617315,0.003484377155760029,0.0839817337102886,0.07198434318024736,0.005807295259600049,0.004977681651085756
TN397_UKH3_200nM_C,TN397,UKH3,200nM,C,399328960,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,200,333.83489849236275,46.37931595060602,287.4555825417567,23.08451776182199,TN397,UKH3,200nM,2,2021-12-01T14:44:00Z,2021-12-01T15:14:00Z,2021-12-01T15:30:00Z,30,16,38,46,0.057491116508351335,0.003975482210450731,0.09077544711844948,0.07498841283698,0.006277077174395892,0.00518541157884878
TN397_UKH3_500nM_A,TN397,UKH3,500nM,A,472834176,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,500,395.284502152511,115.94828987651505,279.33621227599593,27.33372739675195,TN397,UKH3,500nM,2,2021-12-01T14:52:00Z,2021-12-01T15:22:00Z,2021-12-01T15:32:00Z,30,10,35,40,0.05586724245519918,0.003863192124566225,0.0957724156374843,0.08380086368279878,0.006622615070684957,0.005794788186849338
TN397_UKH3_500nM_B,TN397,UKH3,500nM,B,639542720,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,500,534.6511282646006,115.94828987651505,418.7028383880856,36.97086051380783,TN397,UKH3,500nM,2,2021-12-01T14:52:00Z,2021-12-01T15:22:00Z,2021-12-01T15:37:00Z,30,15,37.5,45,0.0837405676776171,0.005790618747977401,0.13398490828418735,0.11165409023682281,0.009264989996763843,0.007720824997303202
TN397_UKH3_500nM_C,TN397,UKH3,500nM,C,456333408,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,500,381.4900300202468,115.94828987651505,265.5417401437318,26.379846486187127,TN397,UKH3,500nM,2,2021-12-01T14:52:00Z,2021-12-01T15:22:00Z,2021-12-01T15:41:00Z,30,19,39.5,49,0.05310834802874635,0.003672415942453261,0.08067090839809572,0.06503063023928125,0.005578353330308751,0.004496835847901952
TN397_UKH3_1500nM_A,TN397,UKH3,1500nM,A,903358528,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,1500,755.1984271240689,347.84486962954514,407.3535574945237,52.22159691325509,TN397,UKH3,1500nM,2,2021-12-01T15:11:00Z,2021-12-01T15:47:00Z,2021-12-01T16:03:00Z,36,16,44,52,0.08147071149890474,0.005633659318298524,0.11109642477123374,0.09400466711412085,0.007682262706770715,0.006500376136498297
TN397_UKH3_1500nM_B,TN397,UKH3,1500nM,B,962107072,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,1500,804.311604948222,347.84486962954514,456.46673531867685,55.61774881631061,TN397,UKH3,1500nM,2,2021-12-01T15:11:00Z,2021-12-01T15:47:00Z,2021-12-01T16:02:00Z,36,15,43.5,51,0.09129334706373536,0.0063128896989096284,0.12592185801894534,0.1074039377220416,0.008707434067461557,0.007426929057540739
TN397_UKH3_1500nM_C,TN397,UKH3,1500nM,C,1367631744,97.0954,0.2318965797530301,1196186.982857143,82715.7369613881,41219055.99999998,9476278.144740438,0.06914950433904411,1500,1143.3260548725868,347.84486962954514,795.4811852430416,79.06042999235413,TN397,UKH3,1500nM,2,2021-12-01T15:11:00Z,2021-12-01T15:47:00Z,2021-12-01T16:05:00Z,36,18,45,54,0.1590962370486083,0.011001425934118332,0.21212831606481108,0.1767735967206759,0.014668567912157775,0.012223806593464812
TN397_UKH1_0nM_A,TN397,UKH1,0nM,A,285326,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,0,0.16213488618784014,0,0.16213488618784014,0.0022933181692510753,TN397,UKH1,0nM,2,2021-11-26T12:53:00Z,2021-11-26T13:26:00Z,2021-11-26T13:34:00Z,33,8,37,41,3.2426977237568025e-5,4.58663633850215e-7,5.258428741227247e-5,4.7454113030587355e-5,7.437788657030513e-7,6.712150739271439e-7
TN397_UKH1_0nM_B,TN397,UKH1,0nM,B,76580,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,0,0.04351615199548867,0,0.04351615199548867,6.155145531821402e-4,TN397,UKH1,0nM,2,2021-11-26T12:53:00Z,2021-11-26T13:26:00Z,2021-11-26T13:34:00Z,33,8,37,41,8.703230399097732e-6,1.2310291063642803e-7,1.4113346593131457e-5,1.2736434730386926e-5,1.99626341572586e-7,1.8015060093135808e-7
TN397_UKH1_0nM_C,TN397,UKH1,0nM,C,316933,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,0,0.1800953852231158,0,0.1800953852231158,0.0025473605887134402,TN397,UKH1,0nM,2,2021-11-26T12:53:00Z,2021-11-26T13:45:00Z,2021-11-26T13:50:00Z,52,5,54.5,57,3.601907704462316e-5,5.09472117742688e-7,3.9654029773897056e-5,3.791481794170859e-5,5.608867351295649e-7,5.362864397291453e-7
TN397_UKH1_2nM_A,TN397,UKH1,2nM,A,39748560,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,2,22.586894470642477,0.47874334401434737,22.10815112662813,0.31948050598111116,TN397,UKH1,2nM,2,2021-11-26T12:53:00Z,2021-11-26T13:26:00Z,2021-11-26T13:37:00Z,33,11,38.5,44,0.0044216302253256255,6.254178339941674e-5,0.0068908522992087665,0.006029495761807672,9.746771438870141e-5,8.528425009011374e-5
TN397_UKH1_2nM_B,TN397,UKH1,2nM,B,50080256,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,2,28.45782230437429,0.47874334401434737,27.979078960359942,0.40252189076896316,TN397,UKH1,2nM,2,2021-11-26T12:53:00Z,2021-11-26T13:26:00Z,2021-11-26T13:37:00Z,33,11,38.5,44,0.0055958157920719875,7.915006035698712e-5,0.00872075188374855,0.007630657898279983,1.233507434134864e-4,1.0793190048680063e-4
TN397_UKH1_2nM_C,TN397,UKH1,2nM,C,46484356,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,2,26.414472461587952,0.47874334401434737,25.935729117573604,0.3736197128923941,TN397,UKH1,2nM,2,2021-11-26T12:53:00Z,2021-11-26T13:26:00Z,2021-11-26T13:37:00Z,33,11,38.5,44,0.005187145823514721,7.336962478167332e-5,0.008083863621061902,0.007073380668429165,1.1434227238702335e-4,1.0004948833864544e-4
TN397_UKH1_5nM_A,TN397,UKH1,5nM,A,55434760,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,5,31.500488926526966,1.1968583600358684,30.303630566491098,0.44555891266857117,TN397,UKH1,5nM,2,2021-11-26T13:33:00Z,2021-11-26T14:05:00Z,2021-11-26T14:10:00Z,32,5,34.5,37,0.006060726113298219,8.57259880417005e-5,0.010540393240518642,0.009828204508051165,1.490886748551313e-4,1.390151157432981e-4
TN397_UKH1_5nM_B,TN397,UKH1,5nM,B,81290168,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,5,46.19267832889539,1.1968583600358684,44.99581996885952,0.653372700896071,TN397,UKH1,5nM,2,2021-11-26T13:33:00Z,2021-11-26T14:05:00Z,2021-11-26T14:18:00Z,32,13,38.5,45,0.008999163993771904,1.272887456872005e-4,0.014024671159125044,0.011998885325029206,1.9837207120083192e-4,1.69718327582934e-4
TN397_UKH1_5nM_C,TN397,UKH1,5nM,C,60305912,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,5,34.268493507685605,1.1968583600358684,33.07163514764974,0.48471097517526074,TN397,UKH1,5nM,2,2021-11-26T13:33:00Z,2021-11-26T14:05:00Z,2021-11-26T14:15:00Z,32,10,37,42,0.006614327029529947,9.355640054303842e-5,0.010725935723562076,0.00944903861361421,1.517130819616839e-4,1.3365200077576918e-4
TN397_UKH1_10nM_A,TN397,UKH1,10nM,A,109796392,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,10,62.39117893481661,2.393716720071737,59.99746221474487,0.882492519755695,TN397,UKH1,10nM,2,2021-11-26T13:44:00Z,2021-11-26T14:17:00Z,2021-11-26T14:26:00Z,33,9,37.5,42,0.011999492442948973,1.6972691496711155e-4,0.019199187908718357,0.01714213206135568,2.715630639473785e-4,2.4246702138158794e-4
TN397_UKH1_10nM_B,TN397,UKH1,10nM,B,120822528,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,10,68.6567183719925,2.393716720071737,66.26300165192076,0.9711154914632624,TN397,UKH1,10nM,2,2021-11-26T13:44:00Z,2021-11-26T14:17:00Z,2021-11-26T14:29:00Z,33,12,39,45,0.01325260033038415,1.8745150930862502e-4,0.02038861589289869,0.017670133773845534,2.8838693739788464e-4,2.499353457448334e-4
TN397_UKH1_10nM_C,TN397,UKH1,10nM,C,152260480,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,10,86.52115683711233,2.393716720071737,84.12744011704059,1.2237991814376887,TN397,UKH1,10nM,2,2021-11-26T13:44:00Z,2021-11-26T14:17:00Z,2021-11-26T14:30:00Z,33,13,39.5,46,0.016825488023408115,2.3798824730351028e-4,0.025557703326695873,0.021946288726184496,3.615011351445726e-4,3.104194530045786e-4
TN397_UKH1_50nM_A,TN397,UKH1,50nM,A,195477024,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,50,111.0787136068136,11.968583600358684,99.11013000645491,1.5711537357630516,TN397,UKH1,50nM,2,2021-11-26T14:10:00Z,2021-11-26T14:43:00Z,2021-11-26T14:56:00Z,33,13,39.5,46,0.01982202600129098,2.8037280223247314e-4,0.030109406584239464,0.025854816523423016,4.2588273756831365e-4,3.6570365508583453e-4
TN397_UKH1_50nM_B,TN397,UKH1,50nM,B,161738512,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,50,91.90699492969662,11.968583600358684,79.93841132933794,1.2999792105774906,TN397,UKH1,50nM,2,2021-11-26T14:10:00Z,2021-11-26T14:43:00Z,2021-11-26T14:56:00Z,33,13,39.5,46,0.015987682265867588,2.2613789719536093e-4,0.024285086986127982,0.020853498607653374,3.4350060333472544e-4,2.949624746026447e-4
TN397_UKH1_50nM_C,TN397,UKH1,50nM,C,266607056,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,50,151.49795210192946,11.968583600358684,139.5293685015708,2.14286397165116,TN397,UKH1,50nM,2,2021-11-26T14:10:00Z,2021-11-26T14:43:00Z,2021-11-26T14:56:00Z,33,13,39.5,46,0.027905873700314155,3.9471484941009483e-4,0.042388668911869605,0.036398965696061936,5.995668598634352e-4,5.148454557522975e-4
TN397_UKH1_200nM_A,TN397,UKH1,200nM,A,441038368,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,200,250.6175588630225,47.87433440143474,202.74322446158777,3.544862026843828,TN397,UKH1,200nM,2,2021-11-26T14:22:00Z,2021-11-26T14:55:00Z,2021-11-26T15:03:00Z,33,8,37,41,0.04054864489231755,5.735406256882167e-4,0.06575455928483927,0.0593394803302208,9.300658794944055e-4,8.393277449095855e-4
TN397_UKH1_200nM_B,TN397,UKH1,200nM,B,536815520,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,200,305.0423839365015,47.87433440143474,257.16804953506676,4.314674391930508,TN397,UKH1,200nM,2,2021-11-26T14:22:00Z,2021-11-26T14:55:00Z,2021-11-26T15:03:00Z,33,8,37,41,0.051433609907013345,7.275030987055526e-4,0.08340585390326488,0.07526869742489757,0.0011797347546576528,0.001064638681032516
TN397_UKH1_200nM_C,TN397,UKH1,200nM,C,494037184,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,200,280.73383638505095,47.87433440143474,232.8595019836162,3.970841950445584,TN397,UKH1,200nM,2,2021-11-26T14:22:00Z,2021-11-26T14:55:00Z,2021-11-26T15:08:00Z,33,13,39.5,46,0.04657190039672324,6.587366104085679e-4,0.07074212718489606,0.06074595703920422,0.0010006125727725081,8.59221665750306e-4
TN397_UKH1_1000nM_A,TN397,UKH1,1000nM,A,915858432,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,1000,520.4313754669877,239.3716720071737,281.059703459814,7.3612456718539505,TN397,UKH1,1000nM,2,2021-11-26T14:39:00Z,2021-11-26T15:15:00Z,2021-11-26T15:28:00Z,36,13,42.5,49,0.056211940691962795,7.950902359680462e-4,0.07935803391806512,0.06883094778607689,0.0011224803331313594,9.735798807771995e-4
TN397_UKH1_1000nM_B,TN397,UKH1,1000nM,B,762202112,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,1000,433.117040442341,239.3716720071737,193.74536843516734,6.126227375322063,TN397,UKH1,1000nM,2,2021-11-26T14:39:00Z,2021-11-26T15:15:00Z,2021-11-26T15:28:00Z,36,13,42.5,49,0.03874907368703347,5.480865766616689e-4,0.05470457461698842,0.04744784533106139,7.737692846988266e-4,6.711264204020436e-4
TN397_UKH1_1000nM_C,TN397,UKH1,1000nM,C,819295936,78.0399,0.23937167200717369,1759806.3360000001,24891.59452109722,150282585.59999996,2851690.4015269014,0.014144507842650032,1000,465.56028310606104,239.3716720071737,226.18861109888735,6.58512107562005,TN397,UKH1,1000nM,2,2021-11-26T14:39:00Z,2021-11-26T15:15:00Z,2021-11-26T15:30:00Z,36,15,43.5,51,0.04523772221977747,6.398653167212661e-4,0.06239685823417582,0.053220849670326434,8.825728506500222e-4,7.527827255544307e-4
