Name,Cruise,Samp_ID,EE.adjust.conc,SampID,Vol_L,umol.in.vial.ave,nM.in.smp,nM_C,nM_N,Local_Date,Local_Time,Lat,Long,perc.diss,Region
Betonicine,KM1906,KM1906_MU3_A,0.02854638544941147,220628_Smp_MU3_A,10,0.22075672451529776,0.00883026898061191,0.06181188286428336,0.00883026898061191,4/11/19,05:45:00,25.55,-158,0.7637490804014053,Gyre
Betonicine,KM1906,KM1906_MU3_B,0.0339831921799732,220628_Smp_MU3_B,10,0.3250440215587433,0.01300176086234973,0.0910123260364481,0.01300176086234973,4/11/19,05:45:00,25.55,-158,0.7232781982215019,Gyre
Betonicine,KM1906,KM1906_MU3_C,0.05583090641958333,220628_Smp_MU3_C,10,0.26433083899218807,0.01057323355968752,0.07401263491781264,0.01057323355968752,4/11/19,05:45:00,25.55,-158,0.8407744823893791,Gyre
Betonicine,KM1906,KM1906_MU4_A,0.03224203588428585,220628_Smp_MU4_A,10,0.28462176270199724,0.01138487050807988,0.07969409355655922,0.01138487050807988,4/11/19,18:40:00,27.47,-158,0.7390401600863425,Gyre
Betonicine,KM1906,KM1906_MU4_B,0.03715225954778348,220628_Smp_MU4_B,10,0.40619406591589863,0.01624776263663594,0.11373433845645164,0.01624776263663594,4/11/19,18:40:00,27.47,-158,0.6957349084889226,Gyre
Betonicine,KM1906,KM1906_MU4_C,0.03663658984624624,220628_Smp_MU4_C,10,0.3600724163480912,0.01440289665392364,0.10082027657746552,0.01440289665392364,4/11/19,18:40:00,27.47,-158,0.717808746883147,Gyre
Betonicine,KM1906,KM1906_MU5_A,0.0276925859420457,220628_Smp_MU5_A,10,0.20963537341938288,0.00838541493677531,0.05869790455742719,0.00838541493677531,4/12/19,05:40:00,29.28,-158,0.7675753996198322,Gyre
Betonicine,KM1906,KM1906_MU5_B,0.03160855982878839,220628_Smp_MU5_B,10,0.3287691974263142,0.01315076789705257,0.092055375279368,0.01315076789705257,4/12/19,05:40:00,29.28,-158,0.7061893338165528,Gyre
Betonicine,KM1906,KM1906_MU5_C,0.03960813584233489,220628_Smp_MU5_C,10,0.22175348715607637,0.00887013948624305,0.06209097640370138,0.00887013948624305,4/12/19,05:40:00,29.28,-158,0.8170285674124611,Gyre
Betonicine,KM1906,KM1906_MU6_A,0.0275501058921117,220628_Smp_MU6_A,10,0.2531660579072115,0.01012664231628845,0.0708864962140192,0.01012664231628845,4/12/19,18:20:00,31.1,-158,0.7312230275215025,Gyre
Betonicine,KM1906,KM1906_MU6_B,0.04411838729535178,220628_Smp_MU6_B,10,0.2893628451791198,0.01157451380716479,0.08102159665015356,0.01157451380716479,4/12/19,18:20:00,31.1,-158,0.7921725466256636,Gyre
Betonicine,KM1906,KM1906_MU6_C,0.03733638964006635,220628_Smp_MU6_C,10,0.22561261531529347,0.00902450461261173,0.06317153228828216,0.00902450461261173,4/12/19,18:20:00,31.1,-158,0.80534230933023,Gyre
Betonicine,KM1906,KM1906_MU7_A,0.0349564324100496,220628_Smp_MU7_A,10,0.20818945812767312,0.00832757832510692,0.05829304827574847,0.00832757832510692,4/13/19,05:45:00,32.18,-158,0.8076061302160472,Gyre
Betonicine,KM1906,KM1906_MU7_B,0.04914944880323376,220628_Smp_MU7_B,10,0.26169794214679043,0.01046791768587161,0.07327542380110132,0.01046791768587161,4/13/19,05:45:00,32.18,-158,0.824414959896215,Gyre
Betonicine,KM1906,KM1906_MU7_C,0.0585238716260878,220628_Smp_MU7_C,10,0.24080593481068668,0.00963223739242746,0.06742566174699227,0.00963223739242746,4/13/19,05:45:00,32.18,-158,0.8586738953978318,Gyre
Betonicine,KM1906,KM1906_MU8_A,0.0947459117470312,220628_Smp_MU8_A,10,0.1807749064164471,0.00723099625665788,0.05061697379660519,0.00723099625665788,4/13/19,18:45:00,34.16,-158,0.9290918267849787,Gyre
Betonicine,KM1906,KM1906_MU8_B,0.04334799331582893,220628_Smp_MU8_B,10,0.15214388034166987,0.00608575521366679,0.04260028649566756,0.00608575521366679,4/13/19,18:45:00,34.16,-158,0.8768906790462068,Gyre
Betonicine,KM1906,KM1906_MU8_C,0.03942147511456754,220628_Smp_MU8_C,10,0.14299105638837828,0.00571964225553513,0.04003749578874591,0.00571964225553513,4/13/19,18:45:00,34.16,-158,0.873294180809904,Gyre
Betonicine,KM1906,KM1906_MU9_A,0.03007428298395802,220628_Smp_MU9_A,10,0.1329599589382304,0.00531839835752921,0.03722878850270451,0.00531839835752921,4/14/19,06:00:00,35.59,-158,0.8497316915264345,NPTZ
Betonicine,KM1906,KM1906_MU9_B,0.02864737362171436,220628_Smp_MU9_B,10,0.10789691547632176,0.00431587661905287,0.03021113633337009,0.00431587661905287,4/14/19,06:00:00,35.59,-158,0.8690700526334864,NPTZ
Betonicine,KM1906,KM1906_MU9_C,0.03215188199515093,220628_Smp_MU9_C,10,0.14185568031573056,0.00567422721262922,0.03971959048840456,0.00567422721262922,4/14/19,06:00:00,35.59,-158,0.8499917826213504,NPTZ
Betonicine,TN397,TN397_S1_U_A,0.02793910234523174,220902_Smp_TN397_S1_U_A,5,0.1340150593215744,0.01072120474572595,0.07504843322008167,0.01072120474572595,20/11/2021,06:22:00,28.32288,-124.13627,0.7226818524617062,California_Current
Betonicine,TN397,TN397_S1_U_B,0.02840909243252785,220902_Smp_TN397_S1_U_B,5,0.0556724092527235,0.00445379274021788,0.03117654918152516,0.00445379274021788,20/11/2021,06:22:00,28.32288,-124.13627,0.8644734716137598,California_Current
Betonicine,TN397,TN397_S1_U_C,0.03979450582232004,220902_Smp_TN397_S1_U_C,5,0.1125176955391176,0.0090014156431294,0.06300990950190585,0.0090014156431294,20/11/2021,06:22:00,28.32288,-124.13627,0.8155293439943959,California_Current
Betonicine,TN397,TN397_S10_U_A,0.05888476816374025,220902_Smp_TN397_S10_U_A,5,0.13417248424852543,0.01073379873988203,0.07513659117917423,0.01073379873988203,3/12/21,06:00:00,1.1248,-140.0051,0.8458198837281216,Equatorial
Betonicine,TN397,TN397_S10_U_B,0.05336709620562287,220902_Smp_TN397_S10_U_B,5,0.1450070940166804,0.01160056752133443,0.08120397264934102,0.01160056752133443,3/12/21,06:00:00,1.1248,-140.0051,0.8214409006596161,Equatorial
Betonicine,TN397,TN397_S10_U_C,0.05534748025304754,220902_Smp_TN397_S10_U_C,5,0.09325883711999156,0.00746070696959932,0.05222494878719527,0.00746070696959932,3/12/21,06:00:00,1.1248,-140.0051,0.8812144196559585,Equatorial
Betonicine,TN397,TN397_S11_1800_U_A,0.03224832451902879,220902_Smp_TN397_S11_1800_U_A,5,0.09728280999637112,0.00778262479970968,0.05447837359796782,0.00778262479970968,4/12/21,18:05:00,0.299,-139.8577,0.8055848054528489,Equatorial
Betonicine,TN397,TN397_S11_1800_U_B,0.04127510472631301,220902_Smp_TN397_S11_1800_U_B,5,0.08731594600043002,0.0069852756800344,0.0488969297602408,0.0069852756800344,4/12/21,18:05:00,0.299,-139.8577,0.855258586417697,Equatorial
Betonicine,TN397,TN397_S11_1800_U_C,0.04490830669196038,220902_Smp_TN397_S11_1800_U_C,5,0.11162182029295538,0.00892974562343643,0.06250821936405501,0.00892974562343643,4/12/21,18:05:00,0.299,-139.8577,0.8341369117306893,Equatorial
Betonicine,TN397,TN397_S11_600_U_A,0.04014024514088187,220902_Smp_TN397_S11_600_U_A,5,0.10843702565851732,0.00867496205268138,0.0607247343687697,0.00867496205268138,4/12/21,06:00:00,0.1459,-139.9081,0.8222897627314535,Equatorial
Betonicine,TN397,TN397_S11_600_U_B,0.04854464970268231,220902_Smp_TN397_S11_600_U_B,5,0.103333437939847,0.00826667503518776,0.05786672524631433,0.00826667503518776,4/12/21,06:00:00,0.1459,-139.9081,0.8544889584368863,Equatorial
Betonicine,TN397,TN397_S12_1800_U_A,0.05981714252204481,220902_Smp_TN397_S12_1800_U_A,5,0.11474941728737384,0.0091799533829899,0.06425967368092934,0.0091799533829899,6/12/21,18:00:00,-2.489,-140.01,0.8669515975625282,Equatorial
Betonicine,TN397,TN397_S12_1800_U_B,0.06029491791391853,220902_Smp_TN397_S12_1800_U_B,5,0.17599655009317836,0.01407972400745426,0.09855806805217988,0.01407972400745426,6/12/21,18:00:00,-2.489,-140.01,0.810691875029946,Equatorial
Betonicine,TN397,TN397_S12_1800_U_C,0.0450026502243778,220902_Smp_TN397_S12_1800_U_C,5,0.1403010048643562,0.01122408038914849,0.07856856272403948,0.01122408038914849,6/12/21,18:00:00,-2.489,-140.01,0.8003782139442348,Equatorial
Betonicine,TN397,TN397_S12_600_U_A,0.05474819128886165,220902_Smp_TN397_S12_600_U_A,5,0.15282218154349547,0.01222577452347964,0.08558042166435748,0.01222577452347964,7/12/21,06:06:00,-2.249,-140.26,0.8174548218073896,Equatorial
Betonicine,TN397,TN397_S12_600_U_B,0.06006577867573087,220902_Smp_TN397_S12_600_U_B,5,0.1284763252244838,0.0102781060179587,0.07194674212571092,0.0102781060179587,7/12/21,06:06:00,-2.249,-140.26,0.8538877108832641,Equatorial
Betonicine,TN397,TN397_S12_600_U_C,0.04164406534239016,220902_Smp_TN397_S12_600_U_C,5,0.1597390658676836,0.01277912526941468,0.08945387688590282,0.01277912526941468,7/12/21,06:06:00,-2.249,-140.26,0.7651897081785061,Equatorial
Betonicine,TN397,TN397_S12_800_U_A,0.0425350227777833,220902_Smp_TN397_S12_800_U_A,5,0.13055637935747588,0.01044451034859807,0.07311157244018648,0.01044451034859807,6/12/21,08:00:00,-2.489,-140.01,0.8028576370485759,Equatorial
Betonicine,TN397,TN397_S12_800_U_B,0.03860822284181145,220902_Smp_TN397_S12_800_U_B,5,0.12481307295707672,0.00998504583656613,0.06989532085596298,0.00998504583656613,6/12/21,08:00:00,-2.489,-140.01,0.794517921758798,Equatorial
Betonicine,TN397,TN397_S12_800_U_C,0.03525773736890887,220902_Smp_TN397_S12_800_U_C,5,0.11125151250843476,0.00890012100067477,0.06230084700472345,0.00890012100067477,6/12/21,08:00:00,-2.489,-140.01,0.7984476301775256,Equatorial
Betonicine,TN397,TN397_S13_1800_U_A,0.07197388440196269,220902_Smp_TN397_S13_1800_U_A,5,0.1970834050364662,0.01576667240291729,0.11036670682042107,0.01576667240291729,7/12/21,18:22:00,0.01,-141.8458,0.8203034836218366,Equatorial
Betonicine,TN397,TN397_S13_1800_U_B,0.10777971170034244,220902_Smp_TN397_S13_1800_U_B,5,0.22368367442131737,0.01789469395370539,0.12526285767593773,0.01789469395370539,7/12/21,18:22:00,0.01,-141.8458,0.8576106737041964,Equatorial
Betonicine,TN397,TN397_S13_1800_U_C,0.07109567063515768,220902_Smp_TN397_S13_1800_U_C,5,0.19301647760854465,0.01544131820868357,0.108089227460785,0.01544131820868357,7/12/21,18:22:00,0.01,-141.8458,0.8215639529987816,Equatorial
Betonicine,TN397,TN397_S14_U_A,0.0479041906119837,220902_Smp_TN397_S14_U_A,5,0.12792901765327677,0.01023432141226214,0.07164024988583499,0.01023432141226214,9/12/21,06:27:00,3.5272,-144.4492,0.8239665747208311,Equatorial
Betonicine,TN397,TN397_S14_U_B,0.08476462379414014,220902_Smp_TN397_S14_U_B,5,0.1396847347118564,0.01117477877694851,0.07822345143863957,0.01117477877694851,9/12/21,06:27:00,3.5272,-144.4492,0.8835225311240782,Equatorial
Betonicine,TN397,TN397_S14_U_C,0.06626949975020019,220902_Smp_TN397_S14_U_C,5,0.16448680791847284,0.01315894463347782,0.09211261243434478,0.01315894463347782,9/12/21,06:27:00,3.5272,-144.4492,0.8343295687636318,Equatorial
Betonicine,TN397,TN397_S15_U_A,0.07414459334486823,220902_Smp_TN397_S15_U_A,5,0.17663926633175286,0.01413114130654022,0.0989179891457816,0.01413114130654022,10/12/21,06:30:00,6.4995,-146.652,0.8399204338276809,Equatorial
Betonicine,TN397,TN397_S15_U_B,0.05019607658665772,220902_Smp_TN397_S15_U_B,5,0.13518907530168742,0.01081512602413499,0.07570588216894496,0.01081512602413499,10/12/21,06:30:00,6.4995,-146.652,0.8227354065920047,Equatorial
Betonicine,TN397,TN397_S15_U_C,0.03944255172171789,220902_Smp_TN397_S15_U_C,5,0.12150131708404818,0.00972010536672385,0.068040737567067,0.00972010536672385,10/12/21,06:30:00,6.4995,-146.652,0.8022868180367518,Equatorial
Betonicine,TN397,TN397_S16_U_A,0.03787312855022421,220902_Smp_TN397_S16_U_A,5,0.08606788598566585,0.00688543087885326,0.04819801615197287,0.00688543087885326,11/12/21,06:00:00,9.2497,-148.6967,0.8461650471623506,Equatorial
Betonicine,TN397,TN397_S16_U_B,0.0373080769773508,220902_Smp_TN397_S16_U_B,6,0.104530270396493,0.00696868469309953,0.04878079285169673,0.00696868469309953,11/12/21,06:00:00,9.2497,-148.6967,0.8426107865573572,Equatorial
Betonicine,TN397,TN397_S16_U_C,0.02423668520776326,220902_Smp_TN397_S16_U_C,6,0.10026947801341092,0.00668463186756072,0.04679242307292509,0.00668463186756072,11/12/21,06:00:00,9.2497,-148.6967,0.7838180097155295,Equatorial
Betonicine,TN397,TN397_S17_U_A,0.03142669443563797,220902_Smp_TN397_S17_U_A,5,0.1122132463939368,0.00897705971151494,0.0628394179806046,0.00897705971151494,12/12/21,06:00:00,11.92,-150.6948,0.7778161979993258,Gyre
Betonicine,TN397,TN397_S17_U_B,0.03071890480016299,220902_Smp_TN397_S17_U_B,5,0.14504534259171317,0.01160362740733705,0.08122539185135938,0.01160362740733705,12/12/21,06:00:00,11.92,-150.6948,0.7258286118031294,Gyre
Betonicine,TN397,TN397_S17_U_C,0.02930287680848807,220902_Smp_TN397_S17_U_C,5,0.11817424175557456,0.00945393934044596,0.06617757538312175,0.00945393934044596,12/12/21,06:00:00,11.92,-150.6948,0.7560702792480031,Gyre
Betonicine,TN397,TN397_S2_U_A,0.04528218079997558,220902_Smp_TN397_S2_U_A,5,0.11199334211928824,0.00895946736954305,0.0627162715868014,0.00895946736954305,21/11/2021,06:45:00,27.0673,-126.6739,0.8348230986355266,California_Current
Betonicine,TN397,TN397_S2_U_B,0.04381360761141088,220902_Smp_TN397_S2_U_B,5,0.1293922884820752,0.01035138307856601,0.07245968154996212,0.01035138307856601,21/11/2021,06:45:00,27.0673,-126.6739,0.8088916300601984,California_Current
Betonicine,TN397,TN397_S2_U_C,0.03051323365588939,220902_Smp_TN397_S2_U_C,5,0.14287002998209333,0.01142960239856746,0.08000721678997227,0.01142960239856746,21/11/2021,06:45:00,27.0673,-126.6739,0.7274957186078753,California_Current
Betonicine,TN397,TN397_S3_U_A,0.06340776089089593,220902_Smp_TN397_S3_U_A,5,0.1002592337533768,0.00802073870027014,0.056145170901891,0.00802073870027014,23/11/2021,06:10:00,21,-135,0.8877095452630493,Gyre
Betonicine,TN397,TN397_S3_U_B,0.1028213701258556,220902_Smp_TN397_S3_U_B,5,0.12389682183390097,0.00991174574671207,0.06938222022698451,0.00991174574671207,23/11/2021,06:10:00,21,-135,0.9120777806060448,Gyre
Betonicine,TN397,TN397_S3_U_C,0.09284269620873216,220902_Smp_TN397_S3_U_C,5,0.15025841310164637,0.0120206730481317,0.08414471133692195,0.0120206730481317,23/11/2021,06:10:00,21,-135,0.8853682355114211,Gyre
Betonicine,TN397,TN397_S4_2400_U_A,0.04438994451051637,220902_Smp_TN397_S4_2400_U_A,5,0.13831873741877618,0.01106549899350209,0.07745849295451465,0.01106549899350209,24/11/2021,23:04:00,19.639,-138.6135,0.8004614462654104,Gyre
Betonicine,TN397,TN397_S4_2400_U_B,0.05086213519471384,220902_Smp_TN397_S4_2400_U_B,5,0.14197448014920036,0.01135795841193602,0.0795057088835522,0.01135795841193602,24/11/2021,23:05:00,19.639,-138.6135,0.817455137825088,Gyre
Betonicine,TN397,TN397_S4_2400_U_C,0.03978658590152496,220902_Smp_TN397_S4_2400_U_C,5,0.16544079446498758,0.013235263557199,0.09264684490039304,0.013235263557199,24/11/2021,23:06:00,19.639,-138.6135,0.7503809525259528,Gyre
Betonicine,TN397,TN397_S4_U_1800_A,0.03251365308368239,220902_Smp_TN397_S4_U_1800_A,5,0.14104944286775462,0.01128395542942036,0.07898768800594258,0.01128395542942036,24/11/2021,17:36:00,19.69,-138.58,0.742361379707648,Gyre
Betonicine,TN397,TN397_S4_U_1800_B,0.04688083812669873,220902_Smp_TN397_S4_U_1800_B,5,0.11770804969967756,0.0094166439759742,0.06591650783181945,0.0094166439759742,24/11/2021,17:40:00,19.69,-138.58,0.8327341894473979,Gyre
Betonicine,TN397,TN397_S4_U_1800_C,0.03892154208799677,220902_Smp_TN397_S4_U_1800_C,5,0.1632951320105551,0.0130636105608444,0.09144527392591086,0.0130636105608444,24/11/2021,17:41:00,19.69,-138.58,0.7487049687227261,Gyre
Betonicine,TN397,TN397_S4_U_600_A,0.03880065672469949,220902_Smp_TN397_S4_U_600_A,5,0.16145130287925438,0.01291610423034034,0.09041272961238243,0.01291610423034034,24/11/2021,06:19:00,19.6377,-138.6154,0.7502530322506274,Gyre
Betonicine,TN397,TN397_S4_U_600_B,0.04758990661623978,220902_Smp_TN397_S4_U_600_B,5,0.16391117687694537,0.01311289415015563,0.0917902590510894,0.01311289415015563,24/11/2021,06:19:00,19.6377,-138.6154,0.7839820570945579,Gyre
Betonicine,TN397,TN397_S4_U_600_C,0.05747470815770695,220902_Smp_TN397_S4_U_600_C,5,0.17873650478854072,0.01429892038308326,0.10009244268158282,0.01429892038308326,24/11/2021,06:19:00,19.6377,-138.6154,0.8007775185149385,Gyre
Betonicine,TN397,TN397_S6_U_A,0.04441991905494196,220902_Smp_TN397_S6_U_A,5,0.1682227775356641,0.01345782220285312,0.09420475541997188,0.01345782220285312,27/11/2021,06:24:00,13.9487,-140.0016,0.7674784483570255,Gyre
Betonicine,TN397,TN397_S6_U_B,0.04330154995615217,220902_Smp_TN397_S6_U_B,5,0.1746530188315719,0.01397224150652575,0.09780569054568024,0.01397224150652575,27/11/2021,06:24:00,13.9487,-140.0016,0.7560447606191627,Gyre
Betonicine,TN397,TN397_S6_U_C,0.03723349959286674,220902_Smp_TN397_S6_U_C,5,0.1966382522000162,0.01573106017600129,0.11011742123200909,0.01573106017600129,27/11/2021,06:24:00,13.9487,-140.0016,0.7029889374206064,Gyre
Betonicine,TN397,TN397_S7_1800_U_A,0.04192207026752315,220902_Smp_TN397_S7_1800_U_A,5,0.13936689355905618,0.01114935148472449,0.07804546039307146,0.01114935148472449,28/11/2021,17:52:00,10.6979,-139.9975,0.7899179800237347,Gyre
Betonicine,TN397,TN397_S7_1800_U_B,0.05131857391611692,220902_Smp_TN397_S7_1800_U_B,5,0.10970777699086476,0.00877662215926918,0.06143635511488427,0.00877662215926918,28/11/2021,17:52:00,10.6979,-139.9975,0.8539546797008634,Gyre
Betonicine,TN397,TN397_S7_1800_U_C,0.05949644181993433,220902_Smp_TN397_S7_1800_U_C,5,0.10537636367040625,0.0084301090936325,0.0590107636554275,0.0084301090936325,28/11/2021,17:52:00,10.6979,-139.9975,0.8758937561196152,Gyre
Betonicine,TN397,TN397_S7_600_U_A,0.04909879736193983,220902_Smp_TN397_S7_600_U_A,5,0.13010658312399148,0.01040852664991931,0.07285968654943523,0.01040852664991931,28/11/2021,06:18:00,10.6974,-139.998,0.8250883093340745,Gyre
Betonicine,TN397,TN397_S7_600_U_B,0.03800296589198393,220902_Smp_TN397_S7_600_U_B,5,0.10221715778323734,0.00817737262265898,0.05724160835861291,0.00817737262265898,28/11/2021,06:18:00,10.6974,-139.998,0.8229252342949783,Gyre
Betonicine,TN397,TN397_S7_600_U_C,0.04938277027271446,220902_Smp_TN397_S7_600_U_C,5,0.11236010790553191,0.00898880863244255,0.06292166042709788,0.00898880863244255,28/11/2021,06:18:00,10.6974,-139.998,0.8460071013832314,Gyre
Betonicine,TN397,TN397_S8_U_A,0.02598418319894709,220902_Smp_TN397_S8_U_A,5,0.11911228305189564,0.00952898264415165,0.06670287850906156,0.00952898264415165,30/11/2021,06:17:00,8.388,-139.9961,0.7316774661472932,Equatorial
Betonicine,TN397,TN397_S8_U_B,0.03959287316457086,220902_Smp_TN397_S8_U_B,5,0.09820732786817554,0.00785658622945404,0.0549961036061783,0.00785658622945404,30/11/2021,06:17:00,8.388,-139.9961,0.8344220075467629,Equatorial
Betonicine,TN397,TN397_S8_U_C,0.02994360513162164,220902_Smp_TN397_S8_U_C,5,0.08161645774832597,0.00652931661986607,0.04570521633906254,0.00652931661986607,30/11/2021,06:17:00,8.388,-139.9961,0.8209818049578179,Equatorial
Betonicine,TN397,TN397_S9_1800_U_A,0.08623514891785831,220902_Smp_TN397_S9_1800_U_A,5,0.172590874944284,0.01380726999554271,0.09665088996879904,0.01380726999554271,1/12/21,18:00:00,4.7695,-139.9879,0.8619858441498242,Equatorial
Betonicine,TN397,TN397_S9_1800_U_B,0.06504604025763078,220902_Smp_TN397_S9_1800_U_B,5,0.22140720834853816,0.01771257666788305,0.12398803667518137,0.01771257666788305,1/12/21,18:00:00,4.7695,-139.9879,0.7859730221950773,Equatorial
Betonicine,TN397,TN397_S9_1800_U_C,0.09778717231281858,220902_Smp_TN397_S9_1800_U_C,5,0.2171106768273651,0.01736885414618921,0.12158197902332446,0.01736885414618921,1/12/21,18:00:00,4.7695,-139.9879,0.8491711230382544,Equatorial
Betonicine,TN397,TN397_S9_600_U_A,0.05835123922179345,220902_Smp_TN397_S9_600_U_A,5,0.16054815589811372,0.01284385247184909,0.08990696730294367,0.01284385247184909,1/12/21,06:15:00,4.7508,-140.0005,0.8195963771334533,Equatorial
Betonicine,TN397,TN397_S9_600_U_B,0.06260320463108889,220902_Smp_TN397_S9_600_U_B,5,0.1947936971468072,0.01558349577174457,0.10908447040221202,0.01558349577174457,1/12/21,06:15:00,4.7508,-140.0005,0.8006886632706676,Equatorial
Betonicine,TN397,TN397_S9_600_U_C,0.06512591254666907,220902_Smp_TN397_S9_600_U_C,5,0.1684193396661909,0.01347354717329527,0.09431483021306689,0.01347354717329527,1/12/21,06:15:00,4.7508,-140.0005,0.8285796464594148,Equatorial
Betonicine,TN397,TN397_U1_A,0.14453442627970436,220902_Smp_TN397_U1_A,3,0.21498425130350376,0.02866456684046716,0.20065196788327017,0.02866456684046716,18/11/2021,22:00:00,32.25921,-117.3388,0.8344992293310927,California_Current
