time,sst,sss,lat,lon,chla,N_N,pp_13c,chla_interp,N_N_interp,pp_13c_interp
2023-01-31T16:00:00Z,24.992500146230064,34.29749972025554,12.361501455307003,-140.00367431640623,0.19621965930328958,NA,NA,0.19621965930328958,0.24478684619607152,11.844847559701504
2023-01-31T17:00:00Z,25.00383342107137,34.29916661580403,12.361511468887326,-140.00367431640623,0.2194426199612571,NA,NA,0.2194426199612571,0.26313610585918457,11.970599475533039
2023-01-31T18:00:00Z,24.98516632715861,34.28933410644531,12.361501455307003,-140.00367279052733,0.22047066582018657,NA,NA,0.22047066582018657,0.2816123209398027,12.095621220339677
2023-01-31T19:00:00Z,24.980666224161787,34.27999877929688,12.361745071411132,-140.00395965576172,0.19902027644883827,NA,NA,0.19902027644883827,0.2999957192003608,12.219825647686006
2023-01-31T20:00:00Z,24.992333157857257,34.27999877929688,12.36240005493164,-140.0045043945312,0.20488147279518015,NA,NA,0.20488147279518015,0.31801868912620457,12.343111168573792
2023-01-31T21:00:00Z,25.01266695658366,34.27999877929688,12.362321678797404,-140.00441589355466,0.2111414870301652,NA,NA,0.2111414870301652,0.33535201392660036,12.46535863021081
2023-01-31T22:00:00Z,25.042833296457925,34.269833374023435,12.261848386128744,-140.00233510335286,0.19944979347607947,NA,NA,0.19944979347607947,0.3515860617775036,12.586427348764849
2023-01-31T23:00:00Z,25.14050006866455,34.313666407267256,12.063648319244384,-140.00078659057615,0.2121611360459256,NA,NA,0.2121611360459256,0.36620463609272064,12.706150015912542
2023-02-01T00:00:00Z,25.312999979654947,34.37750053405762,11.858768288294474,-140.0022455851237,0.1961881274067124,NA,NA,0.1961881274067124,0.37854791179591335,12.824326087673539
2023-02-01T01:00:00Z,25.376166756947836,34.39166704813639,11.653973404566447,-140.00313593546548,0.19075952491197792,NA,NA,0.19075952491197792,0.3877587459708889,12.94071310034605
2023-02-01T02:00:00Z,25.450332959493004,34.405166689554854,11.446395047505696,-140.00323537190755,0.20956660635537763,NA,NA,0.20956660635537763,0.3927029591689496,13.055015113461685
2023-02-01T03:00:00Z,25.49599978129069,34.46650053660075,11.239588403701783,-140.0039670308431,0.2573160629825907,0.39184757055919095,NA,0.2573160629825907,0.39184757055919095,13.16686710615662
2023-02-01T04:00:00Z,25.578166834513343,34.484501075744625,11.029469982783,-140.0059331258138,0.24673614715777792,NA,NA,0.24673614715777792,0.38515894253676225,13.27581357150042
2023-02-01T05:00:00Z,25.502166906992596,34.417666880289715,10.826459980010986,-140.00564219156902,0.3015391352093253,NA,NA,0.3015391352093253,0.3742665924062219,13.381278625491888
