MF,FinalBMIS,Orig_RSD,Batch,FinalRSD,SampID,runDate,type,samp,replicate,Area,Adjusted_Area
Homarine,Inj_vol,0.04890233451094879,G2,0.04890233451094879,170706_Smp_S4E16D15_C,170706,Smp,S4E16D15,C,235700096,235700096
Homarine,Inj_vol,0.04890233451094879,G2,0.04890233451094879,170706_Smp_S4E16D15_Ds,170706,Smp,S4E16D15,Ds,78005288,78005288
Homarine,Inj_vol,0.04890233451094879,G2,0.04890233451094879,170706_Smp_S5E28D15_A,170706,Smp,S5E28D15,A,4249678592,4249678592
Homarine,Inj_vol,0.04890233451094879,G2,0.04890233451094879,170706_Smp_S5E28D15_B,170706,Smp,S5E28D15,B,4340447232,4340447232
Homarine,Inj_vol,0.04890233451094879,G2,0.04890233451094879,170706_Smp_S5E28D15_C,170706,Smp,S5E28D15,C,5306433024,5306433024
Homarine,Inj_vol,0.04890233451094879,G2,0.04890233451094879,170706_Smp_S5E28D15_Ds,170706,Smp,S5E28D15,Ds,3807047680,3807047680
Homarine,Inj_vol,0.04890233451094879,G2,0.04890233451094879,170706_Smp_S6E37D15_A,170706,Smp,S6E37D15,A,7932341760,7932341760
Homarine,Inj_vol,0.04890233451094879,G2,0.04890233451094879,170706_Smp_S6E37D15_B,170706,Smp,S6E37D15,B,5852804096,5852804096
Homarine,Inj_vol,0.04890233451094879,G2,0.04890233451094879,170706_Smp_S6E37D15_C,170706,Smp,S6E37D15,C,5058710016,5058710016
Homarine,Inj_vol,0.04890233451094879,G2,0.04890233451094879,170706_Smp_S6E37D15_Ds,170706,Smp,S6E37D15,Ds,1304066432,1304066432
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Poo_TruePoo_Full1,170706,Poo,TruePoo,Full1,118234952,118234952
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Poo_TruePoo_Full2,170706,Poo,TruePoo,Full2,123236488,123236488
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Poo_TruePoo_Full3,170706,Poo,TruePoo,Full3,132172688,132172688
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Poo_TruePoo_Full4,170706,Poo,TruePoo,Full4,135805568,135805568
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Poo_TruePoo_Full5,170706,Poo,TruePoo,Full5,138526528,138526528
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Poo_TruePoo_Full6,170706,Poo,TruePoo,Full6,137460880,137460880
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Poo_TruePoo_Full7,170706,Poo,TruePoo,Full7,137320928,137320928
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Poo_TruePoo_Half1,170706,Poo,TruePoo,Half1,60873304,121746608
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Poo_TruePoo_Half2,170706,Poo,TruePoo,Half2,62776920,125553840
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Poo_TruePoo_Half3,170706,Poo,TruePoo,Half3,69010296,138020592
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Poo_TruePoo_Half4,170706,Poo,TruePoo,Half4,68920416,137840832
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Poo_TruePoo_Half5,170706,Poo,TruePoo,Half5,67332792,134665584
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Poo_TruePoo_Half6,170706,Poo,TruePoo,Half6,69890128,139780256
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Poo_TruePoo_Half7,170706,Poo,TruePoo,Half7,70187016,140374032
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S3E15D15_A,170706,Smp,S3E15D15,A,173402464,173402464
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S3E15D15_B,170706,Smp,S3E15D15,B,91007920,91007920
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S3E15D15_C,170706,Smp,S3E15D15,C,138514880,138514880
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S3E15E15_Ds,170706,Smp,S3E15E15,Ds,69553696,69553696
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S4E16D15_A,170706,Smp,S4E16D15,A,86635472,86635472
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S4E16D15_B,170706,Smp,S4E16D15,B,125442864,125442864
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S4E16D15_C,170706,Smp,S4E16D15,C,85557664,85557664
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S4E16D15_Ds,170706,Smp,S4E16D15,Ds,67325208,67325208
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S5E28D15_A,170706,Smp,S5E28D15,A,49461360,49461360
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S5E28D15_B,170706,Smp,S5E28D15,B,50812960,50812960
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S5E28D15_C,170706,Smp,S5E28D15,C,65511868,65511868
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S5E28D15_Ds,170706,Smp,S5E28D15,Ds,42828636,42828636
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S6E37D15_A,170706,Smp,S6E37D15,A,538851200,538851200
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S6E37D15_B,170706,Smp,S6E37D15,B,393226048,393226048
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S6E37D15_C,170706,Smp,S6E37D15,C,349627616,349627616
Proline betaine,Inj_vol,0.05617719023073299,G2,0.05617719023073299,170706_Smp_S6E37D15_Ds,170706,Smp,S6E37D15,Ds,130811848,130811848
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Poo_TruePoo_Full1,170706,Poo,TruePoo,Full1,809887424,809887424
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Poo_TruePoo_Full2,170706,Poo,TruePoo,Full2,887261440,887261440
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Poo_TruePoo_Full3,170706,Poo,TruePoo,Full3,927674880,927674880
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Poo_TruePoo_Full4,170706,Poo,TruePoo,Full4,941017344,941017344
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Poo_TruePoo_Full5,170706,Poo,TruePoo,Full5,967392320,967392320
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Poo_TruePoo_Full6,170706,Poo,TruePoo,Full6,1035135872,1035135872
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Poo_TruePoo_Full7,170706,Poo,TruePoo,Full7,1055734016,1055734016
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Poo_TruePoo_Half1,170706,Poo,TruePoo,Half1,428029152,856058304
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Poo_TruePoo_Half2,170706,Poo,TruePoo,Half2,440373728,880747456
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Poo_TruePoo_Half3,170706,Poo,TruePoo,Half3,428605248,857210496
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Poo_TruePoo_Half4,170706,Poo,TruePoo,Half4,454727424,909454848
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Poo_TruePoo_Half5,170706,Poo,TruePoo,Half5,477536544,955073088
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Poo_TruePoo_Half6,170706,Poo,TruePoo,Half6,485489920,970979840
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Poo_TruePoo_Half7,170706,Poo,TruePoo,Half7,484063168,968126336
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S3E15D15_A,170706,Smp,S3E15D15,A,389005504,389005504
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S3E15D15_B,170706,Smp,S3E15D15,B,206641280,206641280
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S3E15D15_C,170706,Smp,S3E15D15,C,291213984,291213984
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S3E15E15_Ds,170706,Smp,S3E15E15,Ds,135421712,135421712
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S4E16D15_A,170706,Smp,S4E16D15,A,272609056,272609056
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S4E16D15_B,170706,Smp,S4E16D15,B,392017408,392017408
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S4E16D15_C,170706,Smp,S4E16D15,C,311455296,311455296
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S4E16D15_Ds,170706,Smp,S4E16D15,Ds,149210976,149210976
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S5E28D15_A,170706,Smp,S5E28D15,A,247321872,247321872
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S5E28D15_B,170706,Smp,S5E28D15,B,292564640,292564640
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S5E28D15_C,170706,Smp,S5E28D15,C,403700736,403700736
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S5E28D15_Ds,170706,Smp,S5E28D15,Ds,74170472,74170472
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S6E37D15_A,170706,Smp,S6E37D15,A,5067076096,5067076096
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S6E37D15_B,170706,Smp,S6E37D15,B,3722513920,3722513920
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S6E37D15_C,170706,Smp,S6E37D15,C,3427937280,3427937280
Trigonelline,Inj_vol,0.07425734685359787,G2,0.07425734685359787,170706_Smp_S6E37D15_Ds,170706,Smp,S6E37D15,Ds,262425376,262425376
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Poo_TruePoo_Full1,170706,Poo,TruePoo,Full1,1737869824,1737869824
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Poo_TruePoo_Full2,170706,Poo,TruePoo,Full2,1846763520,1846763520
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Poo_TruePoo_Full3,170706,Poo,TruePoo,Full3,1950600960,1950600960
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Poo_TruePoo_Full4,170706,Poo,TruePoo,Full4,1932556544,1932556544
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Poo_TruePoo_Full5,170706,Poo,TruePoo,Full5,1948061056,1948061056
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Poo_TruePoo_Full6,170706,Poo,TruePoo,Full6,1912270848,1912270848
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Poo_TruePoo_Full7,170706,Poo,TruePoo,Full7,1965955840,1965955840
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Poo_TruePoo_Half1,170706,Poo,TruePoo,Half1,908658048,1817316096
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Poo_TruePoo_Half2,170706,Poo,TruePoo,Half2,972385792,1944771584
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Poo_TruePoo_Half3,170706,Poo,TruePoo,Half3,969038656,1938077312
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Poo_TruePoo_Half4,170706,Poo,TruePoo,Half4,987032832,1974065664
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Poo_TruePoo_Half5,170706,Poo,TruePoo,Half5,1029409920,2058819840
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Poo_TruePoo_Half6,170706,Poo,TruePoo,Half6,1054868096,2109736192
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Poo_TruePoo_Half7,170706,Poo,TruePoo,Half7,1047123840,2094247680
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S3E15D15_A,170706,Smp,S3E15D15,A,929795712,929795712
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S3E15D15_B,170706,Smp,S3E15D15,B,436872544,436872544
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S3E15D15_C,170706,Smp,S3E15D15,C,710387712,710387712
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S3E15E15_Ds,170706,Smp,S3E15E15,Ds,224022864,224022864
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S4E16D15_A,170706,Smp,S4E16D15,A,511809536,511809536
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S4E16D15_B,170706,Smp,S4E16D15,B,681223808,681223808
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S4E16D15_C,170706,Smp,S4E16D15,C,529860320,529860320
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S4E16D15_Ds,170706,Smp,S4E16D15,Ds,256901616,256901616
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S5E28D15_A,170706,Smp,S5E28D15,A,440050976,440050976
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S5E28D15_B,170706,Smp,S5E28D15,B,438656000,438656000
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S5E28D15_C,170706,Smp,S5E28D15,C,573090752,573090752
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S5E28D15_Ds,170706,Smp,S5E28D15,Ds,297067904,297067904
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S6E37D15_A,170706,Smp,S6E37D15,A,13495821312,13495821312
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S6E37D15_B,170706,Smp,S6E37D15,B,10232329216,10232329216
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S6E37D15_C,170706,Smp,S6E37D15,C,9242299392,9242299392
beta-Alaninebetaine,Inj_vol,0.052162245936415746,G2,0.052162245936415746,170706_Smp_S6E37D15_Ds,170706,Smp,S6E37D15,Ds,2538446080,2538446080
