time,sst,sss,lat,lon,chla,pc,pn,N_N,DON,bact_abu,bact_c,pp_13c,pp_14c,chla_interp,pc_interp,pn_interp,N_N_interp,DON_interp,bact_abu_interp,bact_c_interp,pp_13c_interp,pp_14c_interp
2021-12-04T08:00:00Z,24.822254472222223,34.75046802777778,0.03264598726851848,-139.98563231405555,0.23483988016617194,NA,NA,NA,NA,NA,NA,NA,NA,0.23483988016617194,2.771133076886856,0.5055846934638516,5.933217988257817,5.171002034841866,593.5530382316745,6.826300203592381,21.929476365081364,19.710743522065066
2021-12-04T09:00:00Z,24.81293738888889,34.739236194444445,0.11246391487499996,-139.9645066323426,0.23209914399327616,NA,NA,NA,NA,NA,NA,NA,NA,0.23209914399327616,2.8563045273465426,0.511324241713228,5.964671125791292,5.14655484347296,595.178935940975,6.85717337892512,22.239103299960487,19.67153186362399
2021-12-04T10:00:00Z,24.77244,34.76483088888889,0.07225909909722218,-139.90582100808334,0.23738860311654333,2.9176072572661425,0.5155237065144573,NA,NA,NA,NA,NA,NA,0.23738860311654333,2.9176072572661425,0.5155237065144573,5.9960092443360855,5.120686451958607,596.8189756499388,6.887949866905529,22.50295827008432,19.639929130383244
2021-12-04T11:00:00Z,24.723811416666667,34.76664238888889,0.07199431636111107,-139.90433284901852,0.23703462886173,NA,NA,NA,NA,NA,NA,NA,19.61809210076534,0.23703462886173,2.9257692003344196,0.5172187539148215,6.027222862708277,5.093964606676634,598.4656037625116,6.918412680931637,22.702153549870264,19.61809210076534
2021-12-04T12:00:00Z,24.73714961111111,34.77079447222222,0.08978066917592589,-139.90653405874536,0.22955504046543623,NA,NA,NA,NA,NA,NA,22.81,NA,0.22955504046543623,2.930205430032396,0.5180819102109132,6.058301428218161,5.066714882751191,600.1106067892541,6.948349239255435,22.81,19.61155114691617
2021-12-04T13:00:00Z,24.744418083333333,34.76718705555555,0.11550645740277773,-139.91199050799074,0.22656452359625637,NA,NA,NA,NA,NA,NA,NA,NA,0.22656452359625637,2.931169963557554,0.5182482645642084,6.0892331609003545,5.039137363833581,601.7450376767652,6.97755125377343,22.842762283886362,19.622762883989296
2021-12-04T14:00:00Z,24.727776847429052,34.76546917673504,0.13732207299803312,-139.91566973115107,0.23731275638980776,NA,NA,NA,NA,NA,NA,NA,NA,0.23731275638980776,2.928916135020697,0.517832466520427,6.120004869756169,5.011361790576596,603.3591320421945,7.0058146221695345,22.841376426781913,19.6497830889614
2021-12-04T15:00:00Z,24.755184581626683,34.774688531304854,0.15160365402038226,-139.91159044042325,0.23148890696281246,NA,NA,NA,NA,NA,NA,NA,NA,0.23148890696281246,2.923696597740548,0.5169324508729173,6.150601734960341,4.983475976074509,604.9422126612983,7.032939323292968,22.807852063172582,19.69083412874232
2021-12-04T16:00:00Z,24.713895661846497,34.76700647942158,0.17253741182795695,-139.919776970831,0.24053280914542538,NA,NA,NA,NA,NA,NA,NA,NA,0.24053280914542538,2.9157633265290994,0.5156323765995767,6.181007048443093,4.955541476668678,606.4825802423053,7.058729315658531,22.74414626819071,19.744287491635568
2021-12-04T17:00:00Z,24.746622245199408,34.76995398818316,0.18987508009601178,-139.92617390332347,0.2513624572046269,NA,NA,NA,NA,NA,NA,NA,NA,0.2513624572046269,2.9053676199677754,0.5140049667651554,6.211201903260955,4.92760272307868,607.9673881319022,7.082992438961081,22.652165264729383,19.808648471738742
2021-12-04T18:00:00Z,24.79237717726992,34.773255852378014,0.20838747288964377,-139.9318525601606,0.25647979996185677,NA,NA,NA,NA,NA,NA,NA,NA,0.25647979996185677,2.892760102674426,0.5121133871580814,6.241164819560653,4.899692588768016,609.3824981263946,7.105540318500295,22.53376606445024,19.882542702948044
2021-12-04T19:00:00Z,24.838547916666666,34.776583611111114,0.2194424972407407,-139.92865301316667,0.22715717977357128,NA,NA,NA,NA,NA,NA,NA,NA,0.22715717977357128,2.87819072756121,0.5100127663715377,6.270871291504221,4.871835918316712,610.7123139780144,7.12618827241587,22.39075804565216,19.964704287111164
2021-12-04T20:00:00Z,24.84589120344636,34.77599135630906,0.22363482244765606,-139.92620403058643,0.22295634159686514,NA,NA,NA,NA,NA,NA,NA,NA,0.22295634159686514,2.8619087780834147,0.5077514347068184,6.300293234958434,4.844051837545503,611.9395884644034,7.144755221637218,22.224904470816977,20.053965300414667
2021-12-04T21:00:00Z,24.883354185205786,34.78536439098999,0.2341656742955135,-139.91660074106878,0.20779609690396234,NA,NA,NA,NA,NA,NA,NA,NA,0.20779609690396234,2.8441628704792334,0.5053719407636853,6.3293983096299495,4.816355309420518,613.0451989907174,7.161063602455434,22.037923946505774,20.149246494879137
