Rep,Compound,Area,Cruise
220628_Std_4uMStdsMix2InMatrix_1,"Cytosine, 13C2, 15N3",164782192,KM1906
220628_Std_4uMStdsMix2InMatrix_2,"Cytosine, 13C2, 15N3",137286096,KM1906
220628_Std_H2OinMatrix_1,"Cytosine, 13C2, 15N3",255488192,KM1906
220628_Std_H2OinMatrix_2,"Cytosine, 13C2, 15N3",172096288,KM1906
220628_Poo_TruePooG3_Full1,"Cytosine, 13C2, 15N3",325406784,KM1906
220628_Poo_TruePooG3_Full2,"Cytosine, 13C2, 15N3",308794432,KM1906
220628_Poo_TruePooG3_Full3,"Cytosine, 13C2, 15N3",266250752,KM1906
220628_Poo_TruePooG3_Half1,"Cytosine, 13C2, 15N3",187798560,KM1906
220628_Poo_TruePooG3_Half2,"Cytosine, 13C2, 15N3",168067456,KM1906
220628_Poo_TruePooG3_Half3,"Cytosine, 13C2, 15N3",147454496,KM1906
220628_Smp_MBlk1_A,"Cytosine, 13C2, 15N3",277969312,KM1906
220628_Smp_MBlk1_B,"Cytosine, 13C2, 15N3",280774912,KM1906
220628_Smp_MMQBlk1_A,"Cytosine, 13C2, 15N3",324816864,KM1906
220628_Smp_MMQBlk1_B,"Cytosine, 13C2, 15N3",349725536,KM1906
220628_Smp_MU1_A,"Cytosine, 13C2, 15N3",346348128,KM1906
220628_Smp_MU1_B,"Cytosine, 13C2, 15N3",272646368,KM1906
220628_Smp_MU1_C,"Cytosine, 13C2, 15N3",328433760,KM1906
220628_Smp_MU10_A,"Cytosine, 13C2, 15N3",336438464,KM1906
220628_Smp_MU10_B,"Cytosine, 13C2, 15N3",313768192,KM1906
220628_Smp_MU10_C,"Cytosine, 13C2, 15N3",311554848,KM1906
220628_Smp_MU11_A,"Cytosine, 13C2, 15N3",189848720,KM1906
220628_Smp_MU11_B,"Cytosine, 13C2, 15N3",260950880,KM1906
220628_Smp_MU11_C,"Cytosine, 13C2, 15N3",274507264,KM1906
220628_Smp_MU14_A,"Cytosine, 13C2, 15N3",300016224,KM1906
220628_Smp_MU14_B,"Cytosine, 13C2, 15N3",293689472,KM1906
220628_Smp_MU14_C,"Cytosine, 13C2, 15N3",271353952,KM1906
220628_Smp_MU15_A,"Cytosine, 13C2, 15N3",270064416,KM1906
220628_Smp_MU15_B,"Cytosine, 13C2, 15N3",318968896,KM1906
220628_Smp_MU15_C,"Cytosine, 13C2, 15N3",262898256,KM1906
220628_Smp_MU16_A,"Cytosine, 13C2, 15N3",303177504,KM1906
220628_Smp_MU16_B,"Cytosine, 13C2, 15N3",317758560,KM1906
220628_Smp_MU16_C,"Cytosine, 13C2, 15N3",303384352,KM1906
220628_Smp_MU17_A,"Cytosine, 13C2, 15N3",233020704,KM1906
220628_Smp_MU17_B,"Cytosine, 13C2, 15N3",210294928,KM1906
220628_Smp_MU17_C,"Cytosine, 13C2, 15N3",232584736,KM1906
220628_Smp_MU18_A,"Cytosine, 13C2, 15N3",266412608,KM1906
220628_Smp_MU18_B,"Cytosine, 13C2, 15N3",254332896,KM1906
220628_Smp_MU18_C,"Cytosine, 13C2, 15N3",235528704,KM1906
220628_Smp_MU19_A,"Cytosine, 13C2, 15N3",284782144,KM1906
220628_Smp_MU19_B,"Cytosine, 13C2, 15N3",284106528,KM1906
220628_Smp_MU19_C,"Cytosine, 13C2, 15N3",283338048,KM1906
220628_Smp_MU2_A,"Cytosine, 13C2, 15N3",341968224,KM1906
220628_Smp_MU2_B,"Cytosine, 13C2, 15N3",278627360,KM1906
220628_Smp_MU2_C,"Cytosine, 13C2, 15N3",246283776,KM1906
220628_Smp_MU20_A,"Cytosine, 13C2, 15N3",287395584,KM1906
220628_Smp_MU20_B,"Cytosine, 13C2, 15N3",321868992,KM1906
220628_Smp_MU20_C,"Cytosine, 13C2, 15N3",319178656,KM1906
220628_Smp_MU21_A,"Cytosine, 13C2, 15N3",284955552,KM1906
220628_Smp_MU21_B,"Cytosine, 13C2, 15N3",335561696,KM1906
220628_Smp_MU21_C,"Cytosine, 13C2, 15N3",279138048,KM1906
220628_Smp_MU22_A,"Cytosine, 13C2, 15N3",334627360,KM1906
220628_Smp_MU22_B,"Cytosine, 13C2, 15N3",261431520,KM1906
220628_Smp_MU22_C,"Cytosine, 13C2, 15N3",301192352,KM1906
220628_Smp_MU23_A,"Cytosine, 13C2, 15N3",271074560,KM1906
220628_Smp_MU23_B,"Cytosine, 13C2, 15N3",274822784,KM1906
220628_Smp_MU23_C,"Cytosine, 13C2, 15N3",330917088,KM1906
220628_Smp_MU24_A,"Cytosine, 13C2, 15N3",327962752,KM1906
220628_Smp_MU24_B,"Cytosine, 13C2, 15N3",341645984,KM1906
220628_Smp_MU24_C,"Cytosine, 13C2, 15N3",304856064,KM1906
220628_Smp_MU3_A,"Cytosine, 13C2, 15N3",258808816,KM1906
220628_Smp_MU3_B,"Cytosine, 13C2, 15N3",269799808,KM1906
220628_Smp_MU3_C,"Cytosine, 13C2, 15N3",255468304,KM1906
220628_Smp_MU4_A,"Cytosine, 13C2, 15N3",293139488,KM1906
220628_Smp_MU4_B,"Cytosine, 13C2, 15N3",328301632,KM1906
220628_Smp_MU4_C,"Cytosine, 13C2, 15N3",314842720,KM1906
220628_Smp_MU5_A,"Cytosine, 13C2, 15N3",295163520,KM1906
220628_Smp_MU5_B,"Cytosine, 13C2, 15N3",328057824,KM1906
220628_Smp_MU5_C,"Cytosine, 13C2, 15N3",264329456,KM1906
220628_Smp_MU6_A,"Cytosine, 13C2, 15N3",340509856,KM1906
220628_Smp_MU6_B,"Cytosine, 13C2, 15N3",279568448,KM1906
220628_Smp_MU6_C,"Cytosine, 13C2, 15N3",363544160,KM1906
220628_Smp_MU7_A,"Cytosine, 13C2, 15N3",304161536,KM1906
220628_Smp_MU7_B,"Cytosine, 13C2, 15N3",316444064,KM1906
220628_Smp_MU7_C,"Cytosine, 13C2, 15N3",252834128,KM1906
220628_Smp_MU8_A,"Cytosine, 13C2, 15N3",236217856,KM1906
220628_Smp_MU8_B,"Cytosine, 13C2, 15N3",343795776,KM1906
220628_Smp_MU8_C,"Cytosine, 13C2, 15N3",351616032,KM1906
220628_Smp_MU9_A,"Cytosine, 13C2, 15N3",302047904,KM1906
220628_Smp_MU9_B,"Cytosine, 13C2, 15N3",259119120,KM1906
220628_Smp_MU9_C,"Cytosine, 13C2, 15N3",326122272,KM1906
220628_Std_4uMStdsMix1InH2O_1,"DL-Alanine, 2H3",NA,KM1906
220628_Std_4uMStdsMix1InH2O_2,"DL-Alanine, 2H3",NA,KM1906
220628_Std_4uMStdsMix1InMatrix_1,"DL-Alanine, 2H3",32931816,KM1906
220628_Std_4uMStdsMix1InMatrix_2,"DL-Alanine, 2H3",17986910,KM1906
220628_Std_4uMStdsMix2InH2O_1,"DL-Alanine, 2H3",NA,KM1906
220628_Std_4uMStdsMix2InH2O_2,"DL-Alanine, 2H3",NA,KM1906
220628_Std_4uMStdsMix2InMatrix_1,"DL-Alanine, 2H3",38874720,KM1906
220628_Std_4uMStdsMix2InMatrix_2,"DL-Alanine, 2H3",19218620,KM1906
220628_Std_H2OinMatrix_1,"DL-Alanine, 2H3",42472928,KM1906
220628_Std_H2OinMatrix_2,"DL-Alanine, 2H3",19520886,KM1906
220628_Poo_TruePooG3_Full1,"DL-Alanine, 2H3",37062580,KM1906
220628_Poo_TruePooG3_Full2,"DL-Alanine, 2H3",11270247,KM1906
220628_Poo_TruePooG3_Full3,"DL-Alanine, 2H3",10896194,KM1906
220628_Poo_TruePooG3_Half1,"DL-Alanine, 2H3",33073298,KM1906
220628_Poo_TruePooG3_Half2,"DL-Alanine, 2H3",14610308,KM1906
220628_Poo_TruePooG3_Half3,"DL-Alanine, 2H3",13979194,KM1906
220628_Smp_MBlk1_A,"DL-Alanine, 2H3",4183688,KM1906
220628_Smp_MBlk1_B,"DL-Alanine, 2H3",11268135,KM1906
220628_Smp_MMQBlk1_A,"DL-Alanine, 2H3",42542380,KM1906
220628_Smp_MMQBlk1_B,"DL-Alanine, 2H3",41227620,KM1906
220628_Smp_MU1_A,"DL-Alanine, 2H3",9211986,KM1906
220628_Smp_MU1_B,"DL-Alanine, 2H3",10987206,KM1906
220628_Smp_MU1_C,"DL-Alanine, 2H3",7013025,KM1906
220628_Smp_MU10_A,"DL-Alanine, 2H3",11232383,KM1906
220628_Smp_MU10_B,"DL-Alanine, 2H3",12747738,KM1906
220628_Smp_MU10_C,"DL-Alanine, 2H3",48625704,KM1906
220628_Smp_MU11_A,"DL-Alanine, 2H3",24715984,KM1906
220628_Smp_MU11_B,"DL-Alanine, 2H3",12431784,KM1906
220628_Smp_MU11_C,"DL-Alanine, 2H3",13500732,KM1906
220628_Smp_MU14_A,"DL-Alanine, 2H3",15631720,KM1906
220628_Smp_MU14_B,"DL-Alanine, 2H3",19281146,KM1906
220628_Smp_MU14_C,"DL-Alanine, 2H3",19755772,KM1906
220628_Smp_MU15_A,"DL-Alanine, 2H3",22247872,KM1906
220628_Smp_MU15_B,"DL-Alanine, 2H3",49913064,KM1906
220628_Smp_MU15_C,"DL-Alanine, 2H3",21257050,KM1906
220628_Smp_MU16_A,"DL-Alanine, 2H3",27688420,KM1906
220628_Smp_MU16_B,"DL-Alanine, 2H3",8690184,KM1906
220628_Smp_MU16_C,"DL-Alanine, 2H3",15889644,KM1906
220628_Smp_MU17_A,"DL-Alanine, 2H3",21347564,KM1906
220628_Smp_MU17_B,"DL-Alanine, 2H3",10475985,KM1906
220628_Smp_MU17_C,"DL-Alanine, 2H3",9382126,KM1906
220628_Smp_MU18_A,"DL-Alanine, 2H3",24697540,KM1906
220628_Smp_MU18_B,"DL-Alanine, 2H3",18125622,KM1906
220628_Smp_MU18_C,"DL-Alanine, 2H3",23955612,KM1906
220628_Smp_MU19_A,"DL-Alanine, 2H3",18795930,KM1906
220628_Smp_MU19_B,"DL-Alanine, 2H3",9871669,KM1906
220628_Smp_MU19_C,"DL-Alanine, 2H3",18097258,KM1906
220628_Smp_MU2_A,"DL-Alanine, 2H3",7776667,KM1906
220628_Smp_MU2_B,"DL-Alanine, 2H3",17047230,KM1906
220628_Smp_MU2_C,"DL-Alanine, 2H3",11993841,KM1906
220628_Smp_MU20_A,"DL-Alanine, 2H3",49712348,KM1906
220628_Smp_MU20_B,"DL-Alanine, 2H3",46963924,KM1906
220628_Smp_MU20_C,"DL-Alanine, 2H3",19480766,KM1906
220628_Smp_MU21_A,"DL-Alanine, 2H3",19973474,KM1906
220628_Smp_MU21_B,"DL-Alanine, 2H3",11816572,KM1906
220628_Smp_MU21_C,"DL-Alanine, 2H3",9851506,KM1906
220628_Smp_MU22_A,"DL-Alanine, 2H3",10128635,KM1906
220628_Smp_MU22_B,"DL-Alanine, 2H3",11643671,KM1906
220628_Smp_MU22_C,"DL-Alanine, 2H3",17026890,KM1906
220628_Smp_MU23_A,"DL-Alanine, 2H3",4450994,KM1906
220628_Smp_MU23_B,"DL-Alanine, 2H3",5636665,KM1906
220628_Smp_MU23_C,"DL-Alanine, 2H3",19249352,KM1906
220628_Smp_MU24_A,"DL-Alanine, 2H3",12918385,KM1906
220628_Smp_MU24_B,"DL-Alanine, 2H3",27280510,KM1906
220628_Smp_MU24_C,"DL-Alanine, 2H3",5307712,KM1906
220628_Smp_MU3_A,"DL-Alanine, 2H3",13394315,KM1906
220628_Smp_MU3_B,"DL-Alanine, 2H3",13673934,KM1906
220628_Smp_MU3_C,"DL-Alanine, 2H3",14298653,KM1906
220628_Smp_MU4_A,"DL-Alanine, 2H3",7045714,KM1906
220628_Smp_MU4_B,"DL-Alanine, 2H3",24609620,KM1906
220628_Smp_MU4_C,"DL-Alanine, 2H3",12799500,KM1906
220628_Smp_MU5_A,"DL-Alanine, 2H3",21593016,KM1906
220628_Smp_MU5_B,"DL-Alanine, 2H3",13392831,KM1906
220628_Smp_MU5_C,"DL-Alanine, 2H3",17892500,KM1906
220628_Smp_MU6_A,"DL-Alanine, 2H3",11503064,KM1906
220628_Smp_MU6_B,"DL-Alanine, 2H3",29499178,KM1906
220628_Smp_MU6_C,"DL-Alanine, 2H3",19847546,KM1906
220628_Smp_MU7_A,"DL-Alanine, 2H3",22634044,KM1906
220628_Smp_MU7_B,"DL-Alanine, 2H3",9274968,KM1906
220628_Smp_MU7_C,"DL-Alanine, 2H3",20411748,KM1906
220628_Smp_MU8_A,"DL-Alanine, 2H3",18571998,KM1906
220628_Smp_MU8_B,"DL-Alanine, 2H3",15687012,KM1906
220628_Smp_MU8_C,"DL-Alanine, 2H3",15882709,KM1906
220628_Smp_MU9_A,"DL-Alanine, 2H3",13899924,KM1906
220628_Smp_MU9_B,"DL-Alanine, 2H3",19814766,KM1906
220628_Smp_MU9_C,"DL-Alanine, 2H3",14361131,KM1906
220628_Std_4uMStdsMix1InH2O_1,"DL-Histidine, 15N",6692537,KM1906
220628_Std_4uMStdsMix1InH2O_2,"DL-Histidine, 15N",140394,KM1906
220628_Std_4uMStdsMix1InMatrix_1,"DL-Histidine, 15N",175365408,KM1906
220628_Std_4uMStdsMix1InMatrix_2,"DL-Histidine, 15N",50431668,KM1906
220628_Std_4uMStdsMix2InH2O_1,"DL-Histidine, 15N",28156,KM1906
220628_Std_4uMStdsMix2InH2O_2,"DL-Histidine, 15N",NA,KM1906
220628_Std_4uMStdsMix2InMatrix_1,"DL-Histidine, 15N",210766976,KM1906
220628_Std_4uMStdsMix2InMatrix_2,"DL-Histidine, 15N",48566772,KM1906
220628_Std_H2OinMatrix_1,"DL-Histidine, 15N",232367136,KM1906
220628_Std_H2OinMatrix_2,"DL-Histidine, 15N",53678036,KM1906
220628_Poo_TruePooG3_Full1,"DL-Histidine, 15N",228784576,KM1906
220628_Poo_TruePooG3_Full2,"DL-Histidine, 15N",33024402,KM1906
220628_Poo_TruePooG3_Full3,"DL-Histidine, 15N",30010476,KM1906
220628_Poo_TruePooG3_Half1,"DL-Histidine, 15N",194698768,KM1906
220628_Poo_TruePooG3_Half2,"DL-Histidine, 15N",33911108,KM1906
220628_Poo_TruePooG3_Half3,"DL-Histidine, 15N",36544972,KM1906
220628_Smp_MBlk1_A,"DL-Histidine, 15N",18507494,KM1906
220628_Smp_MBlk1_B,"DL-Histidine, 15N",34062704,KM1906
220628_Smp_MMQBlk1_A,"DL-Histidine, 15N",137231664,KM1906
220628_Smp_MMQBlk1_B,"DL-Histidine, 15N",110440720,KM1906
220628_Smp_MU1_A,"DL-Histidine, 15N",30355474,KM1906
220628_Smp_MU1_B,"DL-Histidine, 15N",29710546,KM1906
220628_Smp_MU1_C,"DL-Histidine, 15N",28319646,KM1906
220628_Smp_MU10_A,"DL-Histidine, 15N",32676698,KM1906
220628_Smp_MU10_B,"DL-Histidine, 15N",35479636,KM1906
220628_Smp_MU10_C,"DL-Histidine, 15N",267244432,KM1906
220628_Smp_MU11_A,"DL-Histidine, 15N",103331872,KM1906
220628_Smp_MU11_B,"DL-Histidine, 15N",32425162,KM1906
220628_Smp_MU11_C,"DL-Histidine, 15N",34921748,KM1906
220628_Smp_MU14_A,"DL-Histidine, 15N",39149720,KM1906
220628_Smp_MU14_B,"DL-Histidine, 15N",43104336,KM1906
220628_Smp_MU14_C,"DL-Histidine, 15N",47515336,KM1906
220628_Smp_MU15_A,"DL-Histidine, 15N",52022896,KM1906
220628_Smp_MU15_B,"DL-Histidine, 15N",293732672,KM1906
220628_Smp_MU15_C,"DL-Histidine, 15N",47149172,KM1906
220628_Smp_MU16_A,"DL-Histidine, 15N",72849344,KM1906
220628_Smp_MU16_B,"DL-Histidine, 15N",38309128,KM1906
220628_Smp_MU16_C,"DL-Histidine, 15N",49382100,KM1906
220628_Smp_MU17_A,"DL-Histidine, 15N",56469260,KM1906
220628_Smp_MU17_B,"DL-Histidine, 15N",33338946,KM1906
220628_Smp_MU17_C,"DL-Histidine, 15N",34279444,KM1906
220628_Smp_MU18_A,"DL-Histidine, 15N",60460820,KM1906
220628_Smp_MU18_B,"DL-Histidine, 15N",46166976,KM1906
220628_Smp_MU18_C,"DL-Histidine, 15N",61788696,KM1906
220628_Smp_MU19_A,"DL-Histidine, 15N",42718328,KM1906
220628_Smp_MU19_B,"DL-Histidine, 15N",33485514,KM1906
220628_Smp_MU19_C,"DL-Histidine, 15N",40542884,KM1906
220628_Smp_MU2_A,"DL-Histidine, 15N",33418996,KM1906
220628_Smp_MU2_B,"DL-Histidine, 15N",44812384,KM1906
220628_Smp_MU2_C,"DL-Histidine, 15N",30018618,KM1906
220628_Smp_MU20_A,"DL-Histidine, 15N",271977376,KM1906
220628_Smp_MU20_B,"DL-Histidine, 15N",274071872,KM1906
220628_Smp_MU20_C,"DL-Histidine, 15N",47250092,KM1906
220628_Smp_MU21_A,"DL-Histidine, 15N",39551896,KM1906
220628_Smp_MU21_B,"DL-Histidine, 15N",54626304,KM1906
220628_Smp_MU21_C,"DL-Histidine, 15N",30529638,KM1906
220628_Smp_MU22_A,"DL-Histidine, 15N",31366010,KM1906
220628_Smp_MU22_B,"DL-Histidine, 15N",33000668,KM1906
220628_Smp_MU22_C,"DL-Histidine, 15N",37945664,KM1906
220628_Smp_MU23_A,"DL-Histidine, 15N",19920100,KM1906
220628_Smp_MU23_B,"DL-Histidine, 15N",32947782,KM1906
220628_Smp_MU23_C,"DL-Histidine, 15N",163226416,KM1906
220628_Smp_MU24_A,"DL-Histidine, 15N",98526760,KM1906
220628_Smp_MU24_B,"DL-Histidine, 15N",184036528,KM1906
220628_Smp_MU24_C,"DL-Histidine, 15N",23252110,KM1906
220628_Smp_MU3_A,"DL-Histidine, 15N",31072110,KM1906
220628_Smp_MU3_B,"DL-Histidine, 15N",35214192,KM1906
220628_Smp_MU3_C,"DL-Histidine, 15N",33948772,KM1906
220628_Smp_MU4_A,"DL-Histidine, 15N",24857454,KM1906
220628_Smp_MU4_B,"DL-Histidine, 15N",209974432,KM1906
220628_Smp_MU4_C,"DL-Histidine, 15N",39698996,KM1906
220628_Smp_MU5_A,"DL-Histidine, 15N",157949680,KM1906
220628_Smp_MU5_B,"DL-Histidine, 15N",36928768,KM1906
220628_Smp_MU5_C,"DL-Histidine, 15N",39369004,KM1906
220628_Smp_MU6_A,"DL-Histidine, 15N",33958432,KM1906
220628_Smp_MU6_B,"DL-Histidine, 15N",109842584,KM1906
220628_Smp_MU6_C,"DL-Histidine, 15N",46162540,KM1906
220628_Smp_MU7_A,"DL-Histidine, 15N",49939816,KM1906
220628_Smp_MU7_B,"DL-Histidine, 15N",32797064,KM1906
220628_Smp_MU7_C,"DL-Histidine, 15N",48069068,KM1906
220628_Smp_MU8_A,"DL-Histidine, 15N",41270148,KM1906
220628_Smp_MU8_B,"DL-Histidine, 15N",43727780,KM1906
220628_Smp_MU8_C,"DL-Histidine, 15N",38847728,KM1906
220628_Smp_MU9_A,"DL-Histidine, 15N",36350904,KM1906
220628_Smp_MU9_B,"DL-Histidine, 15N",44420044,KM1906
220628_Smp_MU9_C,"DL-Histidine, 15N",38076376,KM1906
220628_Std_4uMStdsMix1InH2O_1,"DL-Proline, 2H7",NA,KM1906
220628_Std_4uMStdsMix1InH2O_2,"DL-Proline, 2H7",NA,KM1906
220628_Std_4uMStdsMix1InMatrix_1,"DL-Proline, 2H7",68962528,KM1906
220628_Std_4uMStdsMix1InMatrix_2,"DL-Proline, 2H7",37351528,KM1906
220628_Std_4uMStdsMix2InH2O_1,"DL-Proline, 2H7",NA,KM1906
220628_Std_4uMStdsMix2InH2O_2,"DL-Proline, 2H7",NA,KM1906
220628_Std_4uMStdsMix2InMatrix_1,"DL-Proline, 2H7",61023668,KM1906
220628_Std_4uMStdsMix2InMatrix_2,"DL-Proline, 2H7",33585360,KM1906
220628_Std_H2OinMatrix_1,"DL-Proline, 2H7",66985008,KM1906
220628_Std_H2OinMatrix_2,"DL-Proline, 2H7",33955964,KM1906
220628_Poo_TruePooG3_Full1,"DL-Proline, 2H7",88403232,KM1906
220628_Poo_TruePooG3_Full2,"DL-Proline, 2H7",59712308,KM1906
220628_Poo_TruePooG3_Full3,"DL-Proline, 2H7",52424444,KM1906
220628_Poo_TruePooG3_Half1,"DL-Proline, 2H7",50758492,KM1906
220628_Poo_TruePooG3_Half2,"DL-Proline, 2H7",30536436,KM1906
220628_Poo_TruePooG3_Half3,"DL-Proline, 2H7",26324438,KM1906
220628_Smp_MBlk1_A,"DL-Proline, 2H7",48420020,KM1906
220628_Smp_MBlk1_B,"DL-Proline, 2H7",55119608,KM1906
220628_Smp_MMQBlk1_A,"DL-Proline, 2H7",66694312,KM1906
