time,lat,lon,depth,sst,sss,SRP
2017-05-28T21:01:00.000Z,23.14,-158,5,25.32,34.17,69.9531954022991
2017-05-28T21:02:00.000Z,23.14,-158,5,25.29,34.17,66.8622528735636
2017-05-28T21:03:00.000Z,23.14,-158,5,25.3,34.17,63.9000565291129
2017-05-28T21:04:00.000Z,23.15,-158,5,25.28,34.17,65.8529655172418
2017-05-28T21:05:00.000Z,23.15,-158,5,25.27,34.16,65.1275402298854
2017-05-28T21:06:00.000Z,23.15,-158,5,25.26,34.16,66.1999080459774
2017-05-28T21:07:00.000Z,23.15,-158,5,25.27,34.17,65.4822385528551
2017-05-28T21:08:00.000Z,23.16,-158,5,25.27,34.16,63.9589479836357
2017-05-28T21:09:00.000Z,23.16,-158,5,25.26,34.16,60.7977388355006
2017-05-28T21:10:00.000Z,23.16,-158,5,25.24,34.16,61.7778609000588
2017-05-28T21:11:00.000Z,23.17,-158,5,25.25,34.16,63.6061250730571
2017-05-28T21:12:00.000Z,23.17,-158,5,25.26,34.16,62.3799208592429
2017-05-28T21:13:00.000Z,23.17,-158,5,25.27,34.17,59.7026206896555
2017-05-28T21:14:00.000Z,23.17,-158,5,25.27,34.16,60.1126436781613
2017-05-28T21:15:00.000Z,23.18,-158,5,25.27,34.16,60.6736461277561
2017-05-28T21:16:00.000Z,23.18,-158,5,25.29,34.16,63.4457510227941
2017-05-28T21:17:00.000Z,23.18,-158,5,25.3,34.16,62.4729903900512
2017-05-28T21:18:00.000Z,23.19,-158,5,25.3,34.16,60.6488275862072
2017-05-28T21:19:00.000Z,23.19,-158,5,25.29,34.16,60.9326896551728
2017-05-28T21:20:00.000Z,23.19,-158,5,25.28,34.16,65.1906206896556
2017-05-28T21:21:00.000Z,23.2,-158,5,25.32,34.16,65.9475862068969
2017-05-28T21:22:00.000Z,23.2,-158,5,25.32,34.16,66.0422068965521
2017-05-28T21:23:00.000Z,23.2,-158,5,25.34,34.16,65.3167816091958
2017-05-28T21:24:00.000Z,23.2,-158,5,25.34,34.16,64.7066591294521
2017-05-28T21:25:00.000Z,23.21,-158,5,25.36,34.16,61.842010520164
2017-05-28T21:26:00.000Z,23.21,-158,5,25.36,34.16,61.5422950819676
2017-05-28T21:27:00.000Z,23.21,-158,5,25.36,34.16,64.6544367816096
2017-05-28T21:28:00.000Z,23.22,-158,5,25.34,34.16,65.4664640561079
2017-05-28T21:29:00.000Z,23.22,-158,5,25.37,34.16,65.2537011494257
2017-05-28T21:30:00.000Z,23.22,-158,5,25.38,34.16,63.1089655172418
2017-05-28T21:31:00.000Z,23.23,-158,5,25.38,34.16,60.4627936879022
2017-05-28T21:32:00.000Z,23.23,-158,5,25.41,34.16,60.9011494252877
2017-05-28T21:33:00.000Z,23.23,-158,5,25.41,34.17,63.8659310344832
2017-05-28T21:34:00.000Z,23.24,-158,5,25.43,34.17,63.2795929903905
2017-05-28T21:35:00.000Z,23.24,-158,5,25.42,34.17,63.235126436782
2017-05-28T21:36:00.000Z,23.24,-158,5,25.42,34.16,63.235126436782
2017-05-28T21:37:00.000Z,23.24,-158,5,25.45,34.16,63.8659310344832
2017-05-28T21:38:00.000Z,23.25,-158,5,25.45,34.17,64.2723346523463
2017-05-28T21:39:00.000Z,23.25,-158,5,25.44,34.17,63.5419754529519
2017-05-28T21:40:00.000Z,23.25,-158,5,25.43,34.17,64.3033578292825
2017-05-28T21:41:00.000Z,23.26,-158,5,25.43,34.17,63.8627235534779
2017-05-28T21:42:00.000Z,23.26,-158,5,25.43,34.17,66.1647484454497
2017-05-28T21:43:00.000Z,23.26,-158,5,25.41,34.17,66.2629885057475
2017-05-28T21:44:00.000Z,23.27,-158,5,25.43,34.17,66.8307126436785
2017-05-28T21:45:00.000Z,23.27,-158,5,25.42,34.17,67.2091954022992
2017-05-28T21:46:00.000Z,23.27,-158,5,25.39,34.17,67.2195364612779
2017-05-28T21:47:00.000Z,23.27,-158,5,25.36,34.16,66.6414712643682
2017-05-28T21:48:00.000Z,23.28,-158,5,25.35,34.16,66.9253333333337
2017-05-28T21:49:00.000Z,23.28,-158,5,25.36,34.16,65.8234934991525
2017-05-28T21:50:00.000Z,23.28,-158,5,25.37,34.16,64.5362945645825
2017-05-28T21:51:00.000Z,23.29,-158,5,25.41,34.16,63.9931260599213
2017-05-28T21:52:00.000Z,23.29,-158,5,25.41,34.16,63.7082298850579
2017-05-28T21:53:00.000Z,23.29,-158,5,25.42,34.16,63.0458850574717
2017-05-28T21:54:00.000Z,23.3,-158,5,25.41,34.16,63.4036856981349
2017-05-28T21:55:00.000Z,23.3,-158,5,25.4,34.16,65.1590804597705
2017-05-28T21:56:00.000Z,23.3,-158,5,25.42,34.16,66.2314482758624
2017-05-28T21:57:00.000Z,23.3,-158,5,25.41,34.16,65.2340531373662
2017-05-28T21:58:00.000Z,23.31,-158,5,25.38,34.15,64.9532670952663
2017-05-28T21:59:00.000Z,23.31,-158,5,25.36,34.15,65.7614471452802
2017-05-28T22:00:00.000Z,23.31,-158,5,25.35,34.13,66.9253333333337
2017-05-28T22:01:00.000Z,23.32,-158,5,25.34,34.13,67.4299770114946
2017-05-28T22:02:00.000Z,23.32,-158,5,25.36,34.12,67.5561379310348
2017-05-28T22:03:00.000Z,23.32,-158,5,25.31,34.12,69.6083210853592
2017-05-28T22:04:00.000Z,23.33,-158,5,25.35,34.12,68.8177471264371
2017-05-28T22:05:00.000Z,23.33,-158,5,25.34,34.12,67.9030804597704
2017-05-28T22:06:00.000Z,23.33,-158,5,25.36,34.11,68.7706953080839
2017-05-28T22:07:00.000Z,23.34,-158,5,25.3,34.11,68.2248977206315
2017-05-28T22:08:00.000Z,23.34,-158,5,25.32,34.11,69.5431724137934
2017-05-28T22:09:00.000Z,23.34,-158,5,25.34,34.11,70.7732413793106
2017-05-28T22:10:00.000Z,23.34,-158,5,25.35,34.11,70.0793563218394
2017-05-28T22:11:00.000Z,23.35,-158,5,25.31,34.1,71.1201839080463
2017-05-28T22:12:00.000Z,23.35,-158,5,25.27,34.1,70.3528773318262
2017-05-28T22:13:00.000Z,23.35,-158,5,25.29,34.1,70.123947681332
2017-05-28T22:14:00.000Z,23.36,-158,5,25.29,34.1,70.4578390804601
2017-05-28T22:15:00.000Z,23.36,-158,5,25.35,34.1,69.7008735632187
2017-05-28T22:16:00.000Z,23.36,-158,5,25.42,34.1,69.7013906161676
2017-05-28T22:17:00.000Z,23.37,-158,5,25.35,34.1,69.7639540229888
2017-05-28T22:18:00.000Z,23.37,-158,5,25.32,34.09,69.0385287356325
2017-05-28T22:19:00.000Z,23.37,-158,5,25.33,34.09,68.6600459770118
2017-05-28T22:20:00.000Z,23.38,-158,5,25.35,34.09,68.8017184850201
2017-05-28T22:21:00.000Z,23.38,-158,5,25.38,34.08,69.1871420222095
2017-05-28T22:22:00.000Z,23.38,-158,5,25.42,34.09,67.1264669304695
2017-05-28T22:23:00.000Z,23.38,-158,5,25.38,34.09,66.6730114942532
2017-05-28T22:24:00.000Z,23.39,-158,5,25.39,34.08,67.0830344827589
2017-05-28T22:25:00.000Z,23.39,-158,5,25.38,34.08,66.9884137931038
2017-05-28T22:26:00.000Z,23.39,-158,5,25.35,34.09,68.0923218390807
2017-05-28T22:27:00.000Z,23.4,-158,5,25.33,34.08,67.4056755228946
2017-05-28T22:28:00.000Z,23.4,-158,5,25.38,34.08,68.2569725306841
2017-05-28T22:29:00.000Z,23.4,-158,5,25.43,34.09,68.5777206312101
2017-05-28T22:30:00.000Z,23.41,-158,5,25.45,34.09,68.2433013001699
2017-05-28T22:31:00.000Z,23.41,-158,5,25.4,34.09,68.786206896552
2017-05-28T22:32:00.000Z,23.41,-158,5,25.4,34.09,68.5777206312101
2017-05-28T22:33:00.000Z,23.42,-158,5,25.4,34.09,69.5078901227356
2017-05-28T22:34:00.000Z,23.42,-158,5,25.39,34.09,71.7509885057474
2017-05-28T22:35:00.000Z,23.42,-158,5,25.42,34.09,71.4323787258916
2017-05-28T22:36:00.000Z,23.43,-158,5,25.43,34.09,68.4392643678164
2017-05-28T22:37:00.000Z,23.43,-158,5,25.42,34.09,68.026139061617
2017-05-28T22:38:00.000Z,23.43,-158,5,25.44,34.09,67.7138390804601
2017-05-28T22:39:00.000Z,23.44,-158,5,25.45,34.09,70.9309425287359
2017-05-28T22:40:00.000Z,23.44,-158,5,25.41,34.1,70.6941322781235
2017-05-28T22:41:00.000Z,23.44,-158,5,25.46,34.09,71.0154061952078
2017-05-28T22:42:00.000Z,23.44,-158,5,25.47,34.09,69.9216551724141
2017-05-28T22:43:00.000Z,23.45,-158,5,25.5,34.09,69.8607130333142
2017-05-28T22:44:00.000Z,23.45,-158,5,25.49,34.08,67.7159072922558
2017-05-28T22:45:00.000Z,23.45,-158,5,25.46,34.08,67.3984367816095
2017-05-28T22:46:00.000Z,23.46,-158,5,25.49,34.08,67.8084597701153
2017-05-28T22:47:00.000Z,23.46,-158,5,25.47,34.08,68.5023448275865
2017-05-28T22:48:00.000Z,23.46,-158,5,25.45,34.07,68.6466026003395
2017-05-28T22:49:00.000Z,23.47,-158,5,25.47,34.07,68.6097954412627
2017-05-28T22:50:00.000Z,23.47,-158,5,25.44,34.06,69.018880723573
2017-05-28T22:51:00.000Z,23.47,-158,5,25.45,34.06,69.2593103448279
2017-05-28T22:52:00.000Z,23.48,-158,5,25.48,34.06,69.2277701149428
2017-05-28T22:53:00.000Z,23.48,-158,5,25.47,34.06,69.6693333333336
2017-05-28T22:54:00.000Z,23.48,-158,5,25.44,34.05,71.066410401357
2017-05-28T22:55:00.000Z,23.48,-158,5,25.45,34.04,71.7825287356325
2017-05-28T22:56:00.000Z,23.49,-158,5,25.49,34.04,72.3502528735635
2017-05-28T22:57:00.000Z,23.49,-158,5,25.49,34.04,69.4532052006786
2017-05-28T22:58:00.000Z,23.49,-158,5,25.48,34.04,67.1343541788432
2017-05-28T22:59:00.000Z,23.5,-158,5,25.48,34.04,66.3819106840027
2017-05-28T23:00:00.000Z,23.5,-158,5,25.54,34.04,64.7608182349507
2017-05-28T23:01:00.000Z,23.5,-158,5,25.54,34.04,67.250559638214
2017-05-28T23:02:00.000Z,23.51,-158,5,25.57,34.03,68.1812549462977
2017-05-28T23:03:00.000Z,23.51,-158,5,25.53,34.02,68.4273008323427
2017-05-28T23:04:00.000Z,23.51,-158,5,25.57,34.02,68.3446436781613
2017-05-28T23:05:00.000Z,23.51,-158,5,25.59,34.02,67.2195364612779
2017-05-28T23:06:00.000Z,23.52,-158,5,25.65,34.02,67.3353563218394
2017-05-28T23:07:00.000Z,23.52,-158,5,25.64,34.02,68.5654252873566
2017-05-28T23:08:00.000Z,23.52,-158,5,25.62,34.01,67.6538609383836
2017-05-28T23:09:00.000Z,23.53,-158,5,25.64,34.01,67.2947282291061
2017-05-28T23:10:00.000Z,23.53,-158,5,25.68,34.01,66.0096325607692
2017-05-28T23:11:00.000Z,23.53,-158,5,25.67,34.02,65.0494915254241
2017-05-28T23:12:00.000Z,23.54,-158,5,25.65,34.01,63.9920919540234
2017-05-28T23:13:00.000Z,23.54,-158,5,25.68,34.01,63.6136091954027
2017-05-28T23:14:00.000Z,23.54,-158,5,25.55,34,64.307494252874
2017-05-28T23:15:00.000Z,23.55,-158,5,25.55,33.99,64.6446127755798
2017-05-28T23:16:00.000Z,23.55,-158,5,25.6,34,64.5913563218395
2017-05-28T23:17:00.000Z,23.55,-158,5,25.6,34,63.7082298850579
2017-05-28T23:18:00.000Z,23.55,-158,5,25.64,34,63.3612873563222
2017-05-28T23:19:00.000Z,23.56,-158,5,25.57,34,64.3343810062186
2017-05-28T23:20:00.000Z,23.56,-158,5,25.62,34,65.8214252873567
2017-05-28T23:21:00.000Z,23.56,-158,5,25.64,34,66.3891494252877
2017-05-28T23:22:00.000Z,23.57,-158,5,25.61,34,67.7779536461281
2017-05-28T23:23:00.000Z,23.57,-158,5,25.66,34,68.8343191116309
2017-05-28T23:24:00.000Z,23.57,-158,5,25.67,34,67.1776551724141
2017-05-28T23:25:00.000Z,23.58,-158,5,25.63,34,64.1813333333337
2017-05-28T23:26:00.000Z,23.58,-158,5,25.6,34,63.4874482758624
2017-05-28T23:27:00.000Z,23.58,-158,5,25.62,34.01,67.146114942529
2017-05-28T23:28:00.000Z,23.58,-158,5,25.7,34.01,71.5617471264371
2017-05-28T23:29:00.000Z,23.59,-158,5,25.64,34.02,71.0974335782931
2017-05-28T23:30:00.000Z,23.59,-158,5,25.54,34.02,74.3372873563222
2017-05-28T23:31:00.000Z,23.59,-158,5,25.54,34.02,74.6077849210991
2017-05-28T23:32:00.000Z,23.6,-158,5,25.53,34.02,73.8957241379314
2017-05-28T23:33:00.000Z,23.6,-158,5,25.51,34.03,70.8492481628041
2017-05-28T23:34:00.000Z,23.6,-158,5,25.53,34.04,70.6946580946818
2017-05-28T23:35:00.000Z,23.6,-158,5,25.5,34.04,73.0441379310348
2017-05-28T23:36:00.000Z,23.61,-158,5,25.49,34.04,71.7825287356325
2017-05-28T23:37:00.000Z,23.61,-158,5,25.53,34.04,71.1201839080463
2017-05-28T23:38:00.000Z,23.61,-158,5,25.53,34.04,74.8202148106279
2017-05-28T23:39:00.000Z,23.62,-158,5,25.57,34.05,75.7250574712648
2017-05-28T23:40:00.000Z,23.62,-158,5,25.52,34.04,76.0720000000004
2017-05-28T23:41:00.000Z,23.62,-158,5,25.53,34.03,75.6021040327298
2017-05-28T23:42:00.000Z,23.62,-158,5,25.48,34.02,75.2855624646697
2017-05-28T23:43:00.000Z,23.63,-158,5,25.51,34.02,72.0738749269436
2017-05-28T23:44:00.000Z,23.63,-158,5,25.5,34.01,75.8129564725838
2017-05-28T23:45:00.000Z,23.63,-158,5,25.53,34.01,76.4039742840448
2017-05-28T23:46:00.000Z,23.64,-158,5,25.55,34.01,75.9990955342005
2017-05-28T23:51:00.000Z,23.64,-158,5,25.62,34.01,74.7360841613096
2017-05-28T23:52:00.000Z,23.65,-158,5,25.67,34.01,73.6413340870552
2017-05-28T23:59:00.000Z,23.66,-158,5,25.7,34,71.881426066628
2017-05-29T00:00:00.000Z,23.67,-158,5,25.7,34,70.3001379310347
2017-05-29T00:01:00.000Z,23.67,-158,5,25.69,34,69.9531954022991
2017-05-29T00:02:00.000Z,23.67,-158,5,25.66,34,69.890114942529
2017-05-29T00:03:00.000Z,23.67,-158,5,25.68,34,70.0478160919543
2017-05-29T00:04:00.000Z,23.67,-158,5,25.67,34,70.2685977011497
2017-05-29T00:05:00.000Z,23.67,-158,5,25.67,34,71.7509885057474
2017-05-29T00:06:00.000Z,23.67,-158,5,25.66,34,70.6470804597704
2017-05-29T00:07:00.000Z,23.67,-158,5,25.68,34,73.2380327868856
2017-05-29T00:08:00.000Z,23.67,-158,5,25.65,34,78.1221149425292
2017-05-29T00:09:00.000Z,23.67,-158,5,25.67,34,78.0397895967275
2017-05-29T00:10:00.000Z,23.67,-158,5,25.68,34,77.3020689655176
2017-05-29T00:11:00.000Z,23.67,-158,5,25.69,34,76.5135632183912
2017-05-29T00:12:00.000Z,23.67,-158,5,25.68,34,76.2927816091958
2017-05-29T00:13:00.000Z,23.67,-158,5,25.7,34,75.5042758620694
2017-05-29T00:14:00.000Z,23.67,-158,5,25.71,34,74.7581684567556
2017-05-29T00:15:00.000Z,23.68,-158,5,25.71,34,75.5673563218395
2017-05-29T00:16:00.000Z,23.68,-158,5,25.71,34,76.1981609195406
2017-05-29T00:17:00.000Z,23.68,-158,5,25.72,34,75.7565977011498
2017-05-29T00:18:00.000Z,23.68,-158,5,25.73,34,75.0373770491807
2017-05-29T00:19:00.000Z,23.68,-158,5,25.71,34,74.9926826417304
2017-05-29T00:20:00.000Z,23.68,-158,5,25.72,34,74.9443075183723
2017-05-29T00:21:00.000Z,23.68,-158,5,25.72,34,75.4096551724142
2017-05-29T00:22:00.000Z,23.68,-158,5,25.71,34,75.185131502046
2017-05-29T00:23:00.000Z,23.68,-158,5,25.74,34,75.6935172413797
2017-05-29T00:24:00.000Z,23.68,-158,5,25.75,34,75.9060260033922
2017-05-29T00:25:00.000Z,23.68,-158,5,25.77,34,76.6605727644656
2017-05-29T00:26:00.000Z,23.68,-158,5,25.78,34.01,76.9297908422842
2017-05-29T00:27:00.000Z,23.68,-158,5,25.77,34.01,76.8605057471269
2017-05-29T00:28:00.000Z,23.69,-158,5,25.82,34.01,76.6926475745182
2017-05-29T00:29:00.000Z,23.69,-158,5,25.77,34.01,77.2058445353598
2017-05-29T00:30:00.000Z,23.69,-158,5,25.73,34.01,76.7247223845708
2017-05-29T00:31:00.000Z,23.69,-158,5,25.73,34.01,77.0228603730925
2017-05-29T00:32:00.000Z,23.69,-158,5,25.73,34.01,76.9866666666671
2017-05-29T00:33:00.000Z,23.69,-158,5,25.75,34.01,77.2705287356326
2017-05-29T00:34:00.000Z,23.69,-158,5,25.7,34.01,77.8697931034487
2017-05-29T00:35:00.000Z,23.69,-158,5,25.71,34.01,78.2017410966652
2017-05-29T00:36:00.000Z,23.7,-158,5,25.73,34.01,76.955126436782
2017-05-29T00:37:00.000Z,23.7,-158,5,25.73,34.01,76.1666206896556
2017-05-29T00:38:00.000Z,23.7,-158,5,25.76,34.01,75.378631995478
2017-05-29T00:39:00.000Z,23.7,-158,5,25.75,34.01,74.8323085914674
2017-05-29T00:40:00.000Z,23.71,-158,5,25.75,34.01,75.1614697569252
2017-05-29T00:41:00.000Z,23.71,-158,5,25.76,34.02,74.6398597311517
2017-05-29T00:42:00.000Z,23.71,-158,5,25.79,34.02,74.7271452798195
2017-05-29T00:43:00.000Z,23.72,-158,5,25.84,34.02,74.7157701149429
2017-05-29T00:44:00.000Z,23.72,-158,5,25.84,34.02,74.8419310344831
2017-05-29T00:45:00.000Z,23.72,-158,5,25.72,34.02,74.6961221028834
2017-05-29T00:46:00.000Z,23.73,-158,5,25.65,34.02,74.5896091954026
2017-05-29T00:47:00.000Z,23.73,-158,5,25.66,34.03,69.3854712643682
2017-05-29T00:48:00.000Z,23.73,-158,5,25.67,34.03,73.8326436781613
2017-05-29T00:49:00.000Z,23.73,-158,5,25.68,34.03,72.8864367816095
2017-05-29T00:50:00.000Z,23.74,-158,5,25.62,34.03,73.3247925189951
2017-05-29T00:51:00.000Z,23.74,-158,5,25.62,34.03,73.0518937252688
2017-05-29T00:52:00.000Z,23.74,-158,5,25.61,34.03,73.1702988505751
2017-05-29T00:53:00.000Z,23.75,-158,5,25.57,34.03,72.9810574712647
2017-05-29T00:54:00.000Z,23.75,-158,5,25.51,34.03,73.8326436781613
2017-05-29T00:55:00.000Z,23.75,-158,5,25.46,34.04,78.3878801582819
2017-05-29T00:56:00.000Z,23.76,-158,5,25.46,34.04,79.1624079485685
2017-05-29T00:57:00.000Z,23.76,-158,5,25.44,34.04,77.9845788581123
2017-05-29T00:58:00.000Z,23.76,-158,5,25.42,34.04,79.6360459770119
2017-05-29T00:59:00.000Z,23.76,-158,5,25.43,34.04,76.7974252873567
2017-05-29T01:00:00.000Z,23.77,-158,5,25.46,34.04,73.1759864330133
2017-05-29T01:01:00.000Z,23.77,-158,5,25.53,34.04,73.0040444184691
2017-05-29T01:02:00.000Z,23.77,-158,5,25.6,34.04,72.5555228942909
2017-05-29T01:03:00.000Z,23.78,-158,5,25.61,34.04,70.8492481628041
2017-05-29T01:04:00.000Z,23.78,-158,5,25.68,34.04,73.3568673290477
2017-05-29T01:05:00.000Z,23.78,-158,5,25.64,34.04,74.2617976257777
2017-05-29T01:06:00.000Z,23.79,-158,5,25.62,34.04,74.3191116306257
2017-05-29T01:07:00.000Z,23.79,-158,5,25.59,34.04,73.706482758621
2017-05-29T01:08:00.000Z,23.79,-158,5,25.63,34.04,72.8657546636521
2017-05-29T01:09:00.000Z,23.79,-158,5,25.56,34.04,72.9179770114946
2017-05-29T01:10:00.000Z,23.8,-158,5,25.54,34.04,73.3280000000004
2017-05-29T01:11:00.000Z,23.8,-158,5,25.6,34.04,73.5482645562468
2017-05-29T01:12:00.000Z,23.8,-158,5,25.62,34.04,73.0756781609199
2017-05-29T01:13:00.000Z,23.81,-158,5,25.62,34.04,74.6842298850579
2017-05-29T01:14:00.000Z,23.81,-158,5,25.57,34.04,74.1480459770119
2017-05-29T01:15:00.000Z,23.81,-158,5,25.53,34.04,74.3372873563222
2017-05-29T01:16:00.000Z,23.82,-158,5,25.51,34.04,74.8202148106278
2017-05-29T01:17:00.000Z,23.82,-158,5,25.48,34.04,74.0218850574716
2017-05-29T01:18:00.000Z,23.82,-158,5,25.51,34.04,73.2964597701153
2017-05-29T01:19:00.000Z,23.83,-158,5,25.48,34.04,73.8895195025442
2017-05-29T01:20:00.000Z,23.83,-158,5,25.49,34.04,74.4003678160923
2017-05-29T01:21:00.000Z,23.83,-158,5,25.53,34.04,75.1888735632188
2017-05-29T01:22:00.000Z,23.83,-158,5,25.59,34.04,76.2612413793108
2017-05-29T01:23:00.000Z,23.84,-158,5,25.67,34.04,75.4717015262864
2017-05-29T01:24:00.000Z,23.84,-158,5,25.66,34.05,76.3243218390809
2017-05-29T01:25:00.000Z,23.84,-158,5,25.7,34.05,79.7306666666671
2017-05-29T01:26:00.000Z,23.84,-158,5,25.72,34.05,81.3392183908049
2017-05-29T01:27:00.000Z,23.84,-158,5,25.72,34.05,81.3937744641196
2017-05-29T01:28:00.000Z,23.84,-158,5,25.65,34.05,78.0511494252877
2017-05-29T01:29:00.000Z,23.84,-158,5,25.59,34.05,72.2556321839084
2017-05-29T01:30:00.000Z,23.84,-158,5,25.59,34.04,71.3094252873566
2017-05-29T01:31:00.000Z,23.84,-158,5,25.58,34.05,70.6941322781235
2017-05-29T01:32:00.000Z,23.84,-158,5,25.62,34.05,70.1493863237876
2017-05-29T01:33:00.000Z,23.84,-158,5,25.58,34.05,69.3291124929341
2017-05-29T01:34:00.000Z,23.84,-158,5,25.6,34.05,68.754666666667
2017-05-29T01:35:00.000Z,23.84,-158,5,25.59,34.05,68.2890473407367
2017-05-29T01:36:00.000Z,23.85,-158,5,25.6,34.05,70.930942528736
2017-05-29T01:37:00.000Z,23.85,-158,5,25.6,34.05,68.8637648388923
2017-05-29T01:38:00.000Z,23.85,-158,5,25.65,34.05,71.9455756867332
2017-05-29T01:39:00.000Z,23.85,-158,5,25.65,34.05,72.6796156020354
2017-05-29T01:40:00.000Z,23.85,-158,5,25.6,34.05,72.5394942528739
2017-05-29T01:41:00.000Z,23.85,-158,5,25.6,34.05,71.9086896551727
2017-05-29T01:42:00.000Z,23.85,-158,5,25.56,34.05,72.5079540229888
2017-05-29T01:43:00.000Z,23.85,-158,5,25.57,34.05,75.3150344827589
2017-05-29T01:44:00.000Z,23.85,-158,5,25.59,34.05,71.6563678160923
2017-05-29T01:45:00.000Z,23.85,-158,5,25.59,34.05,84.3591954022992
2017-05-29T01:46:00.000Z,23.85,-158,5,25.6,34.05,72.9078199883112
2017-05-29T01:47:00.000Z,23.85,-158,5,25.59,34.05,79.7551979565776
2017-05-29T01:48:00.000Z,23.85,-158,5,25.57,34.05,72.8864367816095
2017-05-29T01:49:00.000Z,23.85,-158,5,25.54,34.05,70.2370574712647
2017-05-29T01:50:00.000Z,23.85,-158,5,25.58,34.05,70.426298850575
2017-05-29T01:51:00.000Z,23.85,-158,5,25.59,34.05,70.1424367816095
2017-05-29T01:52:00.000Z,23.86,-158,5,25.63,34.05,70.3097603740506
2017-05-29T01:53:00.000Z,23.86,-158,5,25.61,34.05,69.4221820237425
2017-05-29T01:54:00.000Z,23.86,-158,5,25.57,34.05,69.0069885057474
2017-05-29T01:55:00.000Z,23.86,-158,5,25.51,34.05,68.5023448275865
2017-05-29T01:56:00.000Z,23.86,-158,5,25.48,34.05,66.8472583380445
2017-05-29T01:57:00.000Z,23.86,-158,5,25.57,34.05,66.010666666667
2017-05-29T01:58:00.000Z,23.86,-158,5,25.55,34.05,65.8845057471268
2017-05-29T01:59:00.000Z,23.86,-158,5,25.54,34.05,65.3798620689659
2017-05-29T02:00:00.000Z,23.86,-158,5,25.59,34.05,67.4871770894217
2017-05-29T02:01:00.000Z,23.87,-158,5,25.6,34.06,66.7045517241383
2017-05-29T02:02:00.000Z,23.87,-158,5,25.6,34.06,66.3508875070665
2017-05-29T02:03:00.000Z,23.87,-158,5,25.58,34.06,66.3004091174755
2017-05-29T02:04:00.000Z,23.87,-158,5,25.65,34.07,66.7852119841722
2017-05-29T02:05:00.000Z,23.88,-158,5,25.67,34.07,67.3984367816095
2017-05-29T02:06:00.000Z,23.88,-158,5,25.59,34.07,67.2722758620693
2017-05-29T02:07:00.000Z,23.88,-158,5,25.58,34.07,66.4206896551728
2017-05-29T02:08:00.000Z,23.89,-158,5,25.61,34.08,67.7159072922558
2017-05-29T02:09:00.000Z,23.89,-158,5,25.59,34.08,66.7173816481594
2017-05-29T02:10:00.000Z,23.89,-158,5,25.65,34.08,70.4769700395707
2017-05-29T02:11:00.000Z,23.9,-158,5,25.69,34.08,68.7380946814731
2017-05-29T02:12:00.000Z,23.9,-158,5,25.69,34.08,68.7396721311479
2017-05-29T02:13:00.000Z,23.9,-158,5,25.54,34.08,68.7396721311478
2017-05-29T02:14:00.000Z,23.9,-158,5,25.57,34.07,69.8607130333141
2017-05-29T02:15:00.000Z,23.91,-158,5,25.65,34.07,71.7178971170156
2017-05-29T02:16:00.000Z,23.91,-158,5,25.66,34.07,72.034850574713
2017-05-29T02:17:00.000Z,23.91,-158,5,25.65,34.05,72.2871724137934
2017-05-29T02:18:00.000Z,23.92,-158,5,25.62,34.04,87.9329817444222
2017-05-29T02:19:00.000Z,23.92,-158,5,25.72,34.03,80.2492707744492
2017-05-29T02:20:00.000Z,23.92,-158,5,25.73,34.02,74.3832612507309
2017-05-29T02:21:00.000Z,23.93,-158,5,25.81,34.01,74.4949885057475
2017-05-29T02:22:00.000Z,23.93,-158,5,25.85,34.01,74.2742068965521
2017-05-29T02:23:00.000Z,23.93,-158,5,25.85,34.01,74.3372873563222
2017-05-29T02:24:00.000Z,23.93,-158,5,25.81,34.01,73.3595402298854
2017-05-29T02:25:00.000Z,23.94,-158,5,25.8,34.01,73.2018390804601
2017-05-29T02:26:00.000Z,23.94,-158,5,25.67,34,74.0304383401523
2017-05-29T02:27:00.000Z,23.94,-158,5,25.71,34,72.1059497369962
2017-05-29T02:28:00.000Z,23.95,-158,5,25.86,34,73.0125977011498
2017-05-29T02:29:00.000Z,23.95,-158,5,25.98,34.01,74.1795862068969
2017-05-29T02:30:00.000Z,23.95,-158,5,25.88,33.99,75.2235161107974
2017-05-29T02:31:00.000Z,23.96,-158,5,25.91,33.94,76.5643483343078
2017-05-29T02:32:00.000Z,23.96,-158,5,25.99,33.91,78.027494252874
2017-05-29T02:33:00.000Z,23.96,-158,5,26,33.9,79.2260229885061
2017-05-29T02:34:00.000Z,23.96,-158,5,26,33.88,80.9922758620693
2017-05-29T02:35:00.000Z,23.97,-158,5,25.99,33.86,80.5191724137935
2017-05-29T02:36:00.000Z,23.97,-158,5,25.92,33.85,81.0248501978523
2017-05-29T02:37:00.000Z,23.97,-158,5,25.93,33.84,81.3755698421979
2017-05-29T02:38:00.000Z,23.98,-158,5,26.05,33.85,81.8314527981914
2017-05-29T02:39:00.000Z,23.98,-158,5,26.09,33.85,82.474666666667
2017-05-29T02:40:00.000Z,23.98,-158,5,26.12,33.84,83.2000919540233
2017-05-29T02:41:00.000Z,23.99,-158,5,26.11,33.83,83.7238665912949
2017-05-29T02:42:00.000Z,23.99,-158,5,26.08,33.82,83.7993563218394
2017-05-29T02:43:00.000Z,23.99,-158,5,26.03,33.82,84.4301609195406
2017-05-29T02:44:00.000Z,23.99,-158,5,26.05,33.81,85.0925057471268
2017-05-29T02:45:00.000Z,24,-158,5,26.05,33.81,86.7325977011498
