time,lat,lon,temp,sal,O2_Ar_sat,NCP
2017-05-31T15:50:54.000Z,32.385455,-157.999807,20.277677,34.649982,0.296082,2.633404
2017-05-31T15:56:23.000Z,32.401628,-157.999873,20.174882,34.631479,0.40798,3.627275
2017-05-31T16:39:39.000Z,32.527502,-158.001432,19.081579,34.434684000000004,0.475567,4.209249
2017-05-31T16:45:08.000Z,32.543667,-158.001149,18.995048999999998,34.419109000000006,0.400563,3.54426
2017-05-31T16:50:37.000Z,32.559849,-158.00066,18.948704,34.410767,0.392375,3.471224
2017-05-31T16:56:05.000Z,32.575925,-158.000079,18.964408,34.413593,0.38418,3.398917
2017-05-31T17:01:34.000Z,32.592209000000004,-157.999363,18.936656,34.408598,0.42573,3.772715
2017-05-31T17:07:03.000Z,32.608422,-157.998882,18.952598000000002,34.411468,0.438469,3.885847
2017-05-31T17:12:32.000Z,32.624649,-157.99826399999998,18.893027,34.400745,0.459384,4.070255
2017-05-31T17:18:01.000Z,32.640681,-157.997663,18.962669,34.41328,0.331147,2.934842
2017-05-31T17:23:30.000Z,32.656658,-157.997244,18.92576,34.406636999999996,0.202445,1.79394
2017-05-31T17:28:59.000Z,32.672675,-157.99748300000002,18.962331,34.41322,0.392929,3.482392
2017-05-31T17:34:28.000Z,32.688533,-157.997811,18.95484,34.411871000000005,0.336567,2.982787
2017-05-31T17:39:57.000Z,32.704514,-157.99801599999998,18.930972,34.407575,0.386541,3.42536
2017-05-31T17:45:26.000Z,32.720477,-157.99830500000002,18.949161,34.410849,0.372979,3.305409
2017-05-31T17:50:55.000Z,32.736436,-157.99854399999998,19.001607,34.420289000000004,0.329846,2.923754
2017-05-31T17:56:23.000Z,32.752407,-157.99876,18.919603,34.405529,0.356328,3.166914
2017-05-31T18:39:39.000Z,32.877846000000005,-157.997222,18.087447,34.25574,0.1035,0.916896
2017-05-31T18:45:08.000Z,32.891706,-157.996379,18.039531,34.247116,0.096428,0.854085
2017-05-31T18:50:37.000Z,32.905767,-157.995529,18.131797,34.263723,0.115865,1.026611
2017-05-31T18:56:06.000Z,32.919852,-157.994726,18.187053,34.273669,0.182961,1.621474
2017-05-31T19:01:35.000Z,32.934659,-157.994596,18.198455,34.275721999999995,0.086177,0.763764
2017-05-31T19:07:03.000Z,32.950601,-157.994631,18.153696,34.267665,0.166245,1.473134
2017-05-31T19:12:32.000Z,32.966475,-157.994663,18.099676000000002,34.257942,0.246875,2.187148
2017-05-31T19:18:01.000Z,32.982264,-157.994666,18.226293,34.280733000000005,0.136718,1.211834
2017-05-31T19:23:30.000Z,32.998156,-157.994674,18.272564000000003,34.289062,0.15172,1.34505
2017-05-31T19:28:59.000Z,33.014038,-157.994777,17.995451,34.239181,0.259611,2.300017
2017-05-31T19:34:28.000Z,33.029831,-157.99518,17.833579,34.210044,0.149352,1.322363
2017-05-31T19:39:57.000Z,33.045526,-157.995556,17.838231,34.210882,0.063599,0.563121
2017-05-31T19:45:26.000Z,33.06106,-157.995896,17.784398,34.201192,0.27576,2.441125
2017-05-31T19:50:55.000Z,33.076555,-157.996402,17.743778,34.19388,0.253475,2.243499
2017-05-31T19:56:23.000Z,33.092085,-157.997063,17.771989,34.198958000000005,0.466981,4.133683
2017-05-31T20:39:39.000Z,33.215967,-157.998688,17.787945,34.20183,0.485369,4.296713
2017-05-31T20:45:08.000Z,33.231891999999995,-157.998664,17.751938,34.195349,0.44842,3.969081
2017-05-31T20:50:37.000Z,33.247932,-157.99875,17.721420000000002,34.189856,0.402195,3.559509
2017-05-31T20:56:06.000Z,33.263861999999996,-157.999111,17.745791,34.194241999999996,0.414215,3.677526
2017-05-31T21:01:35.000Z,33.279742999999996,-157.999569,17.749871,34.194977,0.166642,1.479525
2017-05-31T21:07:04.000Z,33.294128,-157.999853,17.700373000000003,34.186067,0.384421,3.412417
2017-05-31T21:12:33.000Z,33.308040999999996,-158.000035,17.644987,34.176097999999996,0.285382,2.51746
2017-05-31T21:18:02.000Z,33.322053000000004,-158.000147,17.650997,34.17718,0.242782,2.141711
2017-05-31T21:23:31.000Z,33.336259000000005,-158.00009,17.688256,34.183886,0.384496,3.39232
2017-05-31T21:29:00.000Z,33.351391,-158.000118,17.617879000000002,34.171217999999996,0.327109,2.885256
2017-05-31T21:34:29.000Z,33.367573,-158.000092,17.606713,34.169208000000005,0.318787,2.811736
2017-05-31T21:39:58.000Z,33.383811,-157.999999,17.62501,34.172502,0.282976,2.511186
2017-05-31T21:45:26.000Z,33.399955,-157.999855,17.501205,34.150217,0.423257,3.754294
2017-05-31T21:50:55.000Z,33.416225,-157.99971499999998,17.278547,34.110138,0.488348,4.327943
2017-05-31T21:56:24.000Z,33.432789,-157.999647,17.281702,34.110706,0.354461,3.141416
2017-05-31T22:39:40.000Z,33.560722,-158.000047,17.180741,34.092533,0.478055,4.224006
2017-05-31T22:45:09.000Z,33.576744,-158.00028899999998,17.141242000000002,34.085423999999996,0.283585,2.505299
2017-05-31T22:50:37.000Z,33.592692,-158.000304,17.105978,34.079076,0.584889,5.166393
2017-05-31T22:56:07.000Z,33.608672999999996,-158.000149,17.015766,34.062838,0.343697,3.034799
2017-05-31T23:01:35.000Z,33.624775,-157.99998100000002,17.073805,34.073285,0.52592,4.695991
2017-05-31T23:07:04.000Z,33.640392999999996,-158.000092,17.129561,34.083321000000005,0.423526,3.74141
2017-05-31T23:12:33.000Z,33.65477,-158.000114,17.252968,34.105534000000006,0.491593,4.344898
2017-05-31T23:18:02.000Z,33.668864,-158.00017,17.249609,34.104929999999996,0.558783,4.938679
2017-05-31T23:23:31.000Z,33.682947999999996,-158.00028500000002,17.243076000000002,34.103753999999995,0.5643,4.98731
2017-05-31T23:29:00.000Z,33.698132,-158.00051299999998,17.253358,34.105604,0.56814,5.021456
2017-05-31T23:34:29.000Z,33.714159,-158.00063899999998,17.3298,34.119364000000004,0.477657,4.223041
2017-05-31T23:39:58.000Z,33.730361,-158.000646,17.403878,34.132698,0.361623,3.19813
2017-05-31T23:45:27.000Z,33.746545000000005,-158.000753,17.487563,34.147760999999996,0.193253,1.709674
2017-05-31T23:50:56.000Z,33.762796,-158.000851,17.450739000000002,34.141133,0.103174,0.91691
2017-05-31T23:56:25.000Z,33.778940999999996,-158.001104,17.494763,34.149057,0.439339,3.905198
2017-06-01T00:39:40.000Z,33.907782,-158.000282,16.798277,34.02369,0.537997,4.657337
2017-06-01T00:45:09.000Z,33.924455,-158.000596,16.934117,34.048140999999994,0.637201,5.519049
2017-06-01T00:50:38.000Z,33.941018,-158.000847,17.025866,34.064656,0.612851,5.310045
2017-06-01T00:56:06.000Z,33.957611,-158.00093700000002,17.125462,34.082583,0.732316,6.347584
2017-06-01T01:01:35.000Z,33.973147999999995,-158.000927,17.515732,34.152832000000004,0.530594,4.606063
2017-06-01T01:07:04.000Z,33.987481,-158.000826,17.473467000000003,34.145224,0.546318,4.741791
2017-06-01T01:12:33.000Z,34.001552000000004,-158.000761,17.271905,34.108943,0.381861,3.307519
2017-06-01T01:18:02.000Z,34.016756,-158.000878,17.185589,34.093406,0.399469,3.458812
2017-06-01T01:23:32.000Z,34.032928999999996,-158.0012,17.120207999999998,34.081637,0.483929,4.188998
2017-06-01T01:29:00.000Z,34.048981,-158.001376,17.247394,34.104531,0.525788,4.553698
2017-06-01T01:34:29.000Z,34.065068,-158.001353,17.236316,34.102537,0.457693,3.963768
2017-06-01T01:39:58.000Z,34.081418,-158.001253,17.130646,34.083515999999996,0.468671,4.057092
2017-06-01T01:45:27.000Z,34.098013,-158.00111299999998,17.123972,34.082315,0.303231,2.624874
2017-06-01T01:50:56.000Z,34.114606,-158.000907,17.034276000000002,34.06617,0.278102,2.406465
2017-06-01T01:56:25.000Z,34.131188,-158.00073,17.364416000000002,34.125595000000004,0.331383,2.871388
2017-06-01T02:39:40.000Z,34.258348,-157.999331,17.330023999999998,34.119403999999996,0.30175,2.649082
2017-06-01T02:45:09.000Z,34.272967,-157.999199,17.442738000000002,34.139693,0.316722,2.781892
2017-06-01T02:50:38.000Z,34.288963,-157.999113,17.50959,34.151726000000004,0.365914,3.214902
2017-06-01T02:56:07.000Z,34.305669,-157.999091,17.239805,34.103165000000004,0.356398,3.127598
2017-06-01T03:01:35.000Z,34.322339,-157.998946,17.462256,34.143206,0.46531,4.087348
2017-06-01T03:07:04.000Z,34.338863,-157.998638,17.523415,34.154215,0.494373,4.343802
2017-06-01T03:12:33.000Z,34.355287,-157.998355,17.538413000000002,34.156914,0.380415,3.342732
2017-06-01T03:18:02.000Z,34.371863,-157.998292,17.392376000000002,34.130628,0.459509,4.035136
2017-06-01T03:23:31.000Z,34.388395,-157.998303,17.312534,34.116256,0.322286,2.829148
2017-06-01T03:29:00.000Z,34.404731,-157.998168,17.307546,34.115358,0.452707,3.973952
2017-06-01T03:34:29.000Z,34.421074,-157.998199,17.359495000000003,34.124709,0.39926,3.505581
2017-06-01T03:39:57.000Z,34.437321000000004,-157.998392,17.338972000000002,34.121015,0.501682,4.404465
2017-06-01T03:45:26.000Z,34.45368,-157.998501,17.467781,34.144201,0.486538,4.273925
2017-06-01T03:50:55.000Z,34.470112,-157.998666,17.286982000000002,34.111657,0.391449,3.435906
2017-06-01T03:56:24.000Z,34.486708,-157.998663,17.323949,34.118311,0.544956,4.784065
2017-06-01T04:39:41.000Z,34.614405,-157.999922,17.395160999999998,34.131129,0.43369,3.839237
2017-06-01T04:45:10.000Z,34.630434,-157.999944,17.329507999999997,34.119310999999996,0.417767,3.697158
2017-06-01T04:50:39.000Z,34.64663,-158.000069,17.310663,34.115919,0.332346,2.882424
2017-06-01T04:56:07.000Z,34.662751,-158.000411,17.277271,34.109909,0.445867,3.86641
2017-06-01T05:01:36.000Z,34.678965000000005,-158.000775,17.319503,34.117511,0.591411,5.129494
2017-06-01T05:07:05.000Z,34.695145000000004,-158.001134,17.223863,34.100295,0.297153,2.576191
2017-06-01T05:12:34.000Z,34.710474,-158.001501,17.237952,34.102831,0.187127,1.62242
2017-06-01T05:18:03.000Z,34.724682,-158.001712,17.199410999999998,34.095894,0.367486,3.185599
2017-06-01T05:23:32.000Z,34.739034000000004,-158.001609,17.19746,34.095543,0.338122,2.931029
2017-06-01T05:29:01.000Z,34.753627,-158.001468,17.165357999999998,34.089764,0.407421,3.601516
2017-06-01T05:34:30.000Z,34.770038,-158.001299,17.128026000000002,34.083045,0.235487,2.081276
2017-06-01T05:39:59.000Z,34.786619,-158.00105,17.160912,34.088964000000004,0.330985,2.925772
2017-06-01T05:45:28.000Z,34.803314,-158.000561,17.12004,34.081607,0.293761,2.59621
2017-06-01T05:50:57.000Z,34.820042,-157.999896,17.106497,34.079169,0.339272,3.035706
2017-06-01T05:56:26.000Z,34.836631,-157.999174,17.030262,34.065447,0.298791,2.672492
2017-06-01T06:39:41.000Z,34.966592,-157.995831,17.067273,34.072109000000005,0.328375,2.937636
2017-06-01T06:45:10.000Z,34.982972,-157.99639299999998,17.034259,34.066167,0.180346,1.613112
2017-06-01T06:50:39.000Z,34.999359999999996,-157.996964,17.011771,34.062119,0.307998,2.754596
2017-06-01T06:56:08.000Z,35.015643,-157.99748799999998,17.025896,34.064661,0.17989,1.608068
2017-06-01T07:01:37.000Z,35.032084000000005,-157.998046,16.964910999999997,34.053684000000004,0.311186,2.780869
2017-06-01T07:07:06.000Z,35.046653000000006,-157.998506,16.928824,34.047188,0.321416,2.871747
2017-06-01T07:12:35.000Z,35.060918,-157.998767,16.865282999999998,34.035751,0.452832,4.04459
2017-06-01T07:18:04.000Z,35.075441999999995,-157.99872299999998,16.842603,34.031669,0.558109,4.984308
2017-06-01T07:23:33.000Z,35.091138,-157.99823700000002,16.850912,34.033164,0.4412,3.940399
2017-06-01T07:29:02.000Z,35.107438,-157.998245,16.88414,34.039145,0.375419,3.353477
2017-06-01T07:34:31.000Z,35.123795,-157.998417,16.862282,34.035211,0.25475,2.275326
2017-06-01T07:40:00.000Z,35.139973,-157.998676,16.956630999999998,34.052194,0.323905,2.894407
2017-06-01T07:45:29.000Z,35.1561,-157.998983,16.910875,34.043957,0.223549,1.997158
2017-06-01T07:50:58.000Z,35.172090000000004,-157.999437,16.910035,34.043806,0.259709,2.320196
2017-06-01T07:56:26.000Z,35.188221,-157.999929,16.701175,34.006211,0.327252,2.920464
2017-06-01T08:59:04.000Z,35.369045,-157.997939,16.398310000000002,33.951696000000005,0.339507,3.032859
2017-06-01T09:04:33.000Z,35.383035,-157.997704,16.305831,33.93505,0.440986,3.937426
2017-06-01T09:10:02.000Z,35.396981,-157.997919,16.280445,33.930479999999996,0.596315,5.323592
2017-06-01T09:15:31.000Z,35.412313,-157.998413,16.226342000000002,33.920741,0.513169,4.57998
2017-06-01T09:21:00.000Z,35.428388,-157.999187,16.206181,33.917113,0.617708,5.512384
2017-06-01T09:26:28.000Z,35.444491,-157.999961,16.18374,33.913073,0.594449,5.304184
2017-06-01T09:31:57.000Z,35.460599,-158.000764,16.152626,33.907472999999996,0.635624,5.645889
2017-06-01T09:37:26.000Z,35.476805999999996,-158.001567,16.222204,33.919996999999995,0.729112,6.478716
2017-06-01T09:42:55.000Z,35.493092,-158.001491,16.149029000000002,33.906825,0.557856,4.955023
2017-06-01T09:48:24.000Z,35.509387,-158.001157,16.057309,33.890316,0.789875,6.991494
2017-06-01T09:53:53.000Z,35.525529,-158.00083500000002,16.036742999999998,33.886614,0.651962,5.770114
2017-06-01T10:39:42.000Z,35.659392,-158.001139,15.963702,33.873466,0.891672,7.888466
2017-06-01T10:45:11.000Z,35.675606,-158.00115300000002,15.965648999999999,33.873816999999995,0.719463,6.365034
2017-06-01T10:50:40.000Z,35.691948,-158.00091899999998,15.893039000000002,33.860746999999996,0.867529,7.671886
2017-06-01T10:56:09.000Z,35.708171,-158.000581,15.887210000000001,33.859698,0.787064,6.96008
2017-06-01T11:01:38.000Z,35.723667,-158.00058700000002,16.043557999999997,33.887840000000004,0.980393,8.677187
2017-06-01T11:07:07.000Z,35.737783,-158.000677,15.998025,33.879644,0.663367,5.869804
2017-06-01T11:12:36.000Z,35.7519,-158.00084099999998,15.888476999999998,33.859926,0.731996,6.512426
2017-06-01T11:18:05.000Z,35.766959,-158.00118500000002,15.814931,33.846688,0.891971,7.932352
2017-06-01T11:23:34.000Z,35.783133,-158.001584,15.839391,33.85109,0.851509,7.573586
2017-06-01T11:29:03.000Z,35.799368,-158.00146999999998,15.805554999999998,33.845,1.116005,9.924172
2017-06-01T11:34:31.000Z,35.815426,-158.00139199999998,15.913541,33.864437,1.093725,9.732051
2017-06-01T11:40:00.000Z,35.831477,-158.00134599999998,16.035447,33.886379999999996,1.041768,9.276218
2017-06-01T11:45:29.000Z,35.847425,-158.001114,16.045957,33.888272,0.701496,6.246711
2017-06-01T11:50:58.000Z,35.863234000000006,-158.00091899999998,16.042635999999998,33.887675,0.506691,4.511919
2017-06-01T11:56:27.000Z,35.879012,-158.001082,16.064451000000002,33.891601,0.568213,5.060382
2017-06-01T12:39:42.000Z,36.003285999999996,-158.001337,15.862082999999998,33.855175,0.600509,5.374009
2017-06-01T12:45:11.000Z,36.019129,-158.00114299999998,15.853901,33.853702,0.666546,5.964698
2017-06-01T12:50:40.000Z,36.035067,-158.00108400000002,15.794039999999999,33.842927,0.736833,6.591379
2017-06-01T12:56:09.000Z,36.050308,-158.001272,15.746512,33.834371999999995,0.377306,3.374276
2017-06-01T13:01:38.000Z,36.057488,-158.00134599999998,15.755089000000002,33.835916,0.460292,4.116632
2017-06-01T13:07:07.000Z,36.060725,-158.001104,15.703284,33.826591,0.500544,4.475277
2017-06-01T13:12:36.000Z,36.061871000000004,-158.000652,15.678261,33.822086999999996,0.429561,3.840067
2017-06-01T13:18:05.000Z,36.061977,-158.000588,15.66811,33.82026,0.446034,3.987097
2017-06-01T13:23:33.000Z,36.061984,-158.000578,15.63401,33.814122,0.346486,3.096625
2017-06-01T13:29:02.000Z,36.061976,-158.00058,15.684616,33.823231,0.460898,4.120366
2017-06-01T13:34:31.000Z,36.061978,-158.000585,15.60534,33.808961,0.509693,4.554489
2017-06-01T13:40:00.000Z,36.061978,-158.00058,15.606415,33.809155,0.397914,3.555682
2017-06-01T13:45:29.000Z,36.061976,-158.000581,15.657160000000001,33.818289,0.487305,4.355742
2017-06-01T13:50:57.000Z,36.061977,-158.000582,15.648767000000001,33.816778,0.280893,2.510618
2017-06-01T13:56:26.000Z,36.06198,-158.000585,15.640872,33.815357,0.352834,3.153484
2017-06-01T14:39:43.000Z,36.0636,-157.999405,15.675415,33.821575,0.338892,3.030499
2017-06-01T14:45:12.000Z,36.066749,-157.998873,15.655018,33.817903,0.443902,3.969063
2017-06-01T14:50:41.000Z,36.070382,-157.998385,15.620579999999999,33.811704,0.479796,4.289148
2017-06-01T14:56:10.000Z,36.081721,-157.998872,15.519445000000001,33.7935,0.407466,3.640417
2017-06-01T15:01:38.000Z,36.087821999999996,-157.998921,15.465898999999999,33.783862,0.650877,5.813324
2017-06-01T15:07:07.000Z,36.091158,-157.99862,15.497886,33.789619,0.494447,4.416981
2017-06-01T15:12:36.000Z,36.094376000000004,-157.998307,15.489624,33.788132,0.322793,2.883431
2017-06-01T15:18:05.000Z,36.106324,-157.99883799999998,15.469161999999999,33.784449,0.420691,3.757485
2017-06-01T15:23:34.000Z,36.122316,-157.999795,15.459712,33.782748,0.420368,3.75439
2017-06-01T15:29:03.000Z,36.13543,-158.000238,15.366504999999998,33.765971,0.665651,5.939874
2017-06-01T15:34:32.000Z,36.139758,-158.000105,15.344949,33.762091,0.573356,5.115651
2017-06-01T15:40:01.000Z,36.142542,-157.999775,15.328551999999998,33.759139000000005,0.726058,6.479677
2017-06-01T15:45:30.000Z,36.145379999999996,-157.99938500000002,15.322766,33.758098,0.659404,5.884626
2017-06-01T15:50:59.000Z,36.153936,-157.99951000000001,15.308239000000002,33.755483,0.821341,7.329164
2017-06-01T15:56:28.000Z,36.169576,-157.999942,15.288904,33.752003,0.690782,6.163448
2017-06-01T16:39:43.000Z,36.294839,-158.001375,15.472032999999998,33.784966,0.625505,5.594509
2017-06-01T16:45:12.000Z,36.310806,-158.001592,15.401557999999998,33.77228,0.883998,7.903267
2017-06-01T16:50:41.000Z,36.326708,-158.001816,15.414422,33.774596,0.88435,7.907002
2017-06-01T16:56:09.000Z,36.34237,-158.00200900000002,15.362673000000001,33.765281,0.777694,6.951324
2017-06-01T17:01:38.000Z,36.358036,-158.002084,15.35586,33.764055,0.96724,8.645224
2017-06-01T17:07:07.000Z,36.372126,-158.00224,15.294625,33.753033,0.863917,7.71901
2017-06-01T17:12:37.000Z,36.385621,-158.002442,15.262975,33.747335,0.905822,8.09197
2017-06-01T17:18:05.000Z,36.399158,-158.002432,15.264626999999999,33.747633,0.907158,8.103979
2017-06-01T17:23:34.000Z,36.413434,-158.002079,15.255851999999999,33.746053,0.941517,8.410504
2017-06-01T17:29:03.000Z,36.429234,-158.001667,15.264616,33.747631,1.000848,8.940949
2017-06-01T17:34:32.000Z,36.445133,-158.00128600000002,15.23996,33.743193,1.031918,9.217212
2017-06-01T17:40:01.000Z,36.461169,-158.000923,15.218895999999999,33.739401,0.814091,7.27068
2017-06-01T17:45:30.000Z,36.477307,-158.000474,15.197475,33.735545,0.736538,6.57725
2017-06-01T17:50:59.000Z,36.493196000000005,-157.999968,15.251488,33.745267999999996,0.747374,6.672769
2017-06-01T17:56:28.000Z,36.508903000000004,-157.99953,15.3388,33.760984,0.914674,8.207383
2017-06-01T18:39:43.000Z,36.635333,-157.999867,15.443074,33.779753,0.78026,7.005416
2017-06-01T18:45:13.000Z,36.651709000000004,-157.999949,15.420125,33.775622,0.861211,7.731209
2017-06-01T18:50:42.000Z,36.668003000000006,-157.999888,15.398665,33.77176,1.065094,9.560338
2017-06-01T18:56:10.000Z,36.684317,-157.999771,15.391252,33.770425,1.020696,9.161434
2017-06-01T19:01:39.000Z,36.700671,-157.999686,15.406004999999999,33.773081,0.941737,8.453432
2017-06-01T19:07:08.000Z,36.716852,-157.999585,15.390417999999999,33.770275,1.104624,9.914698
2017-06-01T19:12:37.000Z,36.733055,-157.999426,15.414288,33.774572,0.909455,8.16404
2017-06-01T19:18:06.000Z,36.748979999999996,-157.999336,15.444618,33.780031,1.109919,9.965288
2017-06-01T19:23:35.000Z,36.762921999999996,-157.999484,15.363137,33.765365,0.869511,7.815435
2017-06-01T19:29:04.000Z,36.776871,-157.999599,15.379804,33.768365,1.000954,8.997713
2017-06-01T19:34:33.000Z,36.791672,-157.999736,15.409809,33.773765999999995,0.90833,8.166449
2017-06-01T19:40:02.000Z,36.807576,-157.99988000000002,15.374263000000001,33.767367,0.776503,6.979879
2017-06-01T19:45:30.000Z,36.823606,-158.00008799999998,15.397113000000001,33.77148,0.822868,7.376318
2017-06-01T19:50:59.000Z,36.839725,-158.000086,15.393853,33.770894,0.911456,8.170288
2017-06-01T19:56:28.000Z,36.855686,-157.999919,15.372067000000001,33.766971999999996,0.842793,7.575653
2017-06-01T20:39:44.000Z,36.98223,-157.997386,14.858585999999999,33.674545,1.580068,14.16317
2017-06-01T20:45:13.000Z,36.998239,-157.997233,14.785812,33.661446000000005,1.664503,14.914161
2017-06-01T20:50:42.000Z,37.01435,-157.997328,14.762153,33.657188,1.904788,17.071108
2017-06-01T20:56:11.000Z,37.029177000000004,-157.997422,14.770594000000001,33.658707,1.981715,17.761321
2017-06-01T21:01:40.000Z,37.043136,-157.99748300000002,14.690506,33.644290999999996,2.214724,19.841374
2017-06-01T21:07:10.000Z,37.056940999999995,-157.99746299999998,14.670689999999999,33.640724,2.158195,19.332929
2017-06-01T21:12:39.000Z,37.072365999999995,-157.997902,14.674342000000001,33.641382,2.222333,19.907854
2017-06-01T21:18:08.000Z,37.088177,-157.998439,14.850741000000001,33.673133,2.277628,20.422065
2017-06-01T21:23:37.000Z,37.103976,-157.99850800000002,15.009210000000001,33.701658,2.373749,21.301712
2017-06-01T21:29:06.000Z,37.119981,-157.998532,14.961960000000001,33.693153,2.044972,18.346728
2017-06-01T21:34:35.000Z,37.136061,-157.998741,14.992506,33.698651,1.981692,17.781868
2017-06-01T21:40:04.000Z,37.151881,-157.999348,15.184961,33.733292999999996,2.100786,18.869741
2017-06-01T21:45:33.000Z,37.167615000000005,-157.999583,15.134176,33.724152000000004,1.975089,17.735917
2017-06-01T21:51:02.000Z,37.18314,-157.999973,15.112664,33.720279,1.973205,17.716975
2017-06-01T21:56:31.000Z,37.198710999999996,-158.000418,15.150065,33.727012,2.048903,18.374677
2017-06-01T22:39:45.000Z,37.324042,-158.002601,15.257398,33.746332,1.81675,16.328154
2017-06-01T22:45:13.000Z,37.339939,-158.002267,15.178313000000001,33.732096000000006,1.775217,15.948264
2017-06-01T22:50:42.000Z,37.355917,-158.002077,15.103145000000001,33.718565999999996,1.707513,15.334006
2017-06-01T22:56:11.000Z,37.371969,-158.001927,15.076673000000001,33.713801000000004,1.667253,14.970391
2017-06-01T23:01:40.000Z,37.387983,-158.001703,15.055323000000001,33.709958,1.694507,15.213413
2017-06-01T23:07:09.000Z,37.402347,-158.001667,15.049760000000001,33.708957,1.797671,16.13916
2017-06-01T23:12:38.000Z,37.41655,-158.001709,15.070639000000002,33.712715,1.707122,15.327894
2017-06-01T23:18:07.000Z,37.431051000000004,-158.001924,15.104311,33.718776,1.695909,15.22989
2017-06-01T23:23:36.000Z,37.4471,-158.00208700000002,15.083819,33.715087,1.797716,16.142429
2017-06-01T23:29:05.000Z,37.463192,-158.001979,15.037154999999998,33.706688,1.914875,17.190264
2017-06-01T23:34:34.000Z,37.479279,-158.001744,14.984116,33.697140999999995,1.859112,16.685063
2017-06-01T23:40:03.000Z,37.495267999999996,-158.001417,14.986870999999999,33.697637,1.674489,15.028331
2017-06-01T23:45:32.000Z,37.511345,-158.001253,14.968363,33.694305,1.735622,15.655479
2017-06-01T23:51:00.000Z,37.52734,-158.001225,15.045323999999999,33.708158000000005,1.747691,15.770682
2017-06-01T23:56:29.000Z,37.543255,-158.00134599999998,15.009602,33.701728,1.708457,15.413772
2017-06-02T00:39:45.000Z,37.670009,-158.001101,14.936162,33.688509,1.868983,16.054637
2017-06-02T00:45:14.000Z,37.686296,-158.00108500000002,14.850910999999998,33.673164,2.185769,18.76943
2017-06-02T00:50:43.000Z,37.702562,-158.00098899999998,14.772042,33.658968,2.167203,18.604141
2017-06-02T00:56:12.000Z,37.718662,-158.000973,14.782708999999999,33.660888,2.420782,20.781849
2017-06-02T01:01:41.000Z,37.734747,-158.00090600000001,14.756607999999998,33.656189000000005,2.423954,20.806912
2017-06-02T01:07:10.000Z,37.750706,-158.000734,14.880223999999998,33.67844,2.574832,22.363565
2017-06-02T01:12:38.000Z,37.766653999999996,-158.00043,14.848211,33.672678000000005,2.417704,20.995995
2017-06-02T01:18:07.000Z,37.782352,-158.000583,14.825597,33.668607,2.589425,22.485129
2017-06-02T01:23:36.000Z,37.796434000000005,-158.00082,14.895760999999998,33.681237,2.587464,22.474753
2017-06-02T01:29:05.000Z,37.81046,-158.001155,14.860192000000001,33.674834999999995,2.675628,23.237055
2017-06-02T01:34:34.000Z,37.824914,-158.001489,14.884994,33.679299,2.586549,22.465788
2017-06-02T01:40:03.000Z,37.840846,-158.001543,14.989422,33.698096,2.664157,23.150091
2017-06-02T01:45:32.000Z,37.856835,-158.001389,15.036824,33.706628,2.521473,21.914647
2017-06-02T01:51:01.000Z,37.872679,-158.00114299999998,15.125495,33.722589,2.550614,22.176272
2017-06-02T01:56:30.000Z,37.888493,-158.000901,15.109875,33.719777,2.688931,23.377311
2017-06-02T02:39:45.000Z,38.008455,-158.001399,15.073907,33.713303,2.131331,18.643758
2017-06-02T02:45:14.000Z,38.022806,-158.002083,15.103726000000002,33.718671,2.176737,19.043438
2017-06-02T02:50:43.000Z,38.038555,-158.002626,15.182922,33.732926,2.006262,17.558119
2017-06-02T02:56:12.000Z,38.054457,-158.002728,15.157363,33.728325,1.984166,17.362797
2017-06-02T03:01:41.000Z,38.070203,-158.002726,15.202551000000001,33.736459,1.840255,16.106671
2017-06-02T03:07:09.000Z,38.085987,-158.00278899999998,15.031289000000001,33.705632,1.896837,16.589427
2017-06-02T03:12:38.000Z,38.101749,-158.002654,14.840335999999999,33.671261,1.951884,17.056631
2017-06-02T03:18:07.000Z,38.117422,-158.00241699999998,14.903634,33.682654,1.913646,16.727096
2017-06-02T03:23:35.000Z,38.133301,-158.00211000000002,14.740847,33.653352000000005,1.85035,16.162376
2017-06-02T03:29:04.000Z,38.149152,-158.001508,14.747017999999999,33.654463,1.842487,16.094123
2017-06-02T03:34:33.000Z,38.164949,-158.00083,14.983324,33.696998,2.16007,18.887651
2017-06-02T03:40:02.000Z,38.180831,-158.000297,15.08571,33.715428,1.930674,16.889391
2017-06-02T03:45:31.000Z,38.196593,-157.99983,15.071489999999999,33.712868,1.900062,16.684433
2017-06-02T03:51:00.000Z,38.212443,-157.999456,15.060344,33.710862,2.045313,17.958983
2017-06-02T03:56:28.000Z,38.228265,-157.99925,15.045793,33.708242999999996,1.945709,17.08329
2017-06-02T04:39:45.000Z,38.352167,-158.001282,14.671860999999998,33.640935,2.617759,22.883304
2017-06-02T04:45:14.000Z,38.367567,-158.002048,14.637970999999999,33.634834999999995,3.152097,27.550169
2017-06-02T04:50:43.000Z,38.38306,-158.002721,14.602602,33.628468,3.314328,28.963624
2017-06-02T04:56:12.000Z,38.398618,-158.003388,14.386251000000001,33.589525,3.267962,28.531483
2017-06-02T05:01:41.000Z,38.414204,-158.004086,14.197191,33.555494,3.352343,29.244194
2017-06-02T05:07:10.000Z,38.428424,-158.004339,14.165484,33.549787,3.611446,31.50016
2017-06-02T05:12:38.000Z,38.442755,-158.004315,14.264841,33.567671000000004,3.456659,30.163028
