time,lat,lon,depth,station,cast,cell_abundance_bacteria,cell_abundance_picoeuk,cell_abundance_prochloro,cell_abundance_synecho,diameter_bacteria,diameter_picoeuk,diameter_prochloro,diameter_synecho,carbon_quota_bacteria,carbon_quota_picoeuk,carbon_quota_prochloro,carbon_quota_synecho,carbon_biomass_bacteria,carbon_biomass_picoeuk,carbon_biomass_prochloro,carbon_biomass_synecho
2021-12-01T23:35:00.000Z,4.7687,-139.988,150,9,5,336.176039942938,0.794659547814427,10.7589818304228,0.233031555286734,0.390443333333333,1.69829333333333,0.77288,0.930943333333333,0.0132263904584469,0.587083585661713,0.0769843647237827,0.124406532418406,4.45151558940482,0.464198185447742,0.827910885230351,0.0290075999253871
2021-12-01T23:35:00.000Z,4.7687,-139.988,200,9,5,183.580016021704,0.0853849418551229,0.801741462821303,0.0198256224492188,0.394343333333333,2.04199333333333,0.868673333333333,0.91401,0.0135638175411095,1.00428681763371,0.104047761646707,0.120312508619262,2.4907680655379,0.103952055699532,0.0834703049186455,0.00225735335999273
2021-12-03T17:09:00.000Z,1.1248,-140.005,5,10,2,574.570976059732,8.90578154950607,172.210204272733,8.84874548969736,0.367826666666667,1.54981,0.526106666666667,0.797963333333333,0.0113376285693264,0.464140626241375,0.0285332164454979,0.0835775986887716,6.51406823885771,4.14587667014396,4.91358209984443,0.739552598771002
2021-12-03T17:09:00.000Z,1.1248,-140.005,15,10,2,576.608742503361,8.6842496092191,170.885865067466,8.85421631323143,0.378263333333333,1.59056333333333,0.525613333333333,0.805436666666667,0.0121827338346528,0.495439680962885,0.0284642204796655,0.0856137195853841,7.02592459626485,4.30253962027193,4.86401715830404,0.758063935696199
2021-12-03T17:09:00.000Z,1.1248,-140.005,25,10,2,566.878896615263,8.66132481106635,168.296630912939,8.85510009738791,0.373106666666667,1.54075333333333,0.527886666666667,0.806743333333333,0.0117757272576331,0.456562897187059,0.0287834995674883,0.0859857639825228,6.70169898311642,3.95673307345554,4.8435518076267,0.760967211885392
2021-12-03T17:09:00.000Z,1.1248,-140.005,45,10,2,585.704005580238,8.98165366736334,163.938405977236,8.45633433789842,0.381193333333333,1.61981666666667,0.527806666666667,0.799886666666667,0.0124286069821714,0.519391110970846,0.0287720065326755,0.0841016382772997,7.28205629191889,4.67398618727099,4.71705681891632,0.711185798817892
2021-12-03T17:09:00.000Z,1.1248,-140.005,60,10,2,434.852623298243,7.49037528666485,123.114407635339,4.61058286946616,0.379046666666667,1.55075666666667,0.564033333333333,0.81426,0.0122535254081666,0.46449545549206,0.034146972254669,0.0880529955126711,5.32623453006361,3.48343224007376,4.2061780922004,0.405997875349055
2021-12-03T17:09:00.000Z,1.1248,-140.005,75,10,2,288.110077884032,0.95774453888476,9.78935213070469,0.0881091203447059,0.385163333333333,1.73412,0.7281,0.988783333333333,0.0127628438848846,0.619832713718018,0.0659936804356392,0.146060753688599,3.67671884119609,0.593553270864438,0.64531138066212,0.0122271872883889
2021-12-03T17:09:00.000Z,1.1248,-140.005,85,10,2,290.84651417523,0.746347919979732,6.78979268148171,0.0320251163320957,0.397586666666667,1.65987333333333,0.74484,1.04388,0.0138672109436778,0.554084951434558,0.0699720384746593,0.170877091951448,4.03957389121565,0.410388063151811,0.475066854510226,0.00459361577492038
2021-12-03T17:09:00.000Z,1.1248,-140.005,100,10,2,292.118818020142,1.25955684744182,17.3085837831492,0.0132559646616438,0.388033333333333,1.78345,0.76084,1.07848666666667,0.0130137938687583,0.671287692996602,0.0739124887051773,0.184060212000057,3.81048847571353,0.826719367319427,1.27925204400935,0.00261998756632552
2021-12-03T17:09:00.000Z,1.1248,-140.005,105,10,2,291.287204781531,1.1008173717766,15.4780580949677,0.0197634141788204,0.387583333333333,1.71631,0.76832,0.938763333333333,0.012986003731842,0.602888274300642,0.0758235075157924,0.131699386705816,3.79037221378701,0.663469476162959,1.17276675053109,0.00258377540840738
2021-12-03T17:09:00.000Z,1.1248,-140.005,125,10,2,221.111828742964,0.228001751702146,4.33516121362041,0.0551159513477572,0.385363333333333,2.00697666666667,0.845176666666667,0.854553333333333,0.0127808826524863,0.913320976566008,0.0969461907112339,0.101529478697047,2.82645727924183,0.209073007698706,0.420671178684587,0.00576423722968546
2021-12-03T17:09:00.000Z,1.1248,-140.005,150,10,2,194.282381582352,0.101027240726433,1.67486985712227,0.0639561454834076,0.391233333333333,2.02095333333333,0.882463333333333,0.853716666666667,0.0132887444745908,0.965125757533096,0.108365496817978,0.100767225271226,2.58242601035075,0.10355946841437,0.181427584555278,0.00632358111261238
2021-12-03T17:09:00.000Z,1.1248,-140.005,200,10,2,155.995466056832,0.00974321875625213,0.0227908098447474,0.00974321875625213,0.395286666666667,1.67090666666667,0.630506666666667,0.97588,0.013648751222975,0.583597269562435,0.0478875118495736,0.146224217019187,2.12829423183483,0.00567212421481722,0.0014641229657735,0.00142711534233394
2021-12-05T01:24:00.000Z,0.2668,-139.8639,5,11,6,615.786895822218,8.00792779964931,59.5600368386849,5.27923442215835,0.372296666666667,1.73893666666667,0.687893333333333,0.828416666666667,0.0116921715117981,0.623711246789375,0.0569877260459652,0.0920654311698304,7.20027851899253,5.00225659596476,3.39433438854345,0.4862544984313
2021-12-05T01:24:00.000Z,0.2668,-139.8639,15,11,6,611.152873349706,7.44391581791319,57.5247338276169,5.20802993381607,0.370683333333333,1.77865333333333,0.701983333333333,0.8266,0.0115615320115625,0.66153971887154,0.0600480156458505,0.0915510578549678,7.06615722743664,4.91596543771486,3.45452174824097,0.476731461099108
2021-12-05T01:24:00.000Z,0.2668,-139.8639,25,11,6,578.585674595294,8.16039368658321,66.2627698109509,5.59514543994553,0.367563333333333,1.76871666666667,0.715816666666667,0.824886666666667,0.0113123615021536,0.653072393033636,0.0631508154266052,0.0910616608028141,6.54628859138662,5.34139406412776,4.18518143712462,0.51004162279445
2021-12-05T01:24:00.000Z,0.2668,-139.8639,45,11,6,518.08219477607,10.9043396853238,138.283120292416,6.73248384201265,0.366276666666667,1.66275666666667,0.662753333333333,0.797473333333333,0.0112122799668931,0.555811231589793,0.0517703650132577,0.0834514485376965,5.81018218188778,6.05639639372445,7.15877004299564,0.561876582715939
2021-12-05T01:24:00.000Z,0.2668,-139.8639,50,11,6,431.000932523063,9.11212940296939,102.734131673966,4.28547775006911,0.380203333333333,1.66786333333333,0.674373333333333,0.813733333333333,0.012349482894641,0.560342972584515,0.0541441246794936,0.0879086460582471,5.32590020758115,5.10428252826401,5.56292037916214,0.376679969711448
