time,lat,lon,depth,sst,sss,pp,pc,pn
2021-11-28T03:09:45.000Z,12.253250583333331,-139.9992971,8,26.49590166666667,33.845772833333335,0.0219586260034458,2.71980548523024,0.442025496129392
2021-11-28T12:10:03.000Z,10.695757116666668,-140.00179011666663,8,26.79204,33.75456683333333,0.0146134515825258,1.5759334466212405,0.2784622885074962
2021-11-29T22:44:47.000Z,10.649732433333334,-140.08238723333335,8,27.03975833333334,33.760364333333335,0.0132575631485856,1.804320751747256,0.275538521638429
2021-11-30T01:44:51.000Z,10.557625933333334,-140.10396838333332,8,27.05157833333333,33.76348183333333,0.012517589451212,1.708905279405171,0.2753825745614329
2021-11-30T04:44:56.000Z,9.983274366666668,-139.99956485,8,27.136691666666668,33.751639,0.0121556150340332,1.7284466359629775,0.29900595760296
2021-11-30T05:44:59.000Z,9.355993983333333,-139.99876178333338,8,27.417743333333338,33.57449416666667,0.0134665591145212,1.6273241506945937,0.2754192620995915
2021-11-30T08:45:06.000Z,8.755679916666669,-139.99782414999996,8,28.015128333333333,33.857781333333335,0.0145320730453206,1.6723685163615007,0.3202233306513344
2021-11-30T20:26:25.000Z,7.9451020166666675,-139.9983603833333,8,28.265065,34.26270733333333,,1.591465156971458,0.2582093374328426
2021-11-30T23:26:29.000Z,7.342829666666668,-139.99865196666667,8,27.615636666666667,34.73563566666667,0.024007863581789,2.8215300459324766,0.4578328667714323
2021-12-01T02:26:35.000Z,6.748921200000001,-140.00258603333333,8,27.670786666666668,34.71661133333334,,2.6984389101923,0.4283854504494252
2021-12-01T05:26:40.000Z,6.143286083333334,-140.00652745,8,27.6552,34.692527500000004,,2.3110572026080898,0.3724378119094303
2021-12-01T08:26:48.000Z,5.523226683333333,-139.99865855000002,8,26.725453333333338,34.845336999999994,0.0258232012859606,2.8671953671583186,0.512740629069599
2021-12-01T11:26:54.000Z,4.981257483333333,-139.99946545,8,25.829284999999995,34.617787833333324,0.0250767668324105,3.0314690430199094,0.4884794659550582
2021-12-02T18:13:13.000Z,4.558936833333333,-139.9465923,8,25.978414999999995,34.55718683333335,0.0227033945060412,2.632836903215487,0.470934003999499
2021-12-02T21:13:17.000Z,4.002988266666667,-140.00099820000003,8,26.069826666666668,34.489618666666665,0.0243615630666465,2.570586988227712,0.4302560131962576
2021-12-03T00:13:22.000Z,3.4387822,-139.99952249999998,8,26.244956666666667,34.47973616666666,0.0310620607524781,2.9653810521028725,0.4920699048522415
2021-12-03T03:33:00.000Z,2.878646933333333,-140.00787103333332,8,26.362371666666668,34.501818500000006,0.0335310480514701,3.2950851769338234,0.5238556773722058
2021-12-03T06:13:34.000Z,2.3210068,-140.00043093333335,8,26.51436333333333,34.702176,,3.2654978872647,0.5896708643747566
2021-12-03T09:13:39.000Z,1.7647608833333337,-139.99938936666666,8,26.377668333333336,34.7305655,0.0230270785084798,1.4255094960592634,0.2928354422409858
2021-12-03T18:43:12.000Z,1.0401692666666666,-140.00910031666663,8,26.095436666666668,34.77547916666666,0.0212230049907935,2.461490366748822,0.4452201617416093
2021-12-03T21:43:16.000Z,0.48410445,-139.99884458333335,8,25.343829999999997,34.74112466666667,0.0295617293232728,2.929257084198474,0.4875016338962881
2021-12-04T00:43:21.000Z,0.0017644666666666,-139.99962701666664,8,25.10956166666667,34.71453483333333,0.0347409909295896,3.558517942268632,0.5467883639917135
2021-12-04T06:43:34.000Z,0.0133793833333333,-139.98772434999998,8,24.83130833333333,34.748988833333335,0.0274669068332425,2.7075924461236567,0.5013477168391537
