time,lat,lon,depth,Station,Cast,RosPos,SiO4,NO3_NO2,NO2,TDN,DON,PO4,TDP,DOP,NH4
2023-02-03T02:34:00.000Z,9.417,-139.983,15,5,10,23,1.3562812351929554,0.1416992900246479,,,,0.1788262700382841,,,0.03175244605460277
2023-02-03T02:34:00.000Z,9.417,-139.983,25,5,10,21,1.3699416217344673,0.11514296773867733,,,,0.17719607776705767,,,0.03347656077249976
2023-02-03T02:34:00.000Z,9.417,-139.983,45,5,10,19,1.5519174853053206,0.37342779115704294,,,,0.20115408203883167,,,0.0469821260626928
2023-02-03T02:34:00.000Z,9.417,-139.983,54,5,10,17,9.875971598565107,11.851913541861064,,,,1.1321976429430218,,,0.025358853975734796
2023-02-03T02:34:00.000Z,9.417,-139.983,75,5,10,15,26.612872337604507,30.134758566238663,,,,2.5403635489436596,,,0.6359828165642497
2023-02-03T02:34:00.000Z,9.417,-139.983,85,5,10,13,27.505188301333973,31.73582824557448,,,,2.538937130706336,,,0.1805291785864633
2023-02-03T02:34:00.000Z,9.417,-139.983,100,5,10,11,28.356523105438903,33.287875874680935,,,,2.545195904604795,,,0.13598954837412458
2023-02-03T02:34:00.000Z,9.417,-139.983,125,5,10,9,29.252254165803745,34.38825432254789,,,,2.5124173957226352,,,0.006537268305359394
2023-02-03T02:34:00.000Z,9.417,-139.983,150,5,10,6,30.39338431296789,34.63288863145948,,,,2.522635207994072,,,0.011637774345804633
2023-02-04T14:08:00.000Z,0,-140,200,7,1,1,22.7561675283769,29.825846169322364,,,,2.054029587422855,,,
2023-02-04T14:08:00.000Z,2.622,-140.002,25,7,1,14,2.349632902467378,2.9303572288022655,,,,0.38055185864070595,,,
2023-02-04T14:08:00.000Z,2.622,-140.002,45,7,1,11,2.3467388203704207,2.97366459272192,,,,0.3809812784766806,,,
2023-02-04T14:08:00.000Z,2.622,-140.002,60,7,1,9,2.537748238769616,3.54150816292216,,,,0.42787392456510887,,,
2023-02-04T14:08:00.000Z,2.622,-140.002,75,7,1,7,3.1165646581611184,5.08279785346567,,,,0.5412121332733428,,,
2023-02-04T14:08:00.000Z,2.622,-140.002,85,7,1,5,3.4052493473326297,6.070787491543151,,,,0.6017317021566989,,,
2023-02-04T14:08:00.000Z,2.622,-140.002,100,7,1,3,3.7702654518113956,6.574316394429876,,,,0.6303310632326085,,,
2023-02-05T23:49:00.000Z,-0.07,-139.586,200,8,4,1,15.186747577052204,20.455756611034754,0.0017292245603151256,23.32054771361037,2.854374576154988,1.4902902689791044,1.5754120095304565,0.08512174055135202,0.010416526420627608
2023-02-05T23:49:00.000Z,0,-140,10,8,4,24,2.3968397416454525,4.037559173203371,0.18044743323903772,9.18151202953906,5.066726884596554,0.47200598962504237,0.6629536257593036,0.19094763613426124,0.0772259717391357
2023-02-05T23:49:00.000Z,0,-140,20,8,4,23,2.4470758023329027,4.184409809553886,0.18217665779935283,9.096292560491406,4.843708381467344,0.4761914362262579,0.6653525224399459,0.189161086213688,0.06817436947017655
2023-02-05T23:49:00.000Z,0,-140,25,8,4,22,2.6402914203615566,4.502740508023665,0.19665653818353002,9.47894102982573,4.966933405193369,0.5029027239104042,0.6878494925303602,0.18494676861995596,0.009267116608696285
2023-02-05T23:49:00.000Z,0,-140,30,8,4,21,3.258098359008178,5.846062722508702,0.28617716349830535,10.901378907058787,5.04518701058244,0.6041672791787023,0.783600575893072,0.1794332967143697,0.010129173967644773
2023-02-05T23:49:00.000Z,0,-140,35,8,4,20,3.6971808509782944,6.681240994817429,0.4089331048129835,11.765508052719245,5.077873465822948,0.6591303314210535,0.8333923094351849,0.17426197801413146,0.006393592078867979
2023-02-05T23:49:00.000Z,0,-140,45,8,4,19,3.78750915240669,6.971238594470527,0.5046485345965801,11.840098397618725,4.8469491786082575,0.669390488714311,0.8361715190042218,0.16678103028991087,0.02191062453994083
2023-02-05T23:49:00.000Z,0,-140,50,8,4,18,3.835330017868782,7.144570493113758,0.5293517426010819,11.978277011545007,4.696280207792211,0.6803482204411044,0.8409400575279375,0.1605918370868331,0.1374263106390387
2023-02-05T23:49:00.000Z,0,-140,55,8,4,17,3.9565728181817623,7.340494797349375,0.5556891628274199,12.281300287699139,4.760276311763302,0.6886609824407408,0.8443043638483506,0.1556433814076098,0.1805291785864633
2023-02-05T23:49:00.000Z,0,-140,60,8,4,16,3.993766824652278,7.600122278009428,0.571917270239608,12.261347370438529,4.434890138432127,0.7076698857545947,0.8640806340448655,0.1564107482902708,0.22633495399697334
2023-02-05T23:49:00.000Z,0,-140,65,8,4,15,4.159449217111849,8.09437744625599,0.5655514435615249,12.723621032953048,4.581614917615154,0.7235106385161396,0.8817213010988574,0.15821066258271776,0.04762866908190416
2023-02-05T23:49:00.000Z,0,-140,70,8,4,14,4.32802984384185,8.43400426475138,0.5383019048857898,13.12957898506846,4.6636067599227395,0.743711231487284,0.9171489093946851,0.17343767790740106,0.0319679603943399
2023-02-05T23:49:00.000Z,0,-140,75,8,4,13,4.5444313360339414,8.853630421082105,0.4713372087258942,13.174892619594893,4.290299971703887,0.765103514115719,0.9110053935052351,0.14590187938951615,0.030962226808899988
2023-02-05T23:49:00.000Z,0,-140,80,8,4,12,4.863237105781221,9.394551869732615,0.37832012935509707,13.729471833922515,4.309130081534692,0.794081918708857,0.938446431144778,0.14436451243592097,0.02578988265520904
