time,lat,lon,depth,Temp,Salinity,Si,SRP,TDP,DOP,NplusN,TDN,DON,NH4,NO2,Ratio_TDN_TDP,Ratio_DON_DOP
2023-02-03T00:00:00.000Z,7.2813,-139.9993,8,26.7978,34.7246,1.6798335356534926,0.31260668184217366,0.4911540551594799,0.17854737331730625,1.8863517615627416,6.922414199397248,4.89524464541102,0.14081779242348635,0.11550669061232867,14.09418109588754,27.41706335108842
2023-02-03T03:10:00.000Z,9.4167,-139.9825,8,26.21,34.52,1.4017383967365067,0.1843135629704996,0.38210743673032244,0.19779387375982282,0.13097779895726333,5.18638151798494,4.997370843414048,0.058032875613629,0.00980786530692984,13.573097562205522,25.26554917207525
2023-02-04T03:03:00.000Z,4.9994,-139.9983,8,25.81,34.64,2.518268742805702,0.4556081972984882,0.6455723046494428,0.1899641073509546,3.8426777050815266,8.960451238433173,4.97260959689684,0.14516393645480605,0.1794629768143617,13.879856948477453,26.176574439454768
2023-02-04T15:20:00.000Z,2.6223,-140.0018,8,25.61,34.56,2.3264134256926408,0.40771492756137745,0.6019095971260613,0.19419466956468384,2.990743903409924,8.251566022863145,5.109876531117555,0.15094558833566538,0.09190140191429051,13.70897899329386,26.313165765940443
2023-02-05T03:07:00.000Z,1.15,-140.0012,8,25.74,34.56,2.324218005662104,0.41099224478996654,0.5989718391981913,0.18797959440822476,3.040483673217792,8.297378968738812,5.125963117542176,0.13093217797884465,0.0861348303931586,13.85270295819922,27.268721020912558
2023-02-05T14:48:00.000Z,-0.0006,-140.0014,8,25.49,34.71,2.5477239615487433,0.46968399705653036,0.6553274550206145,0.18564345796408416,4.135319583838344,9.252345150726713,4.998101435123616,0.11892413176475226,0.19084405586851202,14.118659427195315,26.92312182684392
2023-02-06T03:25:00.000Z,0,-139.999,8,25.78,34.72,2.485520394016855,0.4604963992665534,0.6532418711481571,0.19274547188160374,3.9494499177142055,9.117711187336996,5.129746573247219,0.03851469637557048,0.20801900965125072,13.95763436185044,26.614096420372608
2023-02-06T15:19:00.000Z,-0.0693,-139.608,8,25.42,34.74,2.6875600207160186,0.493280681102372,0.6762729962773367,0.18299231517496473,4.423099680583865,9.44625545633107,4.902452674172957,0.12070310157424742,0.30192871648668895,13.96810978455393,26.790483903575772
2023-02-07T03:29:00.000Z,0.0011,-139.9958,8,25.7,34.71,2.5560787544427326,0.4589410622767145,0.6526139534231161,0.19367289114640163,4.063701794979647,9.136784332150539,4.976395528024829,0.09668700914606262,0.1944332018335142,14.00028958042641,25.69484814610973
2023-02-07T14:58:00.000Z,-0.0002,-140.0005,8,25.46,34.72,2.631576809937319,0.4831043333688546,0.6713729954587138,0.18826866208985915,4.258921041894737,9.679434001257428,5.272680568193643,0.1478323911690488,0.20584376332273072,14.417371664828403,28.00615094230092
2023-02-08T03:48:00.000Z,-0.7021,-140.0016,8,25.12,34.81,3.3459420943182456,0.5742581905233418,0.7424622521865616,0.16820406166321977,5.7857075850573,10.6085953402623,4.739543019630151,0.08334473557484881,0.3256675038299347,14.288396896973333,28.177339909423363
